time,x,y,z
0.861,0.02,0.03,1.05
0.885,0.04,0.05,1.05
0.886,0.02,0.04,1.06
0.886,0.02,0.03,1.04
0.900,0.02,0.04,1.04
0.906,0.02,0.04,1.04
0.917,0.02,0.04,1.03
0.928,0.03,0.03,1.05
0.937,0.03,0.03,1.03
0.964,0.02,0.04,1.03
0.965,0.02,0.03,1.04
0.967,0.03,0.04,1.05
0.986,0.03,0.04,1.04
0.987,0.02,0.03,1.05
0.997,0.02,0.03,1.07
1.006,0.01,0.02,1.07
1.025,0.01,0.04,1.05
1.034,0.02,0.02,1.06
1.037,0.00,0.05,1.04
1.046,0.01,0.04,1.04
1.057,0.02,0.04,1.03
1.076,0.02,0.04,1.04
1.077,0.03,0.04,1.06
1.102,0.04,0.05,1.05
1.103,0.03,0.04,1.05
1.106,0.02,0.03,1.05
1.117,0.04,0.04,1.04
1.127,0.02,0.03,1.04
1.136,0.02,0.04,1.03
1.157,0.02,0.04,1.04
1.157,0.03,0.02,1.02
1.181,0.02,0.03,1.04
1.182,0.02,0.03,1.03
1.187,0.02,0.02,1.02
1.197,0.02,0.03,1.04
1.206,0.03,0.04,1.03
1.217,0.02,0.04,1.04
1.228,0.03,0.02,1.05
1.236,0.03,0.03,1.05
1.271,0.02,0.02,1.04
1.272,0.03,0.02,1.06
1.273,0.02,0.04,1.05
1.277,0.02,0.03,1.05
1.292,0.03,0.03,1.04
1.299,0.02,0.04,1.05
1.306,0.02,0.02,1.02
1.317,0.02,0.03,1.06
1.327,0.03,0.03,1.05
1.337,0.03,0.04,1.06
1.361,0.03,0.03,1.04
1.366,0.03,0.03,1.04
1.367,0.02,0.04,1.04
1.377,0.02,0.04,1.04
1.387,0.02,0.03,1.04
1.397,0.01,0.02,1.05
1.406,0.01,0.02,1.08
1.417,0.02,0.02,1.07
1.426,0.02,0.04,1.06
1.436,0.02,0.03,1.07
1.456,0.02,0.02,1.06
1.457,0.02,0.03,1.06
1.486,0.02,0.01,1.06
1.487,0.02,0.02,1.06
1.488,0.02,0.01,1.04
1.498,0.02,0.02,1.04
1.507,0.03,0.03,1.03
1.517,0.03,0.02,1.05
1.527,0.01,0.03,1.05
1.536,0.02,0.03,1.05
1.566,0.02,0.04,1.03
1.567,0.03,0.03,1.06
1.568,0.02,0.03,1.04
1.577,0.02,0.03,1.03
1.587,0.03,0.03,1.03
1.599,0.03,0.03,1.04
1.606,0.04,0.03,1.05
1.617,0.02,0.03,1.04
1.628,0.02,0.03,1.05
1.636,0.02,0.03,1.04
1.656,0.01,0.03,1.04
1.657,0.02,0.02,1.03
1.692,0.02,0.02,1.02
1.692,0.02,0.02,1.04
1.693,0.01,0.02,1.03
1.696,0.02,0.02,1.03
1.706,0.02,0.03,1.03
1.717,0.03,0.02,1.04
1.726,0.03,0.02,1.04
1.736,0.02,0.02,1.06
1.756,0.04,0.02,1.05
1.757,0.03,0.02,1.05
1.769,0.03,0.02,1.05
1.786,0.03,0.02,1.05
1.787,0.03,0.03,1.04
1.807,0.03,0.03,1.06
1.817,0.04,0.03,1.04
1.828,0.03,0.02,1.03
1.836,0.03,0.02,1.04
1.861,0.03,0.02,1.04
1.862,0.03,0.02,1.05
1.892,0.03,0.02,1.05
1.895,0.03,0.03,1.07
1.896,0.03,0.02,1.05
1.897,0.02,0.02,1.04
1.907,0.02,0.02,1.05
1.917,0.02,0.04,1.05
1.927,0.02,0.03,1.04
1.936,0.03,0.03,1.04
1.965,0.02,0.04,1.03
1.967,0.03,0.03,1.04
1.967,0.04,0.04,1.05
1.977,0.03,0.02,1.05
1.993,0.04,0.04,1.05
1.997,0.02,0.04,1.05
2.006,0.02,0.04,1.04
2.017,0.02,0.03,1.05
2.035,0.02,0.02,1.04
2.057,0.01,0.04,1.04
2.058,0.02,0.03,1.04
2.059,0.03,0.03,1.05
2.067,0.03,0.02,1.05
2.090,0.02,0.03,1.04
2.091,0.02,0.04,1.05
2.128,0.03,0.02,1.04
2.128,0.04,0.04,1.04
2.129,0.02,0.02,1.02
2.130,0.03,0.03,1.07
2.137,0.04,0.03,1.04
2.147,0.03,0.00,1.05
2.156,0.03,0.02,1.04
2.173,0.04,0.04,1.03
2.182,0.04,0.04,1.02
2.201,0.03,0.04,1.01
2.202,0.03,0.04,1.02
2.206,0.02,0.04,1.04
2.217,0.02,0.04,1.05
2.227,0.04,0.03,1.05
2.236,0.03,0.03,1.06
2.264,0.03,0.02,1.05
2.265,0.02,0.02,1.07
2.269,0.02,0.02,1.08
2.291,0.02,0.02,1.07
2.292,0.02,0.02,1.06
2.302,0.01,0.02,1.04
2.306,0.00,0.03,1.06
2.317,0.01,0.03,1.04
2.327,0.02,0.04,1.04
2.337,0.02,0.03,1.04
2.369,0.02,0.03,1.05
2.370,0.03,0.03,1.04
2.371,0.03,0.04,1.04
2.376,0.03,0.04,1.04
2.387,0.04,0.04,1.04
2.397,0.04,0.03,1.04
2.406,0.03,0.03,1.05
2.417,0.03,0.04,1.05
2.427,0.02,0.03,1.06
2.436,0.02,0.03,1.04
2.459,0.03,0.02,1.04
2.460,0.03,0.03,1.04
2.490,0.02,0.03,1.04
2.491,0.04,0.02,1.03
2.491,0.03,0.04,1.04
2.502,0.03,0.03,1.03
2.506,0.03,0.02,1.02
2.517,0.04,0.02,1.04
2.527,0.04,0.04,1.03
2.536,0.04,0.04,1.04
2.559,0.03,0.03,1.04
2.562,0.02,0.03,1.04
2.590,0.04,0.03,1.04
2.590,0.03,0.03,1.06
2.591,0.04,0.02,1.06
2.600,0.04,0.03,1.05
2.606,0.03,0.03,1.06
2.617,0.03,0.03,1.05
2.627,0.02,0.03,1.05
2.636,0.04,0.03,1.06
2.659,0.03,0.04,1.06
2.660,0.04,0.03,1.05
2.688,0.03,0.04,1.06
2.689,0.03,0.04,1.07
2.699,0.02,0.03,1.05
2.706,0.03,0.04,1.05
2.717,0.02,0.04,1.05
2.727,0.02,0.02,1.04
2.736,0.04,0.03,1.05
2.759,0.04,0.02,1.03
2.760,0.03,0.03,1.03
2.789,0.04,0.03,1.05
2.790,0.03,0.03,1.04
2.802,0.04,0.03,1.04
2.806,0.04,0.03,1.05
2.817,0.03,0.02,1.06
2.827,0.04,0.04,1.06
2.836,0.04,0.03,1.04
2.859,0.04,0.04,1.04
2.860,0.04,0.03,1.03
2.888,0.03,0.02,1.04
2.889,0.03,0.03,1.02
2.890,0.03,0.02,1.03
2.902,0.04,0.02,1.04
2.906,0.04,0.02,1.03
2.917,0.02,0.03,1.04
2.927,0.03,0.03,1.04
2.936,0.04,0.04,1.04
2.965,0.03,0.04,1.05
2.967,0.03,0.04,1.04
2.967,0.04,0.03,1.06
2.977,0.04,0.03,1.05
2.998,0.04,0.03,1.07
2.998,0.04,0.03,1.05
3.006,0.03,0.03,1.07
3.017,0.04,0.03,1.06
3.034,0.03,0.04,1.06
3.036,0.04,0.04,1.04
3.055,0.04,0.04,1.05
3.065,0.04,0.03,1.05
3.066,0.03,0.03,1.04
3.078,0.03,0.04,1.04
3.087,0.03,0.03,1.04
3.105,0.03,0.04,1.04
3.106,0.04,0.03,1.06
3.133,0.04,0.03,1.04
3.133,0.04,0.02,1.06
3.136,0.03,0.04,1.05
3.147,0.04,0.02,1.05
3.156,0.02,0.02,1.05
3.173,0.03,0.01,1.04
3.186,0.02,0.04,1.04
3.187,0.04,0.04,1.04
3.199,0.05,0.01,1.00
3.207,0.04,0.04,1.04
3.218,0.02,0.03,1.06
3.227,0.02,0.03,1.05
3.242,0.02,0.04,1.06
3.246,0.04,0.03,1.06
3.256,0.03,0.05,1.06
3.268,0.03,0.02,1.04
3.278,0.03,0.04,1.04
3.303,0.03,0.04,1.04
3.304,0.03,0.04,1.05
3.309,0.04,0.04,1.04
3.323,0.03,0.04,1.04
3.328,0.02,0.04,1.05
3.337,0.04,0.03,1.04
3.356,0.04,0.04,1.04
3.371,0.03,0.04,1.04
3.398,0.04,0.04,1.04
3.399,0.04,0.04,1.04
3.399,0.02,0.04,1.04
3.407,0.02,0.04,1.04
3.417,0.03,0.04,1.05
3.427,0.04,0.04,1.05
3.437,0.03,0.04,1.04
3.447,0.02,0.04,1.05
3.456,0.04,0.04,1.04
3.478,0.04,0.03,1.04
3.479,0.02,0.03,1.04
3.504,0.02,0.04,1.02
3.505,0.01,0.04,1.03
3.507,0.01,0.04,1.03
3.517,0.01,0.04,1.04
3.527,0.01,0.03,1.03
3.537,0.00,0.03,1.04
3.547,0.01,0.03,1.04
3.557,0.01,0.04,1.05
3.577,0.01,0.04,1.04
3.578,0.02,0.04,1.05
3.586,0.01,0.05,1.05
3.612,0.03,0.04,1.06
3.612,0.03,0.05,1.05
3.616,0.03,0.05,1.05
3.626,0.03,0.04,1.04
3.637,0.02,0.05,1.05
3.646,0.02,0.05,1.04
3.656,0.02,0.04,1.05
3.673,0.02,0.04,1.04
3.678,0.02,0.04,1.05
3.703,0.02,0.04,1.06
3.704,0.01,0.04,1.05
3.706,0.01,0.05,1.05
3.717,0.02,0.04,1.05
3.729,-0.00,0.04,1.06
3.736,-0.00,0.04,1.04
3.756,0.00,0.03,1.05
3.772,0.01,0.04,1.05
3.778,-0.00,0.06,1.05
3.803,-0.00,0.03,1.05
3.803,-0.01,0.04,1.06
3.806,0.01,0.05,1.05
3.817,0.01,0.05,1.04
3.827,0.01,0.04,1.03
3.837,0.02,0.05,1.04
3.847,0.01,0.04,1.06
3.858,0.02,0.03,1.05
3.885,0.01,0.04,1.05
3.886,0.01,0.05,1.05
3.887,0.01,0.05,1.06
3.902,0.00,0.04,1.06
3.906,0.01,0.03,1.06
3.917,0.01,0.03,1.06
3.929,0.00,0.04,1.06
3.936,0.00,0.03,1.06
3.947,0.00,0.04,1.05
3.956,0.00,0.04,1.05
3.974,0.00,0.04,1.05
3.978,0.01,0.03,1.05
4.013,0.02,0.04,1.05
4.014,0.00,0.03,1.03
4.015,0.02,0.03,1.05
4.016,0.02,0.04,1.04
4.027,0.02,0.03,1.04
4.037,0.03,0.03,1.04
4.047,0.02,0.02,1.05
4.056,0.02,0.02,1.04
4.068,0.02,0.02,1.02
4.091,0.01,0.01,1.05
4.100,0.01,0.01,1.05
4.101,0.00,0.01,1.05
4.119,-0.00,0.02,1.03
4.120,0.01,0.01,1.03
4.127,0.00,0.02,1.04
4.137,0.01,0.02,1.01
4.149,0.03,0.02,1.00
4.156,0.02,0.02,0.98
4.167,-0.00,0.04,0.99
4.177,0.02,0.02,1.00
4.190,0.02,0.01,1.00
4.206,0.02,0.03,0.98
4.207,0.02,0.02,0.98
4.219,0.02,0.01,1.02
4.227,0.03,0.02,1.01
4.237,0.03,0.02,1.02
4.247,0.03,0.01,1.08
4.256,0.03,0.00,1.04
4.286,0.02,-0.00,1.06
4.287,0.02,0.00,1.07
4.287,-0.00,0.02,1.04
4.301,0.02,0.04,1.03
4.306,-0.00,0.06,1.04
4.317,-0.00,0.08,1.04
4.327,0.00,0.08,1.01
4.337,0.02,0.09,1.02
4.350,0.03,0.08,1.06
4.357,0.04,0.08,1.07
4.367,0.06,0.06,1.08
4.404,0.07,0.06,1.09
4.406,0.08,0.05,1.12
4.406,0.08,0.06,1.12
4.406,0.07,0.05,1.13
4.421,0.08,0.05,1.12
4.434,0.07,0.07,1.11
4.440,0.07,0.06,1.12
4.448,0.06,0.06,1.10
4.456,0.05,0.07,1.08
4.467,0.05,0.07,1.06
4.500,0.05,0.08,1.05
4.501,0.04,0.07,1.03
4.501,0.04,0.08,1.03
4.507,0.03,0.08,1.03
4.523,0.03,0.08,1.01
4.531,0.02,0.09,1.00
4.536,0.02,0.08,1.00
4.546,0.01,0.08,0.98
4.556,0.01,0.07,0.95
4.584,0.02,0.06,0.97
4.585,0.04,0.06,0.96
4.586,0.04,0.06,0.97
4.600,0.06,0.08,0.98
4.606,0.07,0.10,0.96
4.617,0.07,0.10,0.96
4.633,0.07,0.11,0.97
4.636,0.08,0.09,0.98
4.647,0.08,0.08,0.98
4.656,0.08,0.07,1.01
4.693,0.06,0.09,1.00
4.694,0.05,0.08,1.03
4.695,0.04,0.09,1.03
4.696,0.03,0.09,1.06
4.707,0.04,0.06,1.05
4.717,0.03,0.07,1.08
4.726,0.04,0.06,1.08
4.737,0.04,0.05,1.10
4.750,0.04,0.05,1.10
4.756,0.04,0.05,1.12
4.766,0.04,0.06,1.13
4.777,0.03,0.06,1.14
4.797,0.01,0.06,1.13
4.797,0.01,0.08,1.10
4.807,0.00,0.08,1.08
4.822,0.00,0.09,1.07
4.827,0.00,0.09,1.07
4.837,0.00,0.10,1.05
4.847,0.01,0.09,1.04
4.856,0.01,0.09,1.08
4.866,-0.00,0.11,1.10
4.901,-0.01,0.11,1.09
4.902,-0.01,0.12,1.10
4.902,-0.01,0.12,1.11
4.908,-0.02,0.14,1.09
4.921,-0.01,0.16,1.09
4.933,-0.02,0.16,1.08
4.936,-0.02,0.14,1.10
4.946,-0.04,0.11,1.12
4.956,-0.06,0.06,1.17
4.986,-0.09,0.03,1.21
4.987,-0.11,-0.02,1.24
4.987,-0.10,-0.07,1.26
5.006,-0.10,-0.09,1.29
5.007,-0.08,-0.12,1.31
5.017,-0.08,-0.12,1.29
5.033,-0.03,-0.12,1.30
5.036,-0.02,-0.11,1.26
5.050,-0.01,-0.08,1.22
5.056,0.01,-0.07,1.17
5.068,0.01,-0.04,1.12
5.094,-0.00,-0.02,1.05
5.094,-0.00,0.00,0.97
5.097,-0.00,0.02,0.92
5.107,-0.00,0.02,0.90
5.124,-0.02,0.02,0.90
5.128,-0.04,0.01,0.92
5.137,-0.07,0.00,0.91
5.150,-0.10,-0.02,0.92
5.156,-0.11,-0.04,0.96
5.166,-0.12,-0.05,1.00
5.206,-0.14,-0.06,1.01
5.207,-0.14,-0.08,1.06
5.207,-0.14,-0.09,1.07
5.208,-0.13,-0.10,1.08
5.219,-0.12,-0.10,1.09
5.232,-0.11,-0.09,1.10
5.236,-0.08,-0.06,1.06
5.246,-0.06,-0.06,1.05
5.256,-0.05,-0.03,1.03
5.275,-0.04,-0.00,0.99
5.304,-0.03,-0.01,0.98
5.305,-0.02,0.00,0.96
5.306,-0.00,0.02,0.94
5.306,-0.02,0.03,0.94
5.317,-0.00,0.02,0.92
5.333,-0.01,0.03,0.95
5.336,-0.02,0.04,0.92
5.350,-0.01,0.04,0.93
5.356,-0.01,0.03,0.96
5.367,-0.02,0.05,0.92
5.407,-0.03,0.04,0.92
5.407,-0.02,0.06,0.95
5.408,-0.02,0.05,0.94
5.408,-0.01,0.06,0.97
5.421,-0.01,0.06,1.01
5.433,-0.02,0.07,0.97
5.436,-0.02,0.08,0.99
5.450,-0.03,0.09,0.97
5.457,-0.00,0.10,0.98
5.469,-0.02,0.10,0.96
5.477,-0.01,0.11,0.96
5.518,0.02,0.11,0.96
5.519,0.03,0.12,0.97
5.519,0.03,0.13,0.98
5.519,0.03,0.13,1.01
5.531,0.03,0.13,1.01
5.537,0.01,0.12,1.02
5.546,0.01,0.12,1.06
5.556,-0.00,0.11,1.08
5.583,-0.00,0.10,1.11
5.584,-0.01,0.08,1.11
5.592,-0.00,0.07,1.12
5.604,0.01,0.08,1.14
5.606,0.02,0.09,1.14
5.617,0.03,0.10,1.14
5.627,0.00,0.07,1.16
5.637,-0.01,0.00,1.24
5.647,-0.01,-0.06,1.33
5.656,-0.00,-0.10,1.37
5.667,0.00,-0.12,1.40
5.706,-0.00,-0.12,1.38
5.707,-0.00,-0.16,1.33
5.708,0.01,-0.15,1.29
5.708,0.02,-0.10,1.23
5.726,0.04,-0.08,1.16
5.729,0.04,-0.07,1.07
5.737,0.06,-0.05,1.03
5.747,0.09,-0.04,1.01
5.757,0.09,-0.04,1.01
5.767,0.11,-0.04,1.04
5.790,0.12,-0.06,1.04
5.791,0.10,-0.06,1.06
5.831,0.11,-0.06,1.09
5.832,0.12,-0.08,1.08
5.833,0.11,-0.10,1.09
5.833,0.09,-0.10,1.09
5.836,0.08,-0.12,1.07
5.847,0.07,-0.11,1.06
5.856,0.05,-0.10,1.02
5.867,0.04,-0.08,0.98
5.905,0.02,-0.05,0.94
5.906,-0.00,-0.02,0.91
5.907,-0.00,-0.00,0.86
5.907,-0.00,0.03,0.85
5.923,-0.00,0.06,0.84
5.937,0.00,0.08,0.86
5.950,-0.00,0.08,0.88
5.956,-0.02,0.07,0.89
5.966,-0.01,0.07,0.92
5.995,-0.01,0.07,0.94
6.003,-0.00,0.06,0.95
6.003,0.00,0.06,0.94
6.010,0.03,0.05,0.96
6.027,0.04,0.06,0.95
6.028,0.04,0.06,0.94
6.036,0.04,0.05,0.94
6.046,0.06,0.06,0.95
6.056,0.06,0.06,0.94
6.085,0.07,0.06,0.96
6.105,0.04,0.06,0.96
6.106,0.06,0.07,0.98
6.107,0.05,0.08,0.99
6.107,0.02,0.10,0.99
6.117,0.02,0.10,1.00
6.135,0.02,0.11,0.99
6.136,0.03,0.10,0.98
6.147,0.04,0.11,0.99
6.157,0.04,0.10,0.99
6.187,0.05,0.09,1.00
6.188,0.04,0.11,1.04
6.189,0.03,0.09,1.08
6.205,0.03,0.10,1.10
6.206,0.04,0.09,1.12
6.217,0.03,0.09,1.14
6.231,0.02,0.10,1.16
6.236,0.00,0.10,1.15
6.248,-0.00,0.10,1.16
6.257,0.01,0.11,1.15
6.267,0.04,0.12,1.13
6.302,0.04,0.12,1.11
6.303,0.03,0.10,1.13
6.304,0.03,0.04,1.20
6.307,0.03,-0.00,1.28
6.323,0.03,-0.03,1.33
6.329,0.02,-0.05,1.38
6.336,-0.01,-0.09,1.41
6.347,-0.04,-0.11,1.42
6.356,-0.05,-0.10,1.37
6.367,-0.04,-0.07,1.30
6.397,-0.04,-0.07,1.18
6.405,-0.05,-0.08,1.12
6.405,-0.03,-0.08,1.07
6.406,-0.04,-0.08,1.06
6.417,-0.06,-0.09,1.06
6.429,-0.08,-0.10,1.06
6.436,-0.08,-0.09,1.04
6.447,-0.09,-0.08,1.05
6.456,-0.08,-0.09,1.06
6.467,-0.10,-0.07,1.00
6.489,-0.07,-0.08,1.04
6.497,-0.04,-0.07,1.02
6.501,-0.02,-0.09,1.03
6.516,-0.00,-0.06,1.02
6.517,0.01,-0.04,0.99
6.527,0.02,-0.03,1.01
6.536,0.01,-0.02,1.00
6.547,0.01,-0.00,0.98
6.556,0.01,0.01,0.98
6.567,-0.00,0.01,0.96
6.603,-0.01,0.02,0.96
6.604,-0.01,0.03,0.94
6.605,-0.02,0.05,0.92
6.606,-0.02,0.05,0.92
6.626,-0.00,0.06,0.92
6.630,-0.01,0.07,0.91
6.637,-0.02,0.09,0.91
6.647,-0.02,0.10,0.88
6.656,-0.01,0.11,0.88
6.666,-0.01,0.11,0.87
6.689,-0.01,0.12,0.88
6.696,-0.02,0.13,0.87
6.697,-0.02,0.15,0.89
6.718,-0.04,0.16,0.88
6.719,-0.05,0.17,0.87
6.726,-0.04,0.18,0.87
6.737,-0.04,0.17,0.87
6.747,-0.06,0.18,0.88
6.756,-0.01,0.18,0.88
6.768,0.02,0.17,0.87
6.777,0.02,0.16,0.88
6.805,0.04,0.16,0.92
6.806,0.02,0.17,0.95
6.807,0.02,0.16,0.99
6.817,-0.00,0.15,1.06
6.827,-0.03,0.14,1.11
6.837,-0.06,0.12,1.15
6.847,-0.07,0.13,1.17
6.856,-0.08,0.12,1.21
6.867,-0.06,0.14,1.22
6.877,-0.04,0.17,1.22
6.903,-0.01,0.14,1.21
6.903,-0.00,0.06,1.26
6.907,0.01,-0.01,1.34
6.917,0.04,-0.08,1.40
6.927,0.06,-0.13,1.44
6.937,0.03,-0.20,1.45
6.949,0.02,-0.22,1.44
6.956,0.00,-0.18,1.41
6.967,-0.02,-0.10,1.31
6.996,0.00,-0.02,1.22
7.005,0.03,0.00,1.09
7.006,0.06,0.00,1.04
7.006,0.09,0.02,1.05
7.017,0.12,-0.01,1.10
7.033,0.14,-0.02,1.14
7.036,0.14,-0.02,1.15
7.047,0.10,-0.04,1.12
7.056,0.08,-0.05,1.13
7.067,0.07,-0.07,1.12
7.078,0.08,-0.09,1.10
7.100,0.06,-0.12,1.09
7.101,0.04,-0.12,1.06
7.114,0.03,-0.14,1.03
7.127,0.01,-0.12,0.99
7.128,-0.00,-0.10,0.97
7.137,-0.02,-0.06,0.95
7.147,-0.04,-0.02,0.92
7.156,-0.06,0.01,0.88
7.166,-0.08,0.02,0.88
7.200,-0.06,0.04,0.87
7.201,-0.06,0.05,0.86
7.202,-0.06,0.05,0.86
7.206,-0.03,0.04,0.85
7.218,-0.02,0.04,0.85
7.229,-0.00,0.04,0.86
7.236,0.02,0.03,0.84
7.247,0.05,0.04,0.84
7.256,0.04,0.05,0.85
7.266,0.04,0.07,0.87
7.291,0.04,0.06,0.88
7.292,0.05,0.08,0.88
7.318,0.03,0.08,0.90
7.319,0.04,0.08,0.90
7.320,0.03,0.08,0.94
7.327,0.03,0.09,0.94
7.337,0.03,0.08,0.95
7.351,0.04,0.08,0.94
7.356,0.04,0.08,0.94
7.366,0.04,0.08,0.94
7.391,0.03,0.08,0.95
7.392,0.02,0.09,0.96
7.420,0.02,0.10,0.97
7.420,0.01,0.10,1.00
7.421,0.01,0.10,1.03
7.427,0.02,0.10,1.08
7.437,0.00,0.09,1.10
7.450,0.01,0.09,1.10
7.456,0.01,0.10,1.14
7.467,0.02,0.08,1.16
7.493,0.04,0.11,1.17
7.494,0.04,0.12,1.18
7.496,0.04,0.10,1.21
7.510,0.05,0.06,1.27
7.526,0.04,-0.01,1.37
7.527,0.04,-0.07,1.44
7.537,0.06,-0.12,1.51
7.547,0.08,-0.15,1.47
7.556,0.04,-0.12,1.41
7.567,0.01,-0.12,1.34
7.577,0.02,-0.06,1.25
7.605,0.01,-0.02,1.15
7.606,-0.01,-0.02,1.08
7.606,-0.00,-0.00,1.02
7.622,-0.01,-0.01,1.03
7.630,-0.02,-0.02,1.02
7.636,-0.04,-0.03,1.02
7.649,-0.04,-0.04,1.03
7.656,-0.06,-0.05,1.04
7.667,-0.07,-0.06,1.04
7.694,-0.09,-0.07,1.07
7.695,-0.08,-0.10,1.06
7.703,-0.09,-0.12,1.05
7.706,-0.09,-0.12,1.02
7.721,-0.08,-0.13,1.02
7.730,-0.06,-0.11,1.00
7.736,-0.04,-0.10,0.98
7.750,-0.03,-0.08,0.96
7.756,-0.02,-0.04,0.95
7.767,0.01,-0.02,0.94
7.777,0.01,-0.00,0.91
7.792,0.04,-0.00,0.92
7.820,0.04,0.02,0.90
7.821,0.04,0.02,0.90
7.821,0.04,0.04,0.89
7.827,0.05,0.04,0.86
7.837,0.06,0.06,0.86
7.847,0.05,0.06,0.85
7.856,0.06,0.08,0.86
7.867,0.06,0.07,0.87
7.901,0.06,0.07,0.88
7.902,0.04,0.08,0.88
7.903,0.05,0.08,0.90
7.906,0.04,0.08,0.91
7.918,0.04,0.08,0.92
7.929,0.04,0.06,0.93
7.936,0.04,0.06,0.94
7.950,0.02,0.06,0.94
7.956,0.02,0.06,0.94
7.967,0.01,0.05,0.96
8.002,0.01,0.06,0.95
8.003,0.01,0.06,0.96
8.004,0.00,0.04,0.99
8.006,0.01,0.03,1.02
8.017,0.02,0.02,1.06
8.029,0.04,0.02,1.09
8.036,0.05,0.02,1.10
8.047,0.06,0.02,1.10
8.056,0.08,0.02,1.12
8.067,0.08,0.05,1.12
8.115,0.08,0.07,1.14
8.116,0.10,0.12,1.16
8.116,0.12,0.14,1.14
8.117,0.10,0.08,1.18
8.117,0.09,-0.00,1.25
8.133,0.10,-0.04,1.35
8.136,0.10,-0.09,1.40
8.147,0.08,-0.12,1.41
8.156,0.04,-0.15,1.42
8.166,0.04,-0.14,1.42
8.188,0.03,-0.11,1.39
8.189,0.01,-0.07,1.29
8.213,0.02,-0.05,1.17
8.214,0.05,-0.04,1.09
8.216,0.07,0.01,1.06
8.226,0.10,-0.00,1.06
8.236,0.12,-0.01,1.06
8.247,0.15,-0.02,1.08
8.256,0.17,-0.03,1.10
8.266,0.16,-0.04,1.09
8.292,0.14,-0.05,1.08
8.294,0.11,-0.07,1.07
8.321,0.10,-0.08,1.04
8.322,0.08,-0.12,1.05
8.322,0.07,-0.14,1.06
8.327,0.06,-0.13,1.06
8.337,0.02,-0.12,1.02
8.348,-0.00,-0.10,1.00
8.356,-0.02,-0.08,0.97
8.366,-0.04,-0.04,0.95
8.403,-0.03,-0.03,0.94
8.404,-0.02,-0.03,0.91
8.405,-0.02,-0.00,0.90
8.409,-0.02,-0.00,0.87
8.421,-0.01,0.00,0.86
8.427,0.01,0.00,0.86
8.436,0.04,-0.00,0.84
8.447,0.06,-0.00,0.84
8.456,0.07,-0.00,0.88
8.466,0.07,-0.00,0.90
8.499,0.06,0.00,0.92
8.499,0.06,0.02,0.92
8.500,0.07,0.02,0.92
8.506,0.06,0.03,0.92
8.517,0.06,0.04,0.90
8.533,0.06,0.05,0.90
8.536,0.06,0.06,0.90
8.547,0.07,0.07,0.87
8.556,0.07,0.07,0.89
8.567,0.06,0.08,0.90
8.605,0.04,0.09,0.95
8.606,0.04,0.10,0.94
8.607,0.03,0.08,0.97
