time,x,y,z
0.915,0.02,0.20,1.01
0.921,0.03,0.20,1.02
0.932,0.03,0.20,1.00
0.947,0.01,0.19,1.03
0.951,0.02,0.19,1.02
0.961,0.03,0.19,1.03
0.971,0.02,0.19,1.02
0.982,0.02,0.20,1.02
0.994,0.02,0.20,1.01
1.011,0.02,0.20,1.01
1.011,0.01,0.20,1.04
1.027,0.01,0.20,1.01
1.033,0.02,0.20,1.02
1.043,0.03,0.20,1.02
1.051,0.02,0.19,1.03
1.062,0.03,0.20,1.03
1.071,0.02,0.19,1.04
1.083,0.02,0.19,1.04
1.097,0.03,0.20,1.05
1.101,0.02,0.19,1.04
1.112,0.03,0.19,1.05
1.121,0.03,0.20,1.04
1.132,0.02,0.18,1.04
1.147,0.03,0.20,1.03
1.151,0.02,0.20,1.04
1.162,0.03,0.21,1.03
1.171,0.02,0.20,1.04
1.184,0.03,0.21,1.02
1.198,0.02,0.21,1.03
1.202,0.02,0.21,1.04
1.212,0.02,0.20,1.06
1.222,0.02,0.20,1.05
1.233,0.02,0.20,1.05
1.247,0.02,0.20,1.06
1.252,0.01,0.20,1.05
1.268,0.01,0.19,1.06
1.272,0.02,0.21,1.04
1.287,0.02,0.18,1.03
1.297,0.01,0.18,1.04
1.303,0.02,0.19,1.03
1.313,0.02,0.18,1.02
1.321,0.03,0.18,1.01
1.332,0.03,0.19,1.02
1.347,0.02,0.19,1.01
1.351,0.02,0.20,1.02
1.364,0.02,0.19,1.02
1.371,0.02,0.19,1.03
1.382,0.03,0.20,1.01
1.398,0.03,0.19,1.03
1.402,0.02,0.20,1.04
1.412,0.02,0.19,1.02
1.421,0.02,0.19,1.04
1.432,0.02,0.19,1.05
1.443,0.03,0.19,1.05
1.451,0.04,0.19,1.06
1.462,0.03,0.18,1.05
1.471,0.03,0.18,1.04
1.482,0.02,0.20,1.02
1.497,0.04,0.19,1.01
1.501,0.03,0.20,1.02
1.513,0.01,0.19,1.02
1.521,0.02,0.20,1.03
1.535,0.01,0.20,1.04
1.542,0.01,0.19,1.04
1.552,0.01,0.19,1.04
1.562,0.01,0.19,1.04
1.572,0.01,0.20,1.05
1.582,0.03,0.19,1.04
1.601,0.01,0.18,1.02
1.602,0.02,0.17,1.02
1.612,0.02,0.18,1.04
1.622,0.01,0.18,1.02
1.632,0.02,0.19,1.03
1.647,0.02,0.18,1.03
1.651,0.02,0.19,1.05
1.663,0.01,0.19,1.04
1.671,0.02,0.18,1.05
1.682,0.01,0.19,1.04
1.717,0.02,0.18,1.04
1.720,0.01,0.19,1.04
1.721,0.00,0.20,1.04
1.721,0.01,0.19,1.04
1.742,0.02,0.19,1.04
1.742,0.00,0.18,1.04
1.752,0.02,0.19,1.05
1.762,0.02,0.19,1.03
1.771,0.02,0.18,1.03
1.802,0.02,0.18,1.04
1.803,0.02,0.19,1.03
1.814,0.02,0.19,1.03
1.822,0.02,0.18,1.02
1.832,0.02,0.18,1.03
1.847,0.02,0.19,1.02
1.851,0.01,0.18,1.02
1.862,0.02,0.17,1.04
1.871,0.02,0.18,1.03
1.882,0.02,0.17,1.05
1.906,0.02,0.18,1.04
1.906,0.02,0.18,1.06
1.946,0.01,0.18,1.06
1.947,0.03,0.16,1.03
1.948,0.03,0.19,1.03
1.948,0.04,0.16,1.04
1.963,0.04,0.18,1.02
1.964,0.04,0.18,1.00
1.972,0.03,0.17,1.03
1.995,0.03,0.18,1.02
1.996,0.03,0.18,1.02
2.001,0.02,0.19,1.04
2.012,0.01,0.18,1.06
2.022,0.02,0.19,1.05
2.034,0.01,0.18,1.05
2.043,0.01,0.19,1.04
2.051,0.02,0.19,1.04
2.062,0.02,0.18,1.04
2.071,0.02,0.17,1.05
2.082,0.02,0.18,1.04
2.099,0.04,0.18,1.04
2.104,0.04,0.18,1.05
2.112,0.03,0.19,1.04
2.121,0.04,0.18,1.05
2.132,0.02,0.18,1.03
2.143,0.03,0.17,1.02
2.152,0.02,0.18,1.03
2.162,0.02,0.18,1.04
2.171,0.02,0.18,1.03
2.182,0.01,0.18,1.03
2.199,0.02,0.18,1.03
2.213,0.04,0.18,1.04
2.222,0.02,0.18,1.04
2.232,0.02,0.17,1.02
2.243,0.03,0.17,1.03
2.252,0.03,0.17,1.04
2.262,0.03,0.18,1.02
2.271,0.02,0.18,1.03
2.282,0.02,0.19,1.04
2.303,0.02,0.19,1.04
2.304,0.02,0.18,1.04
2.312,0.02,0.19,1.03
2.322,0.02,0.19,1.04
2.332,0.02,0.19,1.04
2.344,0.02,0.19,1.03
2.352,0.02,0.18,1.04
2.362,0.02,0.20,1.03
2.372,0.02,0.19,1.01
2.382,0.02,0.19,1.01
2.403,0.02,0.19,1.03
2.404,0.03,0.18,1.04
2.413,0.04,0.17,1.03
2.423,0.03,0.18,1.04
2.432,0.02,0.18,1.04
2.447,0.03,0.19,1.03
2.451,0.02,0.19,1.03
2.462,0.03,0.19,1.02
2.471,0.02,0.19,1.03
2.482,0.02,0.18,1.02
2.502,0.02,0.19,1.05
2.502,0.02,0.18,1.04
2.512,0.02,0.18,1.05
2.522,0.02,0.19,1.03
2.532,0.02,0.19,1.04
2.543,0.03,0.17,1.05
2.570,0.03,0.18,1.04
2.571,0.03,0.17,1.03
2.571,0.04,0.17,1.03
2.582,0.04,0.18,1.03
2.600,0.04,0.18,1.04
2.601,0.05,0.17,1.02
2.612,0.03,0.18,1.03
2.621,0.02,0.20,1.05
2.632,0.02,0.20,1.03
2.647,0.02,0.20,1.05
2.651,0.01,0.20,1.04
2.662,0.01,0.20,1.05
2.671,0.02,0.20,1.06
2.682,0.02,0.20,1.05
2.703,0.02,0.20,1.04
2.704,0.02,0.20,1.04
2.729,0.03,0.19,1.04
2.729,0.02,0.19,1.02
2.734,0.02,0.19,1.02
2.743,0.01,0.20,1.04
2.764,0.02,0.19,1.03
2.764,0.01,0.19,1.03
2.774,0.02,0.19,1.02
2.782,0.02,0.18,1.02
2.798,0.02,0.18,1.03
2.801,0.02,0.19,1.03
2.812,0.02,0.19,1.01
2.821,0.02,0.20,1.04
2.832,0.01,0.19,1.02
2.843,0.03,0.18,1.04
2.852,0.02,0.19,1.02
2.864,0.02,0.19,1.01
2.871,0.02,0.19,1.02
2.882,0.03,0.19,1.03
2.901,0.04,0.19,1.03
2.902,0.04,0.19,1.03
2.912,0.04,0.18,1.03
2.926,0.04,0.19,1.02
2.932,0.03,0.19,1.04
2.943,0.03,0.20,1.02
2.951,0.02,0.20,1.03
2.962,0.02,0.20,1.03
2.971,0.02,0.20,1.03
2.982,0.03,0.20,1.05
3.000,0.02,0.18,1.05
3.001,0.03,0.20,1.05
3.012,0.02,0.20,1.07
3.028,0.01,0.21,1.04
3.038,0.02,0.20,1.06
3.047,0.02,0.20,1.04
3.051,0.02,0.20,1.05
3.062,0.02,0.21,1.05
3.071,0.03,0.20,1.01
3.081,0.04,0.18,0.98
3.101,0.04,0.18,1.04
3.101,0.02,0.22,1.01
3.114,0.01,0.21,0.98
3.121,0.01,0.20,1.02
3.132,0.02,0.20,1.03
3.143,0.02,0.22,1.01
3.152,0.04,0.20,1.00
3.162,0.04,0.20,1.04
3.171,0.03,0.20,1.03
3.181,0.03,0.20,1.03
3.199,0.02,0.20,1.02
3.203,0.04,0.19,1.03
3.215,0.02,0.20,1.02
3.222,0.03,0.18,1.03
3.232,0.04,0.19,1.03
3.243,0.02,0.19,1.04
3.252,0.03,0.19,1.05
3.262,0.03,0.18,1.06
3.272,0.02,0.19,1.04
3.282,0.03,0.20,1.04
3.302,0.04,0.18,1.04
3.312,0.03,0.19,1.04
3.321,0.04,0.18,1.04
3.332,0.02,0.18,1.06
3.343,0.03,0.19,1.04
3.351,0.03,0.21,1.04
3.362,0.02,0.21,1.04
3.371,0.02,0.21,1.04
3.382,0.03,0.21,1.02
3.402,0.02,0.21,1.02
3.403,0.03,0.22,1.02
3.412,0.03,0.21,1.00
3.421,0.03,0.21,1.01
3.432,0.02,0.21,1.02
3.443,0.03,0.21,1.02
3.452,0.03,0.22,1.01
3.462,0.02,0.20,1.04
3.471,0.04,0.21,1.03
3.482,0.04,0.20,1.04
3.502,0.02,0.20,1.04
3.503,0.03,0.20,1.04
3.515,0.03,0.20,1.02
3.522,0.03,0.19,1.03
3.532,0.03,0.18,1.02
3.546,0.03,0.18,1.03
3.551,0.02,0.19,1.04
3.572,0.02,0.20,1.03
3.573,0.01,0.22,1.02
3.586,0.01,0.22,1.02
3.597,0.00,0.22,1.02
3.601,0.01,0.21,1.02
3.620,0.01,0.21,1.01
3.621,0.01,0.20,1.00
3.632,0.01,0.21,0.99
3.647,0.01,0.20,0.99
3.651,-0.00,0.20,1.00
3.662,-0.01,0.20,1.00
3.671,-0.00,0.21,0.98
3.682,-0.00,0.22,1.00
3.697,-0.01,0.22,1.03
3.701,-0.02,0.21,1.01
3.712,-0.01,0.21,1.03
3.733,-0.01,0.20,1.02
3.734,-0.02,0.22,1.04
3.742,-0.02,0.22,1.00
3.752,-0.04,0.22,1.02
3.790,-0.03,0.23,1.01
3.790,-0.04,0.23,1.01
3.791,-0.03,0.24,1.01
3.791,-0.03,0.23,1.00
3.801,-0.02,0.24,1.00
3.817,-0.02,0.24,1.01
3.821,-0.03,0.24,1.01
3.832,-0.03,0.23,1.01
3.847,-0.02,0.24,1.01
3.852,-0.02,0.24,1.00
3.862,-0.01,0.25,1.02
3.871,-0.02,0.26,1.01
3.882,-0.02,0.26,1.01
3.903,-0.02,0.27,1.02
3.903,-0.02,0.27,1.00
3.912,-0.01,0.27,1.00
3.921,0.00,0.29,0.98
3.934,0.02,0.28,0.96
3.947,0.05,0.26,0.94
3.951,0.07,0.26,0.96
3.962,0.08,0.25,0.97
3.971,0.10,0.27,0.96
3.982,0.10,0.26,0.98
4.000,0.12,0.24,1.00
4.001,0.12,0.26,1.01
4.012,0.11,0.26,1.01
4.021,0.12,0.27,1.01
4.033,0.13,0.27,1.00
4.042,0.12,0.27,1.01
4.051,0.11,0.26,1.00
4.062,0.12,0.24,1.01
4.071,0.12,0.24,1.00
4.081,0.13,0.24,1.02
4.103,0.12,0.26,0.99
4.104,0.11,0.27,0.97
4.112,0.10,0.29,0.96
4.121,0.09,0.30,0.93
4.132,0.09,0.31,0.91
4.143,0.09,0.31,0.90
4.152,0.08,0.30,0.90
4.162,0.08,0.29,0.88
4.172,0.09,0.28,0.92
4.183,0.08,0.30,0.91
4.205,0.08,0.30,0.90
4.206,0.09,0.32,0.93
4.214,0.08,0.33,0.92
4.222,0.07,0.32,0.95
4.232,0.07,0.32,0.93
4.243,0.09,0.34,0.96
4.252,0.08,0.36,0.93
4.262,0.09,0.34,0.91
4.271,0.10,0.37,0.94
4.282,0.11,0.35,0.95
4.299,0.12,0.35,1.00
4.306,0.12,0.36,1.00
4.312,0.10,0.34,1.03
4.321,0.09,0.33,1.08
4.332,0.06,0.31,1.08
4.343,0.06,0.32,1.12
4.351,0.06,0.31,1.17
4.363,0.06,0.30,1.18
4.371,0.06,0.30,1.22
4.382,0.06,0.28,1.22
4.405,0.06,0.27,1.21
4.406,0.06,0.26,1.20
4.413,0.06,0.26,1.24
4.422,0.06,0.25,1.26
4.432,0.06,0.25,1.28
4.448,0.08,0.25,1.32
4.452,0.07,0.25,1.35
4.462,0.02,0.20,1.34
4.471,-0.02,0.14,1.34
4.482,-0.03,0.12,1.32
4.505,-0.02,0.13,1.30
4.506,-0.02,0.13,1.29
4.511,-0.01,0.12,1.31
4.521,-0.00,0.10,1.32
4.532,-0.00,0.11,1.34
4.547,-0.00,0.12,1.34
4.552,-0.00,0.10,1.35
4.574,-0.00,0.10,1.34
4.575,-0.00,0.12,1.33
4.582,-0.01,0.12,1.28
4.608,-0.05,0.13,1.23
4.608,-0.07,0.12,1.16
4.612,-0.10,0.11,1.12
4.621,-0.11,0.09,1.06
4.632,-0.11,0.08,1.02
4.644,-0.11,0.06,1.03
4.651,-0.09,0.03,1.05
4.662,-0.04,0.01,1.07
4.671,-0.02,0.01,1.10
4.682,-0.01,0.01,1.10
4.704,-0.01,0.01,1.09
4.705,-0.03,0.03,1.05
4.712,-0.03,0.04,1.00
4.751,-0.03,0.07,0.95
4.752,-0.03,0.09,0.88
4.753,-0.05,0.11,0.82
4.753,-0.05,0.13,0.78
4.773,-0.03,0.12,0.76
4.773,-0.04,0.13,0.76
4.781,-0.04,0.14,0.76
4.792,-0.03,0.15,0.78
4.801,-0.03,0.16,0.82
4.812,-0.04,0.15,0.82
4.821,-0.04,0.13,0.84
4.842,-0.02,0.10,0.87
4.842,-0.00,0.10,0.88
4.851,-0.01,0.09,0.90
4.862,-0.02,0.10,0.92
4.871,-0.02,0.12,0.96
4.882,-0.01,0.16,0.98
4.906,-0.01,0.20,1.02
4.906,-0.00,0.22,1.00
4.911,-0.00,0.20,1.01
4.921,0.01,0.18,1.03
4.946,0.02,0.14,1.03
4.946,0.01,0.13,1.07
4.952,-0.00,0.12,1.10
4.962,0.02,0.13,1.15
4.971,0.05,0.14,1.15
4.982,0.07,0.16,1.11
4.997,0.05,0.10,1.13
5.003,0.00,0.00,1.15
5.013,-0.00,-0.08,1.20
5.021,0.03,-0.11,1.27
5.034,0.06,-0.05,1.31
5.046,0.10,0.02,1.34
5.052,0.10,0.07,1.38
5.062,0.09,0.09,1.41
5.071,0.07,0.07,1.36
5.082,0.08,0.04,1.30
5.103,0.06,0.03,1.21
5.104,0.05,0.03,1.08
5.112,0.05,0.02,1.01
5.121,0.04,-0.00,0.94
5.132,0.02,-0.03,0.94
5.147,0.03,-0.06,0.99
5.151,0.04,-0.08,1.04
5.163,0.05,-0.05,1.10
5.171,0.06,-0.00,1.12
5.182,0.06,0.05,1.08
5.198,0.07,0.10,1.06
5.202,0.08,0.13,1.00
5.224,0.07,0.17,0.93
5.224,0.05,0.20,0.86
5.231,0.04,0.20,0.81
5.248,0.06,0.22,0.80
5.251,0.06,0.24,0.80
5.262,0.04,0.28,0.77
5.271,0.03,0.28,0.78
5.282,0.00,0.28,0.79
5.305,0.01,0.29,0.81
5.305,0.01,0.28,0.82
5.313,0.02,0.27,0.84
5.321,0.04,0.28,0.86
5.332,0.04,0.26,0.91
5.343,0.01,0.23,0.96
5.351,-0.01,0.21,1.01
5.362,-0.02,0.20,1.12
5.371,-0.02,0.20,1.20
5.382,-0.04,0.20,1.27
5.398,-0.05,0.20,1.32
5.401,-0.06,0.16,1.28
5.427,-0.05,0.13,1.26
5.428,-0.04,0.02,1.22
5.433,-0.02,0.04,1.24
5.448,-0.04,0.09,1.16
5.451,-0.12,0.09,1.17
5.462,-0.15,0.05,1.17
5.471,-0.11,0.04,1.18
5.482,-0.04,0.04,1.22
5.494,0.04,0.04,1.28
5.502,0.04,0.01,1.33
5.524,-0.00,-0.02,1.34
5.526,-0.04,-0.04,1.30
5.531,-0.07,-0.02,1.24
5.545,-0.10,0.00,1.14
5.551,-0.12,0.04,1.04
5.565,-0.12,0.05,0.98
5.572,-0.14,0.04,0.94
5.583,-0.13,0.03,0.94
5.598,-0.10,0.02,0.94
5.601,-0.07,0.06,0.93
5.612,-0.05,0.11,0.93
5.621,-0.04,0.15,0.92
5.639,-0.02,0.18,0.88
5.641,-0.02,0.21,0.84
5.652,-0.01,0.22,0.81
5.667,0.02,0.22,0.73
5.673,0.06,0.22,0.71
5.685,0.10,0.23,0.69
5.699,0.12,0.22,0.68
5.701,0.10,0.23,0.70
5.738,0.12,0.22,0.72
5.740,0.12,0.20,0.75
5.741,0.13,0.16,0.78
5.741,0.12,0.13,0.84
5.757,0.14,0.13,0.93
5.782,0.15,0.14,1.01
5.782,0.15,0.17,1.09
5.783,0.16,0.20,1.15
5.799,0.11,0.23,1.19
5.802,0.02,0.25,1.22
5.812,-0.03,0.25,1.26
5.821,-0.05,0.25,1.25
5.832,-0.04,0.24,1.27
5.849,-0.02,0.22,1.25
5.853,0.01,0.19,1.24
5.864,0.08,0.18,1.18
5.872,0.15,0.18,1.10
5.882,0.15,0.14,1.03
5.898,0.14,0.08,1.03
5.902,0.14,-0.00,1.03
5.912,0.19,-0.01,1.00
5.922,0.25,-0.00,1.01
5.935,0.23,0.01,1.06
5.960,0.20,0.01,1.11
5.962,0.16,0.01,1.18
5.963,0.14,0.07,1.23
5.971,0.14,0.14,1.22
5.982,0.12,0.21,1.17
5.996,0.10,0.20,1.12
6.001,0.09,0.16,1.04
6.012,0.07,0.10,1.01
6.021,0.08,0.06,1.00
6.033,0.08,0.07,1.00
6.055,0.10,0.09,1.00
6.056,0.10,0.12,1.00
6.062,0.11,0.14,0.98
6.072,0.12,0.16,0.95
6.082,0.13,0.18,0.94
6.097,0.12,0.18,0.92
6.102,0.12,0.16,0.90
6.112,0.13,0.16,0.90
6.122,0.11,0.16,0.89
6.134,0.09,0.18,0.91
6.145,0.06,0.19,0.94
6.152,0.03,0.20,0.96
6.162,0.01,0.19,0.98
6.171,-0.00,0.20,0.98
6.182,-0.02,0.20,1.02
6.200,-0.04,0.20,1.02
6.201,-0.05,0.20,1.04
6.212,-0.08,0.20,1.04
6.221,-0.09,0.18,1.06
6.252,-0.11,0.14,1.08
6.253,-0.12,0.11,1.14
6.253,-0.11,0.08,1.18
6.263,-0.10,0.05,1.23
6.273,-0.07,0.04,1.24
6.281,-0.03,0.06,1.22
6.293,0.01,0.16,1.14
6.301,-0.10,0.18,1.12
6.312,-0.14,0.11,1.05
6.321,-0.13,0.04,1.01
6.340,-0.09,-0.04,1.02
6.344,-0.05,-0.08,1.09
6.351,-0.06,-0.06,1.16
6.362,-0.10,-0.04,1.24
6.371,-0.08,-0.01,1.29
6.382,-0.05,0.04,1.32
6.393,-0.05,0.08,1.30
6.402,-0.05,0.12,1.26
6.413,-0.07,0.12,1.19
6.422,-0.09,0.10,1.11
6.443,-0.10,0.06,1.04
6.444,-0.07,0.06,0.99
6.451,-0.05,0.07,0.96
6.462,-0.06,0.09,0.92
6.471,-0.04,0.11,0.94
6.482,0.00,0.18,0.91
6.497,0.04,0.22,0.94
6.501,0.06,0.25,0.93
6.512,0.07,0.31,0.89
6.522,0.07,0.30,0.82
6.544,0.07,0.25,0.78
6.545,0.11,0.26,0.80
6.551,0.16,0.21,0.83
6.565,0.22,0.20,0.92
6.574,0.22,0.22,0.99
6.582,0.22,0.22,1.07
6.597,0.20,0.22,1.11
6.601,0.20,0.23,1.15
6.612,0.14,0.25,1.17
6.621,0.07,0.28,1.16
6.639,0.02,0.29,1.12
6.645,-0.01,0.30,1.06
6.651,-0.00,0.28,0.98
6.662,0.02,0.27,0.91
6.671,0.04,0.26,0.88
6.682,0.04,0.21,0.84
6.693,0.09,0.18,0.82
6.702,0.12,0.20,0.78
6.712,0.14,0.22,0.80
6.733,0.16,0.20,0.81
6.734,0.21,0.17,0.87
6.760,0.29,0.15,0.92
6.761,0.36,0.15,0.96
6.761,0.37,0.18,0.97
6.785,0.34,0.21,0.99
6.786,0.29,0.23,1.03
6.802,0.24,0.24,1.08
6.802,0.19,0.21,1.18
6.813,0.12,0.19,1.31
6.821,0.11,0.20,1.45
6.840,0.12,0.22,1.54
6.841,0.13,0.25,1.55
6.851,0.12,0.24,1.50
6.862,0.08,0.21,1.42
6.871,0.08,0.16,1.33
6.882,0.07,0.12,1.24
6.893,0.03,0.08,1.14
6.901,-0.01,0.06,1.06
6.912,-0.03,0.06,0.99
6.922,-0.05,0.05,0.97
6.935,-0.06,0.04,0.97
6.953,-0.07,0.02,0.96
6.954,-0.06,0.01,0.94
6.979,-0.06,-0.01,0.92
6.980,-0.08,0.01,0.92
6.981,-0.10,0.04,0.92
6.996,-0.12,0.11,0.92
7.001,-0.17,0.16,0.88
7.014,-0.22,0.19,0.87
7.023,-0.24,0.19,0.86
7.033,-0.21,0.20,0.85
7.058,-0.15,0.20,0.88
7.059,-0.12,0.20,0.92
7.062,-0.13,0.22,0.94
7.071,-0.16,0.20,0.97
7.082,-0.16,0.17,0.99
7.096,-0.14,0.18,1.02
7.101,-0.13,0.21,1.06
7.112,-0.16,0.27,1.10
7.121,-0.21,0.29,1.17
7.141,-0.22,0.28,1.23
7.141,-0.21,0.26,1.28
7.151,-0.21,0.23,1.33
7.162,-0.20,0.19,1.36
7.171,-0.17,0.15,1.38
7.182,-0.13,0.14,1.35
7.196,-0.06,0.15,1.29
7.204,-0.02,0.15,1.21
7.212,-0.03,0.14,1.12
7.223,-0.04,0.13,1.07
7.245,-0.05,0.11,1.05
7.248,-0.04,0.07,1.06
7.255,0.00,0.03,1.05
7.262,0.06,0.02,1.09
7.272,0.13,0.10,1.12
7.282,0.16,0.22,1.09
7.297,0.16,0.35,0.98
7.302,0.17,0.50,0.90
7.312,0.16,0.58,0.86
7.322,0.17,0.56,0.84
7.346,0.17,0.48,0.80
7.346,0.14,0.39,0.80
7.351,0.15,0.33,0.79
7.362,0.23,0.32,0.82
7.371,0.32,0.34,0.81
7.382,0.40,0.36,0.82
7.392,0.44,0.34,0.83
7.401,0.50,0.33,0.85
7.413,0.49,0.32,0.91
7.422,0.47,0.32,1.03
7.449,0.45,0.25,1.13
7.450,0.43,0.22,1.11
7.451,0.44,0.22,1.18
7.462,0.45,0.24,1.28
7.471,0.46,0.24,1.30
7.482,0.38,0.19,1.23
7.498,0.30,0.13,1.12
7.503,0.24,0.08,0.97
7.514,0.18,0.06,0.90
7.522,0.07,0.07,0.88
7.534,-0.04,0.05,0.91
7.541,-0.11,-0.04,1.10
7.557,0.04,0.14,1.23
7.578,0.10,0.11,1.28
7.578,0.12,0.06,1.26
7.595,0.09,0.02,1.21
7.596,0.04,0.00,1.14
7.602,-0.00,0.02,1.09
7.612,-0.06,0.06,1.06
7.621,-0.15,0.11,1.04
7.645,-0.16,0.14,1.06
7.647,-0.12,0.19,1.02
7.652,-0.10,0.22,0.93
7.662,-0.10,0.25,0.90
7.671,-0.14,0.25,0.94
7.682,-0.27,0.23,1.05
7.692,-0.26,0.22,1.13
7.701,-0.30,0.21,1.20
7.712,-0.28,0.15,1.24
7.733,-0.22,0.11,1.15
7.733,-0.17,0.06,1.12
7.761,-0.12,-0.02,1.19
7.761,-0.08,-0.12,1.34
7.762,-0.10,-0.16,1.49
7.778,-0.16,-0.11,1.53
7.792,-0.20,0.02,1.52
7.793,-0.24,0.22,1.42
7.801,-0.22,0.32,1.24
7.812,-0.22,0.32,1.10
7.821,-0.22,0.19,1.07
7.842,-0.23,0.00,1.04
7.842,-0.14,-0.16,1.05
7.851,-0.04,-0.32,1.15
7.862,0.13,-0.27,1.26
7.871,0.43,-0.33,1.29
7.882,0.43,-0.18,1.23
7.892,0.51,-0.06,1.11
7.903,0.52,0.06,1.02
7.912,0.49,0.24,0.89
7.922,0.49,0.33,0.75
7.951,0.39,0.68,0.73
7.952,0.24,0.58,0.70
7.952,0.08,0.42,0.66
7.973,0.04,0.41,0.68
7.974,-0.08,0.37,0.77
7.982,-0.13,0.28,0.87
7.993,-0.06,0.18,0.97
8.001,0.20,0.04,1.04
8.012,0.39,-0.00,0.99
8.021,0.53,-0.02,0.92
8.033,0.51,-0.04,0.85
8.061,0.30,-0.11,0.81
8.062,0.15,-0.12,0.78
8.066,0.09,-0.12,0.77
8.071,0.08,-0.12,0.91
8.082,0.09,-0.10,1.19
8.097,0.06,-0.07,1.40
8.101,0.00,-0.03,1.47
8.112,-0.06,-0.01,1.51
8.123,-0.09,0.02,1.42
8.135,-0.06,0.04,1.31
8.146,-0.07,0.03,1.20
8.162,-0.03,-0.00,1.08
8.163,-0.01,-0.00,1.01
8.172,0.03,-0.00,0.86
8.183,0.07,-0.01,0.77
8.197,0.09,-0.00,0.70
8.201,0.08,0.01,0.70
8.215,0.06,0.06,0.70
8.223,0.02,0.09,0.64
8.232,-0.02,0.13,0.56
8.262,-0.05,0.14,0.53
8.265,-0.11,0.11,0.54
8.266,-0.21,0.05,0.51
8.271,-0.22,-0.04,0.68
8.282,-0.10,-0.03,0.87
8.296,0.05,0.17,1.08
8.301,-0.04,0.41,1.22
8.312,-0.34,0.43,1.22
8.321,-0.43,0.39,1.10
8.343,-0.34,0.34,1.03
8.343,-0.29,0.20,1.13
8.352,-0.20,-0.03,1.44
8.362,0.04,-0.16,1.80
8.371,0.26,-0.10,1.96
8.383,0.24,-0.03,1.96
8.392,0.24,0.02,1.72
8.401,0.26,0.06,1.46
8.412,0.29,0.06,1.26
8.422,0.31,0.02,1.17
8.434,0.30,-0.02,1.04
8.441,0.30,0.02,0.96
8.459,0.36,0.09,0.90
8.462,0.61,0.14,0.92
8.474,0.62,0.14,0.86
8.482,0.56,0.02,0.98
8.493,0.39,-0.00,0.96
8.502,0.10,-0.04,1.02
8.512,-0.03,0.00,1.05
8.523,-0.06,0.07,1.12
8.536,0.01,0.11,1.21
8.564,0.12,0.12,1.27
8.564,0.28,0.06,1.40
8.565,0.38,-0.06,1.53
8.585,0.41,-0.17,1.60
