time,x,y,z
0.835,-0.02,0.14,1.04
0.850,-0.02,0.14,1.06
0.859,-0.03,0.15,1.04
0.865,-0.02,0.14,1.04
0.876,-0.03,0.12,1.03
0.886,-0.03,0.12,1.05
0.898,-0.02,0.14,1.05
0.907,-0.03,0.15,1.03
0.916,-0.02,0.15,1.04
0.926,-0.00,0.14,1.07
0.935,-0.01,0.14,1.05
0.946,-0.00,0.10,1.06
0.956,-0.00,0.10,1.07
0.966,0.00,0.14,1.04
0.981,0.00,0.11,1.04
0.987,0.01,0.12,1.04
0.999,0.00,0.12,1.03
1.011,-0.01,0.11,1.05
1.016,-0.02,0.13,1.06
1.030,-0.01,0.12,1.06
1.035,-0.02,0.11,1.04
1.046,-0.02,0.12,1.04
1.056,-0.00,0.12,1.02
1.066,-0.01,0.13,1.02
1.081,-0.01,0.13,1.02
1.086,-0.02,0.14,1.02
1.096,-0.02,0.14,1.04
1.109,-0.02,0.14,1.03
1.115,-0.01,0.14,1.05
1.126,-0.01,0.13,1.04
1.135,-0.02,0.13,1.04
1.146,-0.02,0.13,1.02
1.165,-0.00,0.14,1.03
1.166,-0.00,0.14,1.02
1.179,-0.00,0.14,1.05
1.185,-0.02,0.14,1.05
1.202,-0.01,0.12,1.07
1.207,-0.03,0.12,1.06
1.220,-0.02,0.11,1.07
1.233,-0.03,0.11,1.06
1.235,-0.02,0.10,1.06
1.246,-0.02,0.12,1.06
1.256,-0.02,0.13,1.06
1.266,-0.01,0.13,1.05
1.281,-0.01,0.14,1.05
1.285,-0.00,0.12,1.05
1.299,-0.00,0.13,1.05
1.306,-0.00,0.12,1.05
1.316,-0.00,0.11,1.04
1.326,-0.00,0.12,1.03
1.335,-0.01,0.12,1.02
1.346,0.00,0.12,1.03
1.356,-0.00,0.13,1.03
1.366,-0.00,0.13,1.04
1.382,-0.01,0.11,1.06
1.387,-0.01,0.11,1.05
1.397,-0.00,0.10,1.05
1.406,-0.00,0.11,1.06
1.416,-0.00,0.11,1.05
1.429,-0.00,0.12,1.06
1.435,-0.00,0.12,1.06
1.446,-0.02,0.12,1.06
1.456,-0.00,0.13,1.04
1.466,0.00,0.12,1.05
1.481,-0.00,0.12,1.06
1.487,-0.01,0.10,1.05
1.497,-0.00,0.10,1.05
1.510,-0.01,0.12,1.05
1.516,0.00,0.10,1.03
1.530,-0.00,0.10,1.05
1.535,0.00,0.10,1.04
1.546,0.00,0.10,1.04
1.556,0.01,0.11,1.06
1.566,0.00,0.10,1.05
1.593,-0.00,0.11,1.06
1.593,0.00,0.10,1.04
1.606,-0.00,0.11,1.05
1.607,-0.01,0.11,1.06
1.616,-0.02,0.12,1.05
1.626,-0.02,0.12,1.04
1.635,-0.01,0.13,1.04
1.646,0.00,0.14,1.04
1.666,-0.00,0.13,1.02
1.679,-0.00,0.12,1.05
1.687,-0.01,0.12,1.05
1.696,-0.00,0.12,1.03
1.714,-0.02,0.12,1.04
1.716,-0.02,0.12,1.05
1.726,-0.02,0.12,1.04
1.735,-0.01,0.11,1.06
1.746,-0.01,0.12,1.05
1.756,-0.01,0.13,1.05
1.766,-0.02,0.12,1.05
1.781,-0.02,0.12,1.06
1.787,-0.01,0.12,1.03
1.798,0.00,0.12,1.05
1.809,-0.00,0.12,1.05
1.816,0.00,0.12,1.05
1.826,-0.00,0.12,1.05
1.835,-0.00,0.12,1.05
1.851,-0.02,0.13,1.04
1.862,-0.01,0.12,1.05
1.867,-0.01,0.12,1.06
1.876,-0.00,0.11,1.05
1.885,-0.00,0.12,1.05
1.897,0.01,0.13,1.04
1.909,-0.00,0.14,1.04
1.916,-0.00,0.13,1.04
1.926,0.00,0.14,1.02
1.935,-0.00,0.14,1.03
1.946,-0.00,0.14,1.04
1.956,-0.00,0.13,1.06
1.966,-0.00,0.12,1.04
1.982,-0.00,0.12,1.07
1.987,-0.00,0.14,1.04
1.999,-0.00,0.13,1.06
2.011,-0.02,0.13,1.07
2.024,-0.02,0.13,1.04
2.027,-0.00,0.13,1.08
2.037,0.01,0.13,1.03
2.046,-0.02,0.14,1.04
2.056,-0.00,0.14,1.04
2.066,-0.00,0.12,1.06
2.080,0.00,0.13,1.04
2.087,0.00,0.12,1.04
2.099,0.00,0.12,1.04
2.106,0.01,0.12,1.04
2.116,0.01,0.12,1.04
2.127,0.00,0.11,1.04
2.135,0.01,0.12,1.05
2.146,0.01,0.11,1.05
2.156,0.01,0.12,1.04
2.166,-0.00,0.13,1.03
2.182,0.00,0.14,1.02
2.189,-0.00,0.14,1.03
2.197,0.00,0.14,1.02
2.206,0.00,0.13,1.04
2.216,-0.00,0.14,1.03
2.226,-0.00,0.12,1.04
2.235,-0.01,0.12,1.04
2.246,0.00,0.11,1.06
2.256,-0.00,0.11,1.04
2.266,-0.00,0.12,1.04
2.282,-0.00,0.11,1.04
2.287,-0.00,0.10,1.04
2.302,-0.00,0.11,1.05
2.309,0.00,0.12,1.04
2.315,-0.00,0.11,1.05
2.326,-0.01,0.11,1.04
2.335,-0.00,0.12,1.05
2.346,-0.00,0.11,1.06
2.356,-0.00,0.11,1.04
2.366,0.00,0.10,1.06
2.380,-0.00,0.11,1.05
2.386,0.00,0.10,1.06
2.396,0.00,0.11,1.06
2.406,0.01,0.11,1.03
2.419,0.00,0.11,1.04
2.432,0.01,0.10,1.04
2.436,0.01,0.11,1.06
2.446,0.01,0.11,1.04
2.456,-0.00,0.11,1.04
2.466,0.00,0.10,1.04
2.481,0.00,0.10,1.04
2.485,0.01,0.11,1.05
2.498,-0.00,0.11,1.04
2.508,0.00,0.11,1.04
2.520,-0.00,0.12,1.05
2.526,-0.00,0.12,1.05
2.536,0.00,0.11,1.04
2.546,0.01,0.11,1.04
2.556,0.00,0.11,1.06
2.565,-0.00,0.11,1.05
2.580,0.00,0.11,1.04
2.587,-0.00,0.11,1.03
2.596,0.01,0.10,1.02
2.606,0.01,0.11,1.04
2.616,0.01,0.11,1.04
2.626,0.00,0.10,1.05
2.635,-0.00,0.11,1.05
2.646,0.00,0.10,1.06
2.656,-0.00,0.10,1.04
2.666,0.01,0.10,1.04
2.684,0.00,0.11,1.04
2.687,0.00,0.12,1.04
2.701,0.01,0.12,1.04
2.709,0.01,0.13,1.02
2.715,0.01,0.12,1.04
2.726,0.01,0.12,1.04
2.735,0.02,0.12,1.03
2.746,0.01,0.12,1.05
2.758,-0.00,0.13,1.05
2.765,0.00,0.12,1.06
2.776,0.00,0.12,1.06
2.785,0.01,0.10,1.06
2.798,0.00,0.10,1.06
2.808,0.01,0.11,1.06
2.817,-0.00,0.11,1.06
2.826,-0.00,0.12,1.04
2.835,0.01,0.13,1.03
2.846,-0.00,0.12,1.04
2.856,-0.00,0.13,1.05
2.866,-0.00,0.12,1.05
2.885,0.01,0.12,1.03
2.886,0.01,0.11,1.05
2.902,0.00,0.12,1.03
2.908,0.00,0.11,1.05
2.915,-0.00,0.11,1.05
2.926,0.01,0.11,1.05
2.935,0.01,0.12,1.03
2.946,0.00,0.13,1.04
2.956,0.00,0.13,1.04
2.966,-0.00,0.13,1.04
2.986,-0.00,0.13,1.04
2.987,-0.00,0.13,1.05
2.998,0.01,0.13,1.04
3.013,0.00,0.12,1.06
3.025,0.00,0.12,1.06
3.026,0.01,0.12,1.05
3.037,0.00,0.11,1.05
3.046,-0.00,0.12,1.05
3.058,-0.01,0.13,1.04
3.065,0.00,0.13,1.05
3.076,0.01,0.12,1.01
3.085,0.00,0.12,1.08
3.097,0.01,0.13,1.06
3.110,0.01,0.12,1.06
3.115,0.02,0.12,1.08
3.126,-0.01,0.10,1.04
3.135,-0.00,0.11,1.05
3.146,-0.01,0.13,1.04
3.158,-0.01,0.13,1.06
3.165,-0.00,0.12,1.04
3.176,-0.00,0.13,1.02
3.185,-0.00,0.14,1.03
3.199,0.01,0.13,1.03
3.208,0.01,0.13,1.03
3.223,-0.00,0.12,1.04
3.226,-0.00,0.11,1.04
3.235,-0.01,0.10,1.05
3.246,-0.00,0.11,1.04
3.258,-0.00,0.12,1.05
3.265,-0.00,0.12,1.04
3.275,-0.02,0.13,1.04
3.285,-0.00,0.13,1.04
3.297,-0.01,0.13,1.04
3.307,-0.02,0.13,1.03
3.316,-0.01,0.12,1.05
3.326,-0.00,0.12,1.04
3.335,-0.00,0.11,1.03
3.369,-0.00,0.11,1.05
3.370,-0.00,0.12,1.04
3.377,-0.00,0.12,1.04
3.385,-0.00,0.12,1.04
3.396,-0.01,0.12,1.05
3.408,-0.01,0.12,1.03
3.415,0.00,0.12,1.05
3.426,-0.00,0.11,1.05
3.435,-0.00,0.11,1.05
3.446,-0.01,0.10,1.05
3.455,-0.00,0.11,1.05
3.466,-0.00,0.12,1.04
3.482,-0.01,0.12,1.04
3.487,0.00,0.13,1.04
3.499,-0.00,0.13,1.03
3.508,-0.00,0.12,1.05
3.515,0.00,0.12,1.05
3.533,-0.00,0.10,1.05
3.547,-0.00,0.10,1.06
3.548,-0.02,0.11,1.05
3.557,-0.01,0.11,1.04
3.565,-0.01,0.11,1.04
3.575,0.01,0.12,1.03
3.585,0.01,0.11,1.04
3.597,0.01,0.11,1.04
3.612,0.01,0.11,1.05
3.616,0.01,0.10,1.06
3.626,0.00,0.12,1.04
3.635,0.00,0.12,1.03
3.646,-0.01,0.12,1.05
3.656,-0.00,0.12,1.04
3.666,-0.00,0.12,1.05
3.682,0.00,0.12,1.05
3.687,0.01,0.10,1.05
3.698,0.02,0.12,1.05
3.706,0.01,0.11,1.04
3.716,0.03,0.10,1.05
3.726,0.02,0.10,1.04
3.735,0.02,0.10,1.04
3.746,0.02,0.10,1.03
3.758,0.02,0.11,1.04
3.765,0.01,0.10,1.04
3.776,0.01,0.11,1.04
3.785,0.01,0.10,1.04
3.805,-0.00,0.10,1.05
3.806,0.01,0.09,1.04
3.816,0.00,0.09,1.05
3.826,0.01,0.10,1.06
3.835,0.01,0.10,1.05
3.846,0.01,0.10,1.05
3.862,0.02,0.10,1.06
3.865,0.01,0.11,1.03
3.879,0.02,0.11,1.04
3.885,0.02,0.10,1.05
3.907,0.02,0.10,1.03
3.908,0.02,0.11,1.05
3.915,0.01,0.10,1.06
3.926,0.01,0.10,1.06
3.935,0.00,0.10,1.04
3.946,0.00,0.10,1.06
3.958,-0.01,0.10,1.06
3.965,-0.02,0.10,1.04
3.978,-0.00,0.10,1.04
3.985,0.00,0.10,1.05
3.997,0.00,0.10,1.04
4.016,0.00,0.11,1.03
4.017,0.01,0.10,1.03
4.037,0.01,0.11,1.02
4.037,0.02,0.11,1.04
4.047,0.02,0.10,1.05
4.062,0.01,0.11,1.03
4.065,0.00,0.11,1.05
4.075,-0.00,0.12,1.04
4.085,-0.00,0.11,1.06
4.097,0.01,0.11,1.04
4.114,-0.00,0.11,1.04
4.116,0.00,0.10,1.04
4.126,0.01,0.10,1.05
4.136,0.01,0.08,1.05
4.146,0.01,0.10,1.04
4.158,0.01,0.10,1.04
4.165,-0.01,0.09,1.04
4.176,-0.00,0.10,1.04
4.185,-0.00,0.12,1.05
4.204,0.00,0.11,1.04
4.207,0.01,0.13,1.06
4.216,-0.01,0.12,1.04
4.227,-0.02,0.13,1.05
4.235,-0.02,0.12,1.04
4.246,-0.00,0.12,1.08
4.259,-0.00,0.11,1.05
4.265,0.01,0.10,1.03
4.276,0.01,0.11,1.04
4.286,0.01,0.11,1.04
4.310,-0.00,0.11,1.04
4.311,0.01,0.10,1.03
4.318,0.01,0.10,1.03
4.330,0.02,0.09,1.04
4.336,0.01,0.09,1.05
4.346,-0.00,0.12,1.04
4.362,-0.00,0.10,1.04
4.375,-0.00,0.10,1.04
4.385,-0.00,0.09,1.06
4.399,0.01,0.10,1.05
4.406,0.01,0.10,1.05
4.419,0.01,0.10,1.05
4.431,0.01,0.09,1.04
4.435,-0.00,0.10,1.04
4.446,-0.00,0.11,1.04
4.458,0.01,0.11,1.04
4.465,0.02,0.10,1.05
4.476,0.01,0.10,1.05
4.485,0.01,0.11,1.06
4.499,0.01,0.11,1.04
4.508,0.00,0.12,1.05
4.523,0.01,0.11,1.03
4.525,0.01,0.10,1.04
4.539,-0.00,0.12,1.04
4.548,0.01,0.11,1.05
4.562,-0.00,0.12,1.04
4.566,-0.00,0.10,1.05
4.575,0.01,0.10,1.04
4.585,0.00,0.10,1.05
4.596,-0.00,0.10,1.06
4.611,0.00,0.08,1.06
4.615,0.00,0.08,1.06
4.626,0.01,0.09,1.06
4.646,0.00,0.10,1.05
4.658,0.00,0.09,1.06
4.665,-0.00,0.11,1.06
4.675,0.01,0.11,1.05
4.685,0.02,0.10,1.05
4.705,0.02,0.10,1.04
4.707,0.02,0.10,1.03
4.716,0.02,0.10,1.04
4.726,0.01,0.10,1.04
4.735,0.01,0.10,1.05
4.746,0.01,0.09,1.05
4.765,0.01,0.09,1.05
4.766,-0.00,0.10,1.04
4.776,0.00,0.10,1.04
4.785,0.01,0.10,1.05
4.808,0.00,0.12,1.04
4.808,0.01,0.11,1.04
4.815,0.02,0.10,1.04
4.826,0.01,0.11,1.03
4.835,0.01,0.11,1.04
4.846,0.00,0.11,1.04
4.861,0.00,0.10,1.04
4.866,0.01,0.10,1.04
4.876,0.01,0.10,1.05
4.886,0.01,0.09,1.05
4.904,0.00,0.08,1.06
4.908,0.01,0.09,1.05
4.916,-0.00,0.10,1.04
4.926,-0.00,0.10,1.04
4.935,-0.00,0.10,1.06
4.946,0.01,0.10,1.04
4.958,0.01,0.10,1.04
4.965,0.01,0.10,1.04
4.976,0.01,0.10,1.06
4.985,0.02,0.10,1.04
4.999,0.01,0.10,1.04
5.008,0.01,0.10,1.05
5.018,0.01,0.10,1.04
5.030,0.01,0.10,1.04
5.035,0.01,0.10,1.04
5.046,-0.00,0.10,1.04
5.058,0.01,0.10,1.03
5.066,0.00,0.10,1.03
5.076,0.02,0.10,1.04
5.085,0.02,0.09,1.04
5.104,0.02,0.10,1.04
5.107,0.00,0.10,1.04
5.116,-0.00,0.09,1.03
5.126,0.01,0.09,1.05
5.135,0.01,0.09,1.06
5.146,0.01,0.08,1.06
5.158,0.01,0.08,1.04
5.165,0.02,0.09,1.05
5.175,0.02,0.10,1.06
5.185,-0.00,0.08,1.06
5.199,0.01,0.09,1.05
5.208,0.01,0.08,1.05
5.217,0.01,0.09,1.06
5.226,0.01,0.08,1.06
5.235,0.01,0.09,1.06
5.246,0.00,0.09,1.05
5.258,0.01,0.10,1.07
5.265,0.01,0.10,1.03
5.276,0.01,0.12,1.05
5.285,0.02,0.10,1.03
5.299,0.02,0.10,1.06
5.308,0.01,0.10,1.06
5.322,0.02,0.10,1.04
5.325,0.00,0.12,1.03
5.335,0.01,0.11,1.06
5.346,-0.00,0.11,1.05
5.357,0.01,0.11,1.04
5.365,0.01,0.10,1.04
5.375,0.01,0.09,1.04
5.385,0.01,0.10,1.05
5.397,0.00,0.10,1.04
5.408,0.01,0.10,1.05
5.419,0.02,0.10,1.04
5.426,0.00,0.10,1.06
5.435,-0.00,0.10,1.06
5.446,-0.00,0.10,1.06
5.458,-0.00,0.10,1.06
5.465,0.01,0.10,1.06
5.476,-0.00,0.10,1.05
5.485,0.00,0.10,1.04
5.499,0.01,0.10,1.04
5.508,0.02,0.09,1.04
5.518,0.01,0.09,1.04
5.531,0.02,0.09,1.04
5.535,0.01,0.08,1.04
5.548,-0.00,0.10,1.04
5.558,-0.02,0.09,1.04
5.566,-0.00,0.10,1.05
5.576,-0.00,0.11,1.02
5.586,-0.00,0.11,1.04
5.596,-0.01,0.10,1.03
5.622,-0.00,0.10,1.02
5.623,-0.01,0.10,1.04
5.625,-0.00,0.10,1.04
5.635,-0.00,0.09,1.04
5.646,-0.00,0.07,1.04
5.657,0.00,0.08,1.06
5.665,-0.00,0.08,1.06
5.675,-0.00,0.09,1.06
5.697,0.00,0.10,1.06
5.707,0.00,0.08,1.04
5.716,-0.00,0.09,1.04
5.726,0.00,0.08,1.05
5.735,0.01,0.08,1.06
5.746,0.01,0.08,1.05
5.758,0.00,0.07,1.06
5.765,0.02,0.07,1.06
5.776,-0.00,0.08,1.05
5.785,0.00,0.08,1.05
5.805,-0.00,0.10,1.05
5.808,0.00,0.08,1.05
5.815,0.00,0.08,1.05
5.826,0.01,0.08,1.05
5.835,0.00,0.08,1.06
5.846,-0.00,0.09,1.06
5.862,0.01,0.09,1.04
5.865,0.00,0.08,1.04
5.876,-0.00,0.08,1.04
5.885,0.00,0.09,1.04
5.905,0.01,0.08,1.04
5.906,0.01,0.08,1.04
5.915,0.01,0.08,1.04
5.926,0.01,0.08,1.04
5.935,0.00,0.08,1.05
5.946,-0.00,0.08,1.04
5.957,-0.01,0.08,1.04
5.966,-0.00,0.08,1.04
5.990,0.01,0.09,1.03
5.991,0.01,0.08,1.03
6.000,0.02,0.10,1.03
6.020,0.02,0.09,1.04
6.020,0.03,0.08,1.04
6.033,0.03,0.08,1.04
6.035,0.01,0.07,1.04
6.046,0.01,0.08,1.04
6.058,0.02,0.09,1.03
6.066,-0.00,0.08,1.04
6.080,-0.00,0.09,1.06
6.085,-0.00,0.08,1.04
6.095,0.00,0.08,1.04
6.120,0.01,0.07,1.06
6.120,0.01,0.07,1.06
6.133,0.00,0.07,1.06
6.135,0.01,0.07,1.05
6.146,0.01,0.06,1.04
6.158,0.01,0.06,1.05
6.165,0.00,0.06,1.06
6.179,-0.00,0.07,1.06
6.186,-0.00,0.07,1.04
6.196,0.00,0.07,1.05
6.215,-0.00,0.07,1.06
6.224,0.02,0.07,1.06
6.226,0.00,0.06,1.04
6.236,0.00,0.06,1.05
6.246,0.01,0.06,1.06
6.261,-0.00,0.06,1.05
6.265,-0.00,0.05,1.06
6.275,0.01,0.06,1.05
6.285,0.01,0.07,1.05
6.304,-0.00,0.06,1.05
6.305,0.01,0.06,1.04
6.317,0.01,0.07,1.06
6.328,0.00,0.07,1.05
6.335,0.01,0.06,1.05
6.346,0.00,0.06,1.04
6.361,0.00,0.06,1.04
6.366,-0.00,0.08,1.04
6.375,-0.00,0.06,1.05
6.385,-0.00,0.07,1.08
6.404,0.00,0.07,1.07
6.408,0.00,0.06,1.05
6.422,0.01,0.06,1.06
6.425,0.00,0.06,1.06
6.435,-0.01,0.06,1.06
6.446,0.01,0.06,1.06
6.457,0.01,0.06,1.05
6.465,-0.00,0.06,1.05
6.476,-0.00,0.07,1.04
6.485,0.00,0.06,1.04
6.507,-0.01,0.06,1.05
6.508,0.01,0.07,1.06
6.515,-0.00,0.06,1.06
6.526,-0.00,0.06,1.05
6.535,0.01,0.06,1.05
6.546,-0.00,0.06,1.05
6.558,-0.00,0.08,1.03
6.567,0.02,0.07,1.04
6.579,0.01,0.08,1.03
6.585,0.01,0.07,1.05
6.596,0.02,0.07,1.04
6.614,0.01,0.07,1.05
6.616,0.01,0.06,1.05
6.631,0.00,0.06,1.05
6.635,-0.00,0.06,1.06
6.646,-0.00,0.06,1.04
6.657,-0.00,0.06,1.05
6.665,-0.00,0.07,1.04
6.676,-0.00,0.08,1.04
6.685,0.01,0.07,1.04
6.699,0.01,0.08,1.04
6.708,0.01,0.06,1.04
6.719,0.00,0.06,1.03
6.726,-0.00,0.07,1.04
6.735,0.00,0.06,1.05
6.746,-0.00,0.06,1.04
6.762,-0.00,0.06,1.05
6.765,-0.00,0.06,1.06
6.778,0.00,0.07,1.04
6.785,-0.00,0.07,1.06
6.795,-0.00,0.06,1.04
6.829,-0.01,0.06,1.06
6.829,-0.00,0.07,1.03
6.830,-0.00,0.06,1.04
6.835,0.00,0.07,1.04
6.846,-0.00,0.07,1.04
6.862,-0.00,0.06,1.04
6.866,-0.01,0.05,1.04
6.876,-0.00,0.04,1.05
6.885,-0.00,0.06,1.06
6.905,-0.00,0.06,1.05
6.909,-0.00,0.06,1.05
6.915,-0.00,0.07,1.05
6.926,-0.00,0.06,1.04
6.935,-0.00,0.06,1.04
6.946,-0.00,0.06,1.03
6.961,-0.00,0.06,1.04
6.965,-0.00,0.06,1.04
6.975,0.01,0.07,1.04
6.985,0.01,0.07,1.03
6.999,-0.00,0.06,1.06
7.007,-0.00,0.06,1.05
7.021,-0.01,0.06,1.05
7.034,-0.00,0.06,1.05
7.046,-0.00,0.07,1.05
7.057,-0.00,0.08,1.04
7.082,-0.01,0.08,1.04
7.083,-0.00,0.07,1.03
7.089,-0.00,0.08,1.03
7.095,-0.00,0.06,1.03
7.107,-0.00,0.07,1.04
7.116,0.00,0.06,1.03
7.132,-0.00,0.06,1.04
7.157,-0.00,0.06,1.06
7.158,-0.00,0.06,1.06
7.165,0.00,0.06,1.06
7.175,-0.00,0.06,1.05
7.185,-0.00,0.06,1.05
7.201,-0.00,0.06,1.04
7.206,-0.00,0.06,1.05
7.219,-0.00,0.06,1.04
7.233,-0.01,0.06,1.05
7.235,-0.00,0.06,1.04
7.246,-0.00,0.06,1.06
7.258,-0.01,0.06,1.03
7.265,-0.00,0.06,1.05
7.279,-0.01,0.06,1.05
7.285,-0.00,0.06,1.04
7.296,0.00,0.05,1.05
7.329,0.01,0.06,1.04
7.330,0.01,0.07,1.05
7.330,0.00,0.06,1.05
7.335,0.00,0.06,1.06
7.346,-0.01,0.08,1.06
7.362,-0.00,0.06,1.07
7.365,0.00,0.06,1.05
7.375,0.00,0.06,1.06
7.385,0.00,0.06,1.05
7.406,0.01,0.06,1.06
7.406,-0.00,0.06,1.06
7.415,0.00,0.05,1.05
7.430,-0.01,0.06,1.08
7.435,-0.00,0.06,1.04
7.447,-0.00,0.05,1.05
7.463,-0.00,0.08,1.03
7.466,-0.01,0.06,1.07
7.475,-0.00,0.06,1.06
7.485,-0.01,0.07,1.07
7.499,-0.01,0.07,1.08
7.507,-0.00,0.04,1.05
7.521,-0.00,0.07,1.04
7.534,-0.00,0.04,1.02
7.535,0.00,0.06,1.04
7.546,0.00,0.05,1.04
7.558,-0.01,0.05,1.04
7.565,-0.01,0.04,1.06
7.577,-0.01,0.06,1.04
7.586,-0.01,0.06,1.05
7.609,-0.01,0.06,1.06
7.610,-0.00,0.06,1.04
7.616,-0.01,0.06,1.05
7.626,-0.00,0.06,1.05
7.635,0.00,0.05,1.05
7.646,-0.00,0.06,1.06
7.657,0.00,0.05,1.04
7.666,0.00,0.06,1.06
7.679,-0.00,0.05,1.04
7.686,0.00,0.06,1.05
7.696,-0.00,0.05,1.06
7.724,-0.00,0.05,1.04
7.728,-0.01,0.06,1.05
7.728,-0.01,0.06,1.04
7.736,-0.01,0.06,1.03
7.746,-0.01,0.07,1.05
7.763,-0.01,0.07,1.03
7.767,-0.00,0.06,1.05
7.776,-0.00,0.06,1.05
7.785,0.00,0.06,1.05
7.814,-0.00,0.06,1.05
7.815,-0.00,0.06,1.04
7.816,-0.01,0.06,1.04
7.826,-0.00,0.05,1.06
7.835,-0.00,0.05,1.05
7.846,-0.01,0.06,1.05
7.861,-0.01,0.06,1.06
7.865,-0.01,0.07,1.06
7.876,-0.01,0.07,1.06
7.885,0.01,0.05,1.05
7.903,0.00,0.06,1.05
7.908,0.00,0.06,1.05
7.916,0.01,0.06,1.04
7.926,0.01,0.05,1.03
7.935,0.00,0.05,1.04
7.946,0.00,0.06,1.03
7.957,0.00,0.05,1.05
7.965,-0.01,0.06,1.04
7.976,-0.00,0.05,1.05
7.985,-0.01,0.07,1.04
8.000,-0.00,0.06,1.06
8.009,-0.01,0.06,1.05
8.019,-0.00,0.07,1.05
8.032,0.00,0.06,1.05
8.035,0.02,0.06,1.06
8.046,0.01,0.06,1.05
8.062,0.01,0.06,1.04
8.065,0.02,0.05,1.04
8.077,0.00,0.06,1.03
8.090,-0.00,0.06,1.04
8.096,-0.01,0.06,1.04
8.107,-0.00,0.07,1.04
8.115,-0.01,0.06,1.05
8.131,-0.01,0.06,1.06
8.136,-0.00,0.06,1.05
8.150,-0.00,0.06,1.05
8.162,-0.00,0.07,1.05
8.165,-0.00,0.06,1.05
8.176,0.01,0.08,1.05
8.185,0.01,0.06,1.04
8.195,0.01,0.07,1.04
8.223,-0.00,0.06,1.04
8.224,-0.00,0.07,1.04
8.227,-0.01,0.07,1.04
8.235,-0.00,0.07,1.05
8.246,-0.01,0.06,1.06
8.262,-0.00,0.05,1.04
8.265,-0.00,0.05,1.05
8.276,-0.00,0.05,1.04
8.286,-0.01,0.06,1.03
8.296,-0.00,0.07,1.04
8.324,-0.01,0.07,1.05
8.326,-0.01,0.06,1.05
8.326,-0.00,0.06,1.05
8.335,-0.00,0.06,1.06
8.346,-0.00,0.06,1.06
8.357,-0.00,0.05,1.05
8.365,0.00,0.04,1.06
8.376,-0.00,0.05,1.04
8.385,-0.01,0.04,1.06
8.395,-0.01,0.05,1.06
8.419,-0.00,0.06,1.06
8.419,-0.00,0.05,1.04
8.438,-0.01,0.06,1.06
8.439,-0.02,0.06,1.04
8.446,-0.01,0.06,1.05
8.458,-0.02,0.07,1.04
8.465,-0.01,0.06,1.04
8.476,-0.00,0.07,1.04
8.485,0.00,0.06,1.03
8.496,-0.00,0.06,1.06
8.524,-0.00,0.05,1.03
