time,x,y,z
0.961,0.02,0.16,1.04
0.970,0.02,0.17,1.02
0.974,0.02,0.18,1.04
0.988,0.02,0.18,1.03
0.994,0.03,0.18,1.04
1.009,0.02,0.17,1.05
1.025,0.02,0.18,1.04
1.026,0.01,0.17,1.06
1.034,0.02,0.18,1.04
1.044,0.02,0.18,1.02
1.054,0.02,0.17,1.04
1.064,0.01,0.16,1.02
1.074,0.02,0.16,1.03
1.089,0.02,0.16,1.02
1.096,0.02,0.17,1.02
1.105,0.02,0.16,1.04
1.125,0.02,0.17,1.04
1.126,0.02,0.17,1.04
1.137,0.02,0.16,1.02
1.144,0.02,0.16,1.03
1.154,0.02,0.17,1.03
1.172,0.02,0.17,1.02
1.176,0.01,0.17,1.02
1.188,0.02,0.17,1.02
1.194,0.02,0.18,1.04
1.209,0.01,0.18,1.03
1.221,0.02,0.17,1.04
1.224,0.02,0.18,1.05
1.237,0.02,0.18,1.05
1.244,0.02,0.18,1.06
1.254,0.02,0.16,1.04
1.265,0.02,0.16,1.05
1.274,0.02,0.15,1.06
1.292,0.02,0.16,1.04
1.298,0.03,0.16,1.04
1.307,0.02,0.16,1.05
1.322,0.03,0.16,1.03
1.346,0.04,0.15,1.04
1.348,0.03,0.16,1.02
1.350,0.03,0.16,1.04
1.357,0.01,0.17,1.02
1.366,0.02,0.16,1.03
1.376,0.02,0.17,1.03
1.414,0.01,0.18,1.04
1.415,0.01,0.19,1.04
1.416,0.02,0.18,1.02
1.416,0.02,0.18,1.04
1.424,0.01,0.18,1.02
1.438,0.02,0.17,1.05
1.444,0.02,0.18,1.05
1.454,0.02,0.16,1.03
1.464,0.02,0.17,1.02
1.474,0.02,0.18,1.03
1.492,0.02,0.18,1.03
1.494,0.01,0.18,1.04
1.504,0.01,0.16,1.03
1.521,0.03,0.17,1.04
1.524,0.02,0.16,1.05
1.534,0.02,0.17,1.04
1.544,0.02,0.16,1.02
1.554,0.02,0.16,1.03
1.571,0.03,0.17,1.03
1.574,0.03,0.16,1.04
1.584,0.01,0.16,1.02
1.594,0.03,0.17,1.03
1.616,0.02,0.18,1.04
1.617,0.03,0.17,1.03
1.624,0.02,0.16,1.02
1.639,0.02,0.16,1.04
1.644,0.01,0.15,1.04
1.656,0.01,0.16,1.05
1.674,0.02,0.17,1.04
1.689,0.02,0.17,1.04
1.694,0.02,0.17,1.06
1.710,0.02,0.16,1.05
1.716,0.03,0.16,1.04
1.725,0.03,0.16,1.02
1.737,0.03,0.16,1.02
1.744,0.02,0.16,1.01
1.755,0.02,0.16,1.01
1.765,0.02,0.16,1.03
1.774,0.03,0.17,1.04
1.790,0.02,0.17,1.04
1.795,0.02,0.17,1.06
1.807,0.01,0.17,1.04
1.815,0.01,0.17,1.05
1.826,0.02,0.16,1.05
1.837,0.02,0.16,1.06
1.844,0.01,0.16,1.06
1.855,0.03,0.16,1.05
1.872,0.02,0.16,1.04
1.877,0.02,0.16,1.04
1.884,0.02,0.15,1.03
1.894,0.03,0.15,1.02
1.911,0.02,0.16,1.04
1.921,0.03,0.15,1.03
1.926,0.03,0.15,1.03
1.937,0.02,0.16,1.02
1.944,0.02,0.16,1.02
1.954,0.01,0.16,1.03
1.971,0.01,0.16,1.04
1.988,0.01,0.17,1.04
1.989,0.01,0.16,1.03
1.994,0.02,0.16,1.03
2.004,0.02,0.16,1.03
2.016,0.03,0.16,1.04
2.041,0.03,0.16,1.03
2.042,0.03,0.15,1.04
2.048,0.03,0.15,1.05
2.054,0.03,0.16,1.06
2.064,0.02,0.16,1.04
2.074,0.02,0.16,1.04
2.093,0.02,0.16,1.04
2.097,0.03,0.16,1.02
2.107,0.02,0.17,1.02
2.118,0.02,0.16,1.03
2.136,0.02,0.15,1.04
2.138,0.02,0.16,1.04
2.152,0.01,0.16,1.03
2.156,0.02,0.16,1.06
2.167,0.01,0.16,1.04
2.185,0.02,0.16,1.04
2.186,0.03,0.17,1.04
2.194,0.02,0.16,1.03
2.206,0.02,0.16,1.04
2.221,0.02,0.16,1.04
2.225,0.02,0.16,1.04
2.239,0.02,0.16,1.05
2.244,0.02,0.16,1.04
2.254,0.02,0.16,1.03
2.264,0.02,0.16,1.04
2.274,0.01,0.16,1.05
2.298,0.02,0.16,1.04
2.299,0.02,0.15,1.04
2.304,0.02,0.14,1.04
2.321,0.03,0.15,1.04
2.340,0.02,0.16,1.03
2.341,0.03,0.17,1.02
2.350,0.03,0.16,1.02
2.354,0.01,0.16,1.03
2.365,0.01,0.17,1.03
2.374,0.02,0.16,1.04
2.388,0.02,0.17,1.06
2.395,0.02,0.17,1.06
2.404,0.01,0.16,1.04
2.420,0.02,0.15,1.06
2.424,0.02,0.16,1.05
2.435,0.02,0.16,1.03
2.444,0.02,0.15,1.04
2.454,0.02,0.16,1.02
2.465,0.04,0.16,1.02
2.475,0.03,0.15,1.02
2.494,0.02,0.16,1.04
2.494,0.04,0.14,1.04
2.506,0.03,0.15,1.04
2.515,0.01,0.15,1.08
2.525,0.02,0.16,1.03
2.534,0.02,0.18,1.06
2.544,0.02,0.18,1.04
2.554,0.02,0.17,1.06
2.565,0.01,0.18,1.01
2.574,0.02,0.17,1.03
2.591,0.02,0.18,1.03
2.595,0.02,0.16,1.02
2.606,0.02,0.16,1.02
2.616,0.03,0.14,1.04
2.624,0.03,0.15,1.02
2.634,0.02,0.14,1.03
2.644,0.03,0.16,1.03
2.654,0.02,0.16,1.03
2.664,0.02,0.15,1.04
2.674,0.02,0.16,1.04
2.692,0.01,0.15,1.06
2.698,0.01,0.16,1.04
2.706,0.02,0.15,1.04
2.714,0.02,0.16,1.03
2.724,0.02,0.16,1.04
2.734,0.02,0.17,1.04
2.744,0.02,0.16,1.06
2.754,0.03,0.16,1.04
2.764,0.02,0.16,1.04
2.774,0.02,0.16,1.03
2.793,0.02,0.16,1.05
2.794,0.02,0.16,1.04
2.807,0.03,0.15,1.02
2.815,0.03,0.17,1.03
2.824,0.03,0.14,1.04
2.835,0.02,0.16,1.04
2.844,0.03,0.15,1.04
2.854,0.02,0.14,1.03
2.864,0.02,0.15,1.03
2.874,0.02,0.15,1.04
2.896,0.02,0.16,1.03
2.897,0.02,0.16,1.02
2.904,0.02,0.16,1.04
2.915,0.02,0.17,1.04
2.924,0.02,0.16,1.04
2.938,0.02,0.17,1.04
2.944,0.01,0.16,1.05
2.954,0.02,0.16,1.05
2.974,0.02,0.15,1.05
2.975,0.01,0.15,1.05
2.987,0.03,0.15,1.06
2.994,0.03,0.14,1.05
3.004,0.03,0.13,1.04
3.020,0.03,0.15,1.04
3.030,0.03,0.15,1.04
3.044,0.03,0.14,1.06
3.048,0.02,0.15,1.04
3.058,0.03,0.15,1.04
3.064,0.02,0.15,1.05
3.074,0.02,0.16,1.02
3.094,0.02,0.16,1.04
3.095,0.03,0.17,1.04
3.110,0.03,0.16,1.02
3.114,0.02,0.16,1.05
3.136,0.01,0.16,1.05
3.137,0.02,0.15,1.03
3.145,0.02,0.16,1.02
3.154,0.01,0.16,1.04
3.167,0.02,0.16,1.04
3.192,0.02,0.16,1.02
3.192,0.02,0.15,1.05
3.197,0.02,0.15,1.04
3.205,0.02,0.15,1.03
3.216,0.02,0.14,1.04
3.224,0.03,0.16,1.04
3.247,0.02,0.16,1.04
3.249,0.02,0.14,1.03
3.254,0.02,0.14,1.05
3.264,0.02,0.15,1.03
3.274,0.02,0.14,1.03
3.289,0.02,0.15,1.04
3.296,0.02,0.15,1.04
3.304,0.02,0.15,1.03
3.314,0.02,0.16,1.04
3.324,0.01,0.16,1.03
3.339,0.02,0.17,1.04
3.352,0.02,0.16,1.04
3.356,0.02,0.15,1.03
3.371,0.01,0.15,1.04
3.374,0.03,0.15,1.05
3.388,0.03,0.16,1.05
3.394,0.02,0.14,1.04
3.404,0.01,0.14,1.03
3.414,0.02,0.14,1.03
3.425,0.02,0.15,1.02
3.440,0.02,0.15,1.02
3.444,0.01,0.15,1.01
3.455,0.02,0.15,1.01
3.464,0.01,0.15,1.02
3.474,0.02,0.15,1.04
3.489,0.02,0.14,1.03
3.498,0.02,0.15,1.04
3.508,0.02,0.16,1.05
3.517,0.02,0.15,1.06
3.524,0.02,0.16,1.06
3.534,0.01,0.14,1.07
3.544,0.02,0.15,1.06
3.555,0.02,0.15,1.04
3.567,0.02,0.14,1.04
3.574,0.02,0.15,1.04
3.585,0.02,0.14,1.04
3.594,0.03,0.14,1.02
3.606,0.03,0.14,1.04
3.630,0.03,0.14,1.04
3.631,0.02,0.15,1.03
3.640,0.02,0.14,1.05
3.644,0.02,0.16,1.05
3.655,0.02,0.16,1.04
3.664,0.00,0.16,1.02
3.675,0.01,0.17,1.03
3.689,0.00,0.16,1.04
3.694,0.02,0.14,1.06
3.713,0.02,0.15,1.03
3.718,0.02,0.16,1.04
3.724,0.02,0.16,1.04
3.738,0.01,0.14,1.04
3.744,0.02,0.14,1.05
3.755,0.01,0.14,1.05
3.765,0.01,0.15,1.04
3.775,0.02,0.15,1.05
3.796,0.02,0.16,1.02
3.797,0.02,0.15,1.02
3.810,0.02,0.14,1.02
3.815,0.03,0.14,1.02
3.824,0.03,0.15,1.03
3.837,0.04,0.16,1.02
3.844,0.03,0.15,1.05
3.854,0.03,0.15,1.03
3.871,0.03,0.15,1.05
3.874,0.03,0.14,1.05
3.884,0.04,0.15,1.04
3.894,0.02,0.15,1.04
3.914,0.02,0.16,1.04
3.915,0.03,0.15,1.04
3.924,0.02,0.15,1.03
3.934,0.02,0.15,1.04
3.944,0.02,0.14,1.04
3.955,0.04,0.15,1.05
3.974,0.04,0.14,1.04
3.975,0.03,0.15,1.04
3.987,0.02,0.15,1.05
3.994,0.03,0.14,1.03
4.004,0.04,0.14,1.02
4.025,0.04,0.15,1.01
4.026,0.03,0.15,1.01
4.042,0.02,0.15,1.03
4.048,0.03,0.14,1.04
4.056,0.03,0.15,1.04
4.064,0.03,0.15,1.04
4.074,0.02,0.15,1.05
4.100,0.02,0.16,1.05
4.101,0.02,0.15,1.04
4.106,0.03,0.14,1.04
4.119,0.03,0.14,1.02
4.136,0.02,0.14,1.04
4.136,0.03,0.14,1.03
4.151,0.04,0.14,1.02
4.169,0.03,0.14,1.03
4.170,0.03,0.14,1.02
4.206,0.03,0.14,1.01
4.206,0.04,0.14,1.02
4.207,0.03,0.16,1.03
4.207,0.03,0.14,1.02
4.217,0.02,0.15,1.03
4.224,0.02,0.16,1.02
4.244,0.02,0.16,1.02
4.245,0.02,0.17,1.04
4.258,0.03,0.15,1.03
4.264,0.02,0.16,1.02
4.274,0.03,0.16,1.04
4.284,0.04,0.17,1.02
4.294,0.04,0.16,1.02
4.312,0.04,0.16,1.02
4.315,0.04,0.15,1.02
4.325,0.03,0.16,1.03
4.359,0.03,0.15,1.02
4.359,0.04,0.15,1.04
4.360,0.03,0.16,1.02
4.369,0.04,0.18,1.00
4.374,0.04,0.18,1.00
4.384,0.05,0.17,0.99
4.394,0.05,0.18,1.01
4.412,0.06,0.18,1.00
4.414,0.06,0.18,1.00
4.425,0.06,0.17,1.00
4.434,0.06,0.17,1.02
4.444,0.08,0.17,1.02
4.454,0.07,0.17,1.03
4.466,0.07,0.18,1.03
4.474,0.06,0.17,1.05
4.492,0.06,0.18,1.03
4.497,0.04,0.18,1.02
4.504,0.03,0.20,1.03
4.532,0.01,0.20,1.03
4.532,0.00,0.20,1.04
4.538,-0.02,0.20,1.04
4.544,-0.01,0.19,1.06
4.564,-0.02,0.19,1.05
4.574,0.01,0.15,1.04
4.587,0.02,0.14,1.04
4.594,0.02,0.12,1.04
4.604,0.01,0.13,1.04
4.614,0.02,0.15,1.05
4.632,0.01,0.16,1.04
4.637,0.01,0.17,1.05
4.644,0.01,0.18,1.05
4.655,-0.01,0.17,1.06
4.667,-0.01,0.16,1.07
4.674,-0.01,0.16,1.06
4.685,-0.02,0.16,1.06
4.697,-0.02,0.16,1.07
4.705,-0.04,0.18,1.04
4.724,-0.04,0.19,1.05
4.724,-0.06,0.20,1.00
4.739,-0.06,0.20,0.97
4.750,-0.05,0.17,0.95
4.756,-0.04,0.17,1.02
4.767,-0.00,0.20,1.04
4.774,-0.01,0.23,1.01
4.784,-0.07,0.22,1.04
4.794,-0.06,0.22,1.00
4.804,-0.10,0.26,0.99
4.826,-0.08,0.30,1.05
4.830,-0.01,0.30,1.01
4.835,-0.01,0.26,1.01
4.844,-0.02,0.24,1.02
4.855,-0.02,0.23,1.03
4.868,-0.02,0.24,1.02
4.874,0.00,0.24,1.01
4.885,0.00,0.24,1.02
4.894,0.00,0.24,1.02
4.905,-0.00,0.24,1.02
4.932,-0.00,0.24,1.02
4.933,-0.01,0.25,1.03
4.938,-0.01,0.25,1.02
4.944,-0.01,0.26,1.03
4.955,-0.02,0.26,1.03
4.966,-0.02,0.26,1.02
4.988,-0.01,0.26,1.02
4.989,-0.01,0.27,1.00
4.996,-0.01,0.28,1.01
5.004,-0.00,0.28,1.02
5.024,0.00,0.29,1.01
5.036,-0.01,0.29,1.02
5.037,-0.01,0.28,1.02
5.048,-0.00,0.28,1.02
5.063,0.00,0.28,1.03
5.063,0.01,0.29,1.04
5.074,0.01,0.30,1.04
5.085,0.01,0.32,1.05
5.094,0.00,0.32,1.06
5.104,0.01,0.32,1.08
5.129,0.00,0.31,1.09
5.130,0.02,0.28,1.09
5.154,0.02,0.26,1.09
5.155,0.03,0.25,1.10
5.156,0.03,0.23,1.11
5.169,0.04,0.22,1.12
5.174,0.05,0.21,1.12
5.192,0.05,0.20,1.13
5.197,0.05,0.20,1.15
5.204,0.06,0.20,1.14
5.214,0.05,0.21,1.14
5.224,0.03,0.20,1.14
5.245,0.05,0.18,1.14
5.245,0.06,0.18,1.13
5.259,0.08,0.18,1.12
5.264,0.09,0.15,1.14
5.274,0.12,0.14,1.15
5.285,0.14,0.12,1.18
5.294,0.14,0.08,1.20
5.304,0.13,0.05,1.20
5.328,0.12,0.02,1.22
5.329,0.11,0.02,1.20
5.359,0.11,0.02,1.18
5.359,0.12,0.03,1.17
5.360,0.12,0.04,1.14
5.373,0.13,0.05,1.12
5.373,0.11,0.05,1.10
5.393,0.09,0.05,1.10
5.394,0.09,0.06,1.08
5.409,0.08,0.08,1.04
5.416,0.07,0.08,1.04
5.424,0.09,0.09,1.02
5.447,0.09,0.09,1.00
5.451,0.08,0.08,0.98
5.456,0.10,0.08,0.94
5.464,0.10,0.10,0.95
5.474,0.12,0.09,0.92
5.484,0.12,0.10,0.89
5.494,0.12,0.11,0.89
5.504,0.13,0.12,0.88
5.514,0.12,0.12,0.88
5.531,0.10,0.13,0.87
5.535,0.09,0.15,0.85
5.544,0.08,0.14,0.86
5.554,0.10,0.16,0.84
5.566,0.10,0.18,0.82
5.574,0.10,0.18,0.83
5.584,0.10,0.19,0.82
5.594,0.10,0.21,0.80
5.605,0.08,0.21,0.84
5.614,0.08,0.21,0.82
5.637,0.07,0.22,0.85
5.638,0.05,0.22,0.90
5.644,0.05,0.23,0.92
5.654,0.03,0.24,0.95
5.664,0.02,0.26,0.97
5.674,0.04,0.27,1.01
5.685,0.05,0.29,1.03
5.694,0.06,0.27,1.06
5.704,0.08,0.26,1.06
5.731,0.08,0.24,1.08
5.732,0.08,0.22,1.10
5.739,0.07,0.21,1.14
5.744,0.06,0.20,1.18
5.755,0.05,0.20,1.22
5.772,0.02,0.20,1.28
5.776,-0.01,0.17,1.33
5.789,-0.03,0.16,1.31
5.794,-0.05,0.17,1.28
5.804,-0.09,0.12,1.27
5.815,-0.11,0.09,1.26
5.836,-0.12,0.10,1.27
5.836,-0.11,0.09,1.26
5.844,-0.08,0.07,1.25
5.855,-0.04,0.07,1.23
5.871,-0.04,0.03,1.28
5.875,-0.01,-0.01,1.22
5.888,-0.00,-0.04,1.25
5.894,-0.00,-0.02,1.24
5.904,0.00,-0.02,1.23
5.932,0.01,0.02,1.22
5.933,-0.00,0.02,1.20
5.934,-0.02,-0.01,1.16
5.946,-0.03,-0.03,1.14
5.954,-0.05,-0.05,1.10
5.964,-0.05,-0.04,1.06
5.981,-0.05,-0.02,1.03
5.984,-0.02,-0.00,1.02
5.994,-0.01,0.01,1.00
6.004,0.01,0.02,1.00
6.030,0.02,0.05,0.98
6.051,0.02,0.08,0.96
6.051,0.01,0.11,0.94
6.062,0.01,0.13,0.89
6.064,0.02,0.15,0.88
6.064,0.01,0.18,0.86
6.083,0.02,0.20,0.84
6.084,0.01,0.21,0.83
6.094,0.02,0.22,0.79
6.105,0.02,0.24,0.80
6.134,0.04,0.23,0.78
6.138,0.04,0.25,0.79
6.139,0.04,0.27,0.78
6.157,0.02,0.26,0.81
6.158,0.02,0.26,0.84
6.166,-0.00,0.26,0.86
6.178,0.00,0.27,0.91
6.192,-0.02,0.27,0.93
6.197,-0.02,0.28,0.97
6.204,-0.00,0.29,0.98
6.214,-0.02,0.28,1.00
6.225,-0.01,0.30,1.00
6.252,-0.02,0.29,0.98
6.252,-0.02,0.30,0.98
6.259,0.01,0.30,0.98
6.264,0.02,0.31,1.02
6.275,0.03,0.30,1.06
6.288,0.03,0.29,1.12
6.294,0.05,0.26,1.18
6.305,0.06,0.24,1.23
6.328,0.06,0.23,1.25
6.328,0.03,0.17,1.27
6.338,-0.01,0.10,1.32
6.360,-0.01,0.08,1.34
6.361,0.03,0.12,1.33
6.374,0.07,0.16,1.31
6.375,0.09,0.20,1.28
6.389,0.10,0.18,1.26
6.394,0.10,0.19,1.19
6.406,0.09,0.20,1.16
6.416,0.09,0.19,1.12
6.424,0.08,0.20,1.09
6.447,0.07,0.20,1.09
6.452,0.09,0.17,1.07
6.458,0.08,0.14,1.06
6.471,0.08,0.12,1.04
6.476,0.08,0.10,1.02
6.488,0.08,0.10,0.98
6.495,0.08,0.09,1.00
6.504,0.10,0.09,1.00
6.520,0.10,0.09,0.98
6.524,0.12,0.09,0.97
6.535,0.11,0.09,0.91
6.544,0.10,0.08,0.89
6.565,0.09,0.10,0.86
6.566,0.08,0.12,0.82
6.574,0.08,0.14,0.81
6.589,0.07,0.17,0.81
6.594,0.06,0.20,0.80
6.605,0.05,0.23,0.80
6.622,0.05,0.26,0.80
6.626,0.05,0.27,0.84
6.637,0.04,0.28,0.83
6.644,0.03,0.29,0.80
6.665,0.02,0.28,0.81
6.666,0.03,0.27,0.81
6.674,0.02,0.26,0.83
6.690,0.03,0.26,0.86
6.694,0.06,0.26,0.88
6.704,0.08,0.26,0.90
6.721,0.08,0.26,0.96
6.726,0.08,0.26,1.00
6.738,0.06,0.24,1.03
6.744,0.04,0.22,1.09
6.769,0.02,0.21,1.13
6.772,0.03,0.20,1.16
6.777,0.01,0.20,1.16
6.784,-0.01,0.20,1.18
6.794,0.01,0.20,1.21
6.804,0.02,0.22,1.18
6.816,-0.02,0.20,1.18
6.824,-0.06,0.16,1.23
6.834,-0.06,0.13,1.24
6.844,-0.04,0.14,1.28
6.872,0.00,0.14,1.31
6.873,0.05,0.13,1.32
6.874,0.05,0.06,1.34
6.889,0.02,0.01,1.30
6.894,0.02,-0.00,1.27
6.905,-0.02,0.01,1.23
6.917,-0.01,0.04,1.22
6.924,-0.01,0.10,1.19
6.937,0.01,0.13,1.18
6.944,-0.01,0.15,1.18
6.969,-0.01,0.14,1.15
6.970,-0.00,0.12,1.12
6.991,0.01,0.08,1.03
6.991,0.06,0.06,1.02
7.003,0.08,0.10,1.00
7.004,0.07,0.10,0.94
7.016,0.07,0.16,0.94
7.025,0.07,0.16,0.92
7.034,0.05,0.18,0.90
7.044,0.04,0.22,0.87
7.063,0.05,0.24,0.87
7.063,0.06,0.25,0.83
7.074,0.06,0.25,0.80
7.088,0.06,0.27,0.80
7.094,0.07,0.26,0.76
7.108,0.08,0.28,0.76
7.116,0.09,0.29,0.76
7.130,0.10,0.29,0.76
7.150,0.10,0.29,0.79
7.152,0.09,0.30,0.80
7.160,0.09,0.31,0.84
7.164,0.08,0.31,0.90
7.183,0.07,0.31,0.94
7.184,0.07,0.28,0.97
7.199,0.06,0.28,0.99
7.205,0.06,0.28,1.00
7.214,0.05,0.27,0.99
7.224,0.04,0.26,1.01
7.240,0.05,0.27,1.01
7.253,0.06,0.30,1.03
7.254,0.08,0.30,1.02
7.264,0.09,0.29,1.06
7.274,0.07,0.26,1.14
7.287,0.08,0.27,1.20
7.294,0.07,0.26,1.20
7.304,0.04,0.23,1.25
7.316,0.02,0.15,1.30
7.324,0.01,0.11,1.32
7.338,0.04,0.12,1.32
7.358,0.08,0.16,1.31
7.359,0.11,0.20,1.27
7.387,0.12,0.20,1.23
7.387,0.10,0.20,1.19
7.388,0.09,0.22,1.16
7.394,0.10,0.24,1.10
7.404,0.11,0.24,1.10
7.419,0.14,0.26,1.12
7.424,0.12,0.23,1.10
7.435,0.10,0.20,1.12
7.444,0.08,0.15,1.12
7.464,0.07,0.11,1.08
7.467,0.06,0.09,1.05
7.474,0.05,0.09,1.00
7.487,0.06,0.10,0.98
7.494,0.06,0.12,0.94
7.504,0.06,0.14,0.90
7.520,0.07,0.16,0.88
7.524,0.08,0.18,0.87
7.534,0.09,0.18,0.87
7.544,0.07,0.18,0.86
7.557,0.05,0.18,0.85
7.568,0.04,0.18,0.84
7.582,0.03,0.20,0.83
7.587,0.04,0.22,0.82
7.594,0.04,0.25,0.82
7.604,0.04,0.26,0.79
7.619,0.05,0.26,0.81
7.624,0.06,0.28,0.79
7.634,0.06,0.28,0.80
7.644,0.06,0.28,0.80
7.670,0.06,0.26,0.84
7.671,0.05,0.27,0.87
7.680,0.05,0.26,0.90
7.684,0.05,0.28,0.95
7.694,0.06,0.27,0.98
7.704,0.05,0.26,1.00
7.716,0.04,0.22,1.03
7.724,0.04,0.20,1.07
7.734,0.05,0.17,1.11
7.744,0.07,0.15,1.13
7.778,0.07,0.14,1.18
7.780,0.06,0.13,1.23
7.781,0.08,0.14,1.27
7.792,0.08,0.17,1.24
7.801,0.02,0.14,1.22
7.804,-0.04,0.08,1.24
7.820,-0.06,0.08,1.27
7.824,-0.01,0.13,1.30
7.834,0.04,0.18,1.29
7.844,0.07,0.14,1.34
7.858,0.02,0.07,1.37
7.867,-0.01,-0.00,1.41
7.883,-0.06,-0.04,1.42
7.887,-0.07,-0.05,1.40
7.894,-0.08,-0.04,1.37
7.904,-0.10,-0.02,1.32
7.916,-0.09,0.00,1.27
7.924,-0.09,0.02,1.22
7.937,-0.09,0.04,1.19
7.944,-0.08,0.08,1.10
7.973,-0.04,0.09,1.04
7.975,-0.02,0.10,1.00
7.976,-0.01,0.12,0.96
7.999,-0.00,0.14,0.94
8.000,-0.00,0.16,0.93
8.005,0.02,0.18,0.90
8.017,0.01,0.20,0.89
8.026,0.02,0.21,0.85
8.034,0.02,0.23,0.83
8.044,0.02,0.24,0.78
8.062,0.02,0.24,0.74
8.067,0.04,0.27,0.74
8.078,0.06,0.28,0.73
8.094,0.07,0.27,0.71
8.094,0.08,0.28,0.72
8.108,0.08,0.28,0.74
8.114,0.08,0.26,0.80
8.124,0.08,0.24,0.81
8.179,0.06,0.24,0.88
8.180,0.06,0.24,0.90
8.181,0.06,0.26,0.94
8.182,0.07,0.28,0.97
8.184,0.07,0.28,0.98
8.185,0.06,0.28,0.99
8.206,0.05,0.26,1.02
8.206,0.07,0.26,1.02
8.214,0.06,0.27,1.04
8.224,0.08,0.27,1.06
8.240,0.09,0.26,1.13
8.249,0.08,0.26,1.20
8.265,0.09,0.22,1.26
8.265,0.10,0.20,1.28
8.274,0.14,0.22,1.22
8.284,0.14,0.19,1.17
8.294,0.11,0.17,1.16
8.304,0.10,0.17,1.15
8.320,0.13,0.22,1.19
8.324,0.19,0.30,1.21
8.334,0.22,0.32,1.25
8.361,0.23,0.26,1.28
8.361,0.20,0.16,1.29
8.377,0.15,0.11,1.28
8.390,0.14,0.09,1.25
8.392,0.16,0.09,1.25
8.401,0.16,0.11,1.22
8.406,0.16,0.11,1.19
8.420,0.14,0.12,1.14
8.424,0.13,0.12,1.10
8.434,0.11,0.14,1.03
8.444,0.08,0.15,1.00
8.473,0.08,0.16,0.97
8.474,0.07,0.17,0.94
8.474,0.06,0.18,0.93
8.485,0.06,0.18,0.93
8.494,0.08,0.18,0.92
8.504,0.07,0.19,0.90
8.520,0.07,0.20,0.90
8.524,0.07,0.19,0.88
8.534,0.06,0.20,0.90
8.544,0.06,0.22,0.89
8.558,0.05,0.23,0.91
8.568,0.05,0.24,0.90
8.589,0.04,0.25,0.88
8.590,0.03,0.26,0.87
8.595,0.02,0.26,0.85
8.604,0.02,0.27,0.85
8.617,0.04,0.27,0.83
8.624,0.04,0.28,0.82
8.634,0.05,0.28,0.81
8.644,0.05,0.28,0.82
8.659,0.06,0.28,0.84
8.691,0.07,0.28,0.86
8.692,0.07,0.28,0.84
