time
2.167
2.208
2.309
2.309
2.309
2.313
2.347
2.36
2.366
2.411
2.494
2.494
2.494
2.512
2.559
2.563
2.567
2.619
2.629
2.698
2.713
2.763
2.768
2.768
2.812
2.838
2.863
2.908
2.914
2.964
2.968
2.978
3.014
3.048
3.064
3.114
3.118
3.169
3.169
3.188
3.213
3.258
3.264
3.314
3.328
3.364
3.37
3.399
3.414
3.463
3.468
3.521
3.538
3.566
3.569
3.608
3.615
3.665
3.682
3.717
3.748
3.768
3.768
3.816
3.821
3.866
3.888
3.916
3.958
3.967
3.97
4.016
4.031
4.066
4.098
4.116
4.167
4.168
4.169
4.216
4.238
4.266
4.308
4.316
4.367
4.371
4.378
4.416
4.448
4.466
4.517
4.518
4.567
4.571
4.588
4.616
4.658
4.666
4.716
4.728
4.767
4.92
4.92
4.921
4.921
4.921
4.921
4.938
4.966
4.969
5.119
5.12
5.12
5.12
5.12
5.147
5.167
5.17
5.218
5.219
5.267
5.288
5.317
5.358
5.372
5.372
5.428
5.467
5.498
5.518
5.568
5.569
5.569
5.618
5.638
5.669
5.708
5.719
5.767
5.77
5.778
5.819
5.848
5.868
5.919
5.919
5.967
5.97
5.988
6.02
6.058
6.07
6.12
6.128
6.167
6.17
6.198
6.22
6.268
6.272
6.321
6.338
6.367
6.371
6.408
6.421
6.471
6.478
6.521
6.548
6.567
6.571
6.618
6.621
6.671
6.689
6.722
6.758
6.767
6.772
6.822
6.828
6.873
6.914
6.925
6.968
6.968
7.022
7.038
7.072
7.108
7.121
7.167
7.172
7.178
7.223
7.248
7.273
7.318
7.323
7.367
7.373
7.531
7.531
7.532
7.532
7.532
7.532
7.566
7.574
7.723
7.723
7.723
7.723
7.724
7.737
7.767
7.773
7.807
7.823
7.874
7.877
7.924
7.948
7.967
7.974
8.018
8.024
8.074
8.088
8.123
8.158
8.167
8.174
8.229
8.23
8.275
8.298
8.325
8.368
8.368
8.375
8.424
8.438
8.475
8.508
8.537
8.567
8.575
8.578
8.625
8.648
8.675
8.718
8.724
8.767
8.775
8.788
8.826
8.858
8.876
8.926
8.93
8.967
8.976
8.998
9.025
9.068
9.077
9.127
9.138
9.167
9.177
9.208
9.227
9.278
9.278
9.327
9.348
9.367
9.377
9.418
9.427
9.488
9.528
9.558
9.567
9.578
9.63
9.63
9.678
9.698
9.728
9.77
9.77
9.778
9.828
9.838
9.878
9.908
9.928
9.967
10.131
10.131
10.131
10.132
10.132
10.132
10.132
10.167
10.271
10.271
10.271
10.272
10.279
10.33
10.331
10.367
10.378
10.397
10.428
10.467
10.478
10.531
10.538
10.567
10.608
10.627
10.679
10.679
10.729
10.748
10.768
10.779
10.818
10.829
10.879
10.888
10.929
10.958
10.967
10.979
11.029
11.029
11.079
11.098
11.129
11.168
11.169
11.179
11.229
11.238
11.279
11.308
11.329
11.367
11.379
11.379
11.429
11.448
11.479
11.518
11.529
11.567
11.579
11.588
11.629
11.658
11.679
11.729
11.729
11.767
11.779
11.798
11.829
11.868
11.881
11.938
11.967
11.979
12.008
12.029
12.081
12.081
12.129
12.148
12.167
12.179
12.218
12.229
12.279
12.288
12.328
12.358
12.367
12.379
12.428
12.432
12.48
12.498
12.53
12.568
12.568
12.728
12.728
12.728
12.728
12.729
12.729
12.767
12.922
12.923
12.923
12.923
12.923
12.924
12.933
12.967
12.98
12.987
13.03
13.057
13.079
13.128
13.132
13.167
13.181
13.198
13.231
13.268
13.284
13.331
13.338
13.367
13.381
13.408
13.43
13.48
13.481
13.532
13.548
13.567
13.582
13.618
13.632
13.682
13.688
13.733
13.758
13.769
13.782
13.828
13.833
13.884
13.898
13.933
13.968
13.968
13.984
14.034
14.038
14.084
14.108
14.134
14.167
14.178
14.184
14.233
14.248
14.284
14.318
14.334
14.367
14.384
14.388
14.434
14.458
14.528
14.534
14.568
14.585
14.598
14.635
14.668
14.685
14.735
14.738
14.767
14.785
14.808
14.834
14.878
14.885
14.936
14.948
14.967
14.986
15.018
15.036
15.086
15.089
15.137
15.289
15.289
15.29
15.29
15.29
15.29
15.297
15.339
15.467
15.467
15.467
15.468
15.468
15.509
15.537
15.567
15.578
15.587
15.637
15.648
15.687
15.718
15.737
15.767
15.788
15.788
15.837
15.858
15.887
15.928
15.937
15.967
15.987
15.998
16.037
16.068
16.087
16.139
16.139
16.167
16.187
16.208
16.239
16.278
16.287
16.337
16.348
16.367
16.387
16.418
16.437
16.488
16.488
16.537
16.558
16.567
16.587
16.628
16.637
16.689
16.698
16.737
16.768
16.769
16.787
16.838
16.838
16.891
16.908
16.967
16.978
16.988
17.038
17.048
17.089
17.118
17.138
17.167
17.189
17.189
17.239
17.258
17.289
17.328
17.339
17.367
17.389
17.398
17.439
17.468
17.489
17.539
17.539
17.567
17.589
17.608
17.639
17.678
17.689
17.739
17.898
17.898
17.899
17.899
17.899
17.899
17.899
17.94
18.085
18.085
18.085
18.085
18.086
18.094
18.098
18.14
18.17
18.17
18.19
18.24
18.241
18.29
18.308
18.342
18.367
18.378
18.389
18.44
18.448
18.49
18.518
18.54
18.567
18.588
18.592
18.64
18.658
18.69
18.728
18.74
18.767
18.79
18.798
18.841
18.868
18.891
18.938
18.941
18.967
18.991
19.008
19.041
19.078
19.091
19.141
19.148
19.167
19.19
19.218
19.241
19.288
19.292
19.342
19.358
19.367
19.392
19.428
19.442
19.492
19.498
19.542
19.568
19.568
19.591
19.638
19.642
19.693
19.708
19.743
19.767
19.778
19.793
19.843
19.848
19.893
19.918
19.943
19.967
19.988
19.993
20.042
20.058
20.093
20.128
20.143
20.167
20.193
20.198
20.243
20.268
20.43
20.43
20.43
20.431
20.431
20.431
20.452
20.477
20.591
20.592
20.592
20.598
20.624
20.644
20.688
20.694
20.744
20.758
20.767
20.794
20.828
20.844
20.894
20.898
20.943
20.968
20.968
20.994
21.038
21.045
21.096
21.108
21.146
21.167
21.178
21.196
21.246
21.25
21.296
21.318
21.346
21.367
21.388
21.395
21.447
21.458
21.497
21.528
21.547
21.567
21.599
21.599
21.647
21.668
21.697
21.738
21.747
