time
2.3
2.404
2.48
2.51
2.606
2.643
2.714
2.787
2.92
2.947
3.013
3.112
3.141
3.215
3.282
3.379
3.49
3.497
3.582
3.685
3.693
3.779
3.856
3.953
3.973
