time
2.412
2.444
2.444
2.492
2.512
2.542
2.583
2.593
2.614
2.644
2.654
2.694
2.723
2.745
2.794
2.794
2.812
2.845
2.863
2.896
2.932
2.947
2.998
3.002
3.013
3.049
3.073
3.1
3.143
3.15
3.199
3.214
3.337
3.338
3.338
3.338
3.349
3.352
3.399
3.413
3.423
3.451
3.493
3.502
3.556
3.583
3.606
3.612
3.634
3.658
3.704
3.753
3.775
3.804
3.817
3.844
3.858
3.917
3.957
3.985
4.012
4.053
4.054
4.107
4.125
4.158
4.195
4.207
4.215
4.258
4.264
4.417
4.417
4.417
4.418
4.418
4.457
4.475
4.508
4.545
4.559
4.613
4.613
4.661
4.686
4.713
4.756
4.82
4.82
4.826
4.895
4.958
4.964
4.985
5.004
5.009
5.013
5.024
5.045
5.06
5.064
5.083
5.103
5.114
5.124
5.145
5.166
5.17
5.185
5.204
5.218
5.223
5.223
5.245
5.267
5.272
5.285
5.304
5.318
5.324
5.345
5.363
5.385
5.405
5.411
5.415
5.424
5.445
5.465
5.465
5.485
5.505
5.665
5.666
5.666
5.666
5.666
5.667
5.667
5.667
5.667
5.667
5.668
5.668
5.682
5.703
5.718
5.724
5.744
5.763
5.768
5.785
5.802
5.814
5.818
5.824
5.846
5.863
5.869
5.885
5.906
5.919
5.924
5.945
5.963
5.969
5.985
6.005
6.011
6.019
6.024
6.045
6.251
6.251
6.251
6.251
6.252
6.252
6.252
6.252
6.252
6.253
6.253
6.253
6.263
6.269
6.284
6.304
6.324
6.324
6.345
6.365
6.374
6.384
6.405
6.412
6.423
6.423
6.443
6.465
6.475
6.484
6.505
6.525
6.525
6.544
6.565
6.576
6.584
6.606
6.617
6.627
6.628
6.645
6.666
6.677
6.684
6.705
6.728
6.732
6.745
6.763
6.779
6.782
6.805
6.813
6.824
6.846
6.865
6.877
6.884
6.906
7.068
7.069
7.069
7.069
7.069
7.07
7.07
7.07
7.07
7.071
7.071
7.071
7.087
7.087
7.104
7.124
7.126
7.144
7.165
7.179
7.184
7.205
7.217
7.224
7.232
7.245
7.263
7.284
7.307
7.325
7.329
7.345
7.364
7.382
7.383
7.405
7.419
7.424
7.434
7.445
7.465
7.487
7.487
7.648
7.648
7.648
7.649
7.649
7.649
7.649
7.649
7.65
7.65
7.65
7.664
7.686
7.687
7.704
7.725
7.736
7.745
7.764
7.789
7.79
7.805
7.812
7.825
7.844
7.866
7.883
7.885
7.905
7.925
7.938
7.946
7.966
7.984
8.004
8.014
8.023
8.039
8.044
8.066
8.083
8.088
8.102
8.123
8.139
8.143
8.164
8.183
8.187
8.205
8.212
8.225
8.239
8.243
8.265
8.284
8.292
8.427
8.428
8.428
8.428
8.428
8.429
8.429
8.429
8.441
8.463
8.483
8.504
8.51
8.574
8.596
8.616
8.644
8.664
8.685
8.697
8.704
8.725
8.748
8.749
8.765
8.785
8.798
8.804
8.814
8.822
8.843
8.866
8.885
8.899
8.904
8.925
8.944
8.965
8.985
8.997
9.004
9.014
9.175
9.175
9.175
9.176
9.176
9.176
9.176
9.176
9.177
9.177
9.177
9.186
9.199
9.204
9.211
9.225
9.244
9.253
9.264
9.285
9.301
9.302
9.325
9.346
9.352
9.364
9.386
9.407
9.407
9.411
9.422
9.442
9.464
9.485
9.508
9.508
9.525
9.544
9.556
9.562
9.586
9.608
9.608
9.613
9.625
9.646
9.658
9.663
9.685
9.704
9.723
9.745
9.759
9.762
9.785
9.803
9.817
9.824
9.992
9.993
9.993
9.993
9.993
9.994
9.994
9.994
9.994
9.994
9.995
10.011
10.011
10.011
10.024
10.045
10.06
10.062
10.085
10.104
10.111
10.123
10.145
10.161
10.162
10.185
10.206
10.216
10.219
10.222
10.246
10.264
10.284
10.305
10.315
10.322
10.345
10.367
10.367
10.385
10.405
10.416
10.577
10.577
10.577
10.578
10.578
10.578
10.578
10.578
10.579
10.579
10.579
10.588
10.603
10.612
10.614
10.623
10.642
10.663
10.666
10.684
10.704
10.718
10.723
10.745
10.763
10.785
10.805
10.811
10.816
10.825
10.844
10.863
10.866
10.885
10.904
10.918
10.922
10.944
10.964
10.967
10.985
11.005
11.013
11.02
11.025
11.045
11.063
11.085
11.105
11.119
11.124
11.144
11.165
11.168
11.184
11.205
11.213
11.22
11.373
11.373
11.374
11.374
11.374
11.374
11.374
11.375
11.375
11.375
11.375
11.392
11.405
11.414
11.424
11.424
11.445
11.464
11.474
11.484
11.505
11.524
11.525
11.545
11.565
11.576
11.586
11.606
11.614
11.629
11.629
11.645
11.664
11.684
11.704
11.725
11.725
11.745
11.765
11.779
11.789
11.802
11.811
11.823
11.98
11.983
11.983
11.983
11.984
11.984
11.984
11.984
11.985
11.985
11.986
12.002
12.011
12.023
12.044
12.063
12.084
12.103
12.123
12.128
12.195
12.205
12.213
12.258
12.263
12.284
12.304
12.325
12.345
12.358
12.364
12.384
12.406
12.407
12.412
12.424
12.445
12.459
12.462
12.484
12.504
12.509
12.522
12.542
12.559
12.563
12.584
12.605
12.613
12.617
12.624
12.645
12.664
12.684
12.705
12.711
12.864
12.865
12.865
12.865
12.865
12.866
12.866
12.866
12.866
12.866
12.867
12.867
12.883
12.905
12.91
12.925
12.943
12.967
12.968
12.986
13.004
13.014
13.025
13.045
13.068
13.069
13.085
13.104
13.118
13.124
13.145
13.169
13.17
13.185
13.205
13.211
13.225
13.245
13.264
13.268
13.285
13.305
13.317
13.324
13.345
13.511
13.512
13.512
13.512
13.512
13.512
13.513
13.513
13.513
13.513
13.514
13.524
13.524
13.546
13.564
13.566
13.585
13.605
13.612
13.618
13.624
13.644
13.664
13.686
13.705
13.718
13.724
13.744
13.762
13.769
13.785
13.804
13.814
13.824
13.845
13.864
13.868
13.885
13.905
13.919
13.922
13.945
13.964
13.985
14.005
14.014
14.02
14.024
14.044
14.064
14.072
14.085
14.106
14.124
14.145
14.31
14.31
14.311
14.311
14.311
14.311
14.336
14.337
14.337
14.337
14.337
14.338
14.338
14.338
14.353
14.365
14.373
14.383
14.406
14.412
14.424
14.446
14.463
14.47
14.485
14.506
14.521
14.522
14.545
14.565
14.575
14.584
14.604
14.617
14.626
14.645
14.664
14.675
14.684
14.705
14.728
14.729
14.745
14.764
14.777
14.784
14.805
14.819
14.822
14.981
14.981
14.981
14.982
14.982
14.982
14.982
14.982
14.983
14.983
14.983
15.004
15.014
15.027
15.027
15.044
15.065
15.076
15.084
15.105
15.122
15.126
15.144
15.165
15.179
15.182
15.205
15.213
15.223
15.232
15.245
15.264
15.284
15.305
15.325
15.33
15.345
15.366
15.381
15.382
15.409
15.413
15.425
15.431
15.445
15.464
15.487
15.487
15.505
15.538
15.542
15.704
15.704
15.704
15.705
15.705
15.705
15.705
15.705
15.706
15.722
15.755
15.772
15.813
15.824
15.832
15.896
15.927
15.964
16.014
16.028
16.034
16.08
16.105
16.129
16.175
16.178
16.216
16.233
16.245
16.285
16.316
16.387
16.388
16.419
16.441
16.454
16.525
16.539
16.591
16.592
16.621
16.641
16.665
16.696
16.735
16.747
16.802
16.811
16.849
17.004
17.004
17.004
17.004
17.012
17.012
17.047
17.084
17.098
17.149
17.156
17.201
17.217
17.222
17.253
17.294
17.303
17.354
17.364
17.406
17.417
17.435
17.458
17.51
17.511
17.559
17.575
17.619
17.646
17.658
17.709
17.713
17.764
17.786
17.818
17.822
17.855
17.917
17.924
17.97
17.995
18.012
18.064
18.068
18.122
18.135
18.206
18.215
18.22
18.275
18.275
18.424
18.425
18.425
18.425
18.425
18.475
18.483
18.527
18.554
18.576
18.619
18.622
18.628
18.679
18.695
18.732
18.766
18.784
18.821
18.837
18.837
18.887
18.905
18.939
18.975
18.99
19.014
19.039
19.043
19.09
19.115
19.142
19.184
19.193
19.22
19.255
19.296
19.326
19.346
19.399
19.4
19.416
19.45
19.465
19.535
19.551
19.6
19.604
19.619
19.794
19.794
19.794
19.794
19.795
19.804
19.814
19.814
19.854
19.885
19.906
19.959
19.959
20.007
20.011
20.024
20.058
20.095
20.111
20.164
20.216
20.22
20.235
20.304
20.31
20.366
20.374
20.422
20.422
20.445
20.515
20.515
20.567
20.585
20.613
20.656
20.664
20.719
20.722
20.77
20.794
20.812
20.82
20.863
20.871
20.923
20.935
20.974
21.006
21.011
21.026
21.194
21.194
21.194
21.194
21.214
