time,x,y,z
0.0540,0.0001,0.0625,0.9854
0.1740,-0.0156,0.0625,0.9698
0.1980,0.0001,0.0625,0.9698
0.2650,0.0001,0.0625,0.9854
0.3340,-0.0156,0.0625,0.9698
0.4290,0.0001,0.0781,0.9698
0.4980,0.0001,0.0781,0.9854
0.6040,0.0001,0.0625,0.9698
0.6130,0.0001,0.0625,0.9698
0.6940,-0.0156,0.0625,0.9698
0.7730,-0.0156,0.0625,0.9698
0.8890,-0.0156,0.0625,0.9698
0.9040,-0.0156,0.0781,0.9698
0.9680,-0.0156,0.0781,0.9854
1.0740,-0.0156,0.0625,0.9698
1.1040,-0.0156,0.0625,0.9698
1.1820,0.0001,0.0781,0.9698
1.2670,-0.0156,0.0625,0.9854
1.3140,-0.0312,0.0781,0.9698
1.4080,-0.0156,0.0781,0.9854
1.4870,-0.0156,0.0781,0.9698
1.5230,-0.0156,0.0625,0.9698
1.5940,-0.0156,0.0625,0.9698
1.6680,-0.0156,0.0781,0.9698
1.7690,-0.0156,0.0625,0.9698
1.8040,-0.0156,0.0625,0.9698
1.8900,-0.0156,0.0781,0.9698
1.9700,-0.0156,0.0625,0.9542
2.0860,-0.0156,0.0781,0.9854
2.0880,0.0001,0.0625,0.9698
2.1710,-0.0625,0.0938,0.9698
2.2140,0.0313,0.0312,1.0636
2.3000,-0.0469,0.1876,1.2044
2.4040,-0.1251,0.3753,1.7049
2.4800,-0.4535,0.8445,1.9083
2.5100,-0.4222,1.7674,1.7988
2.6060,-0.4535,1.9238,1.9239
2.6430,-0.0156,0.0469,0.1565
2.7140,-0.0312,-0.0939,-0.0781
2.7870,-0.0156,-0.1095,-0.0312
2.9200,0.0001,-0.0939,-0.0156
2.9470,0.0001,-0.0939,0.0001
3.0130,0.0001,-0.1095,0.0157
3.1120,0.0001,-0.1095,0.0157
3.1410,0.0001,-0.1252,0.0470
3.2150,0.0313,-0.1252,0.0783
3.2820,0.0313,-0.1252,0.0939
3.3790,1.3921,0.0781,1.2513
3.4900,0.4693,-0.9854,0.0157
3.4970,0.5319,-1.7362,1.6893
3.5820,0.8447,-0.5006,0.3598
3.6850,1.1888,0.1876,0.3754
3.6930,0.5006,0.1563,0.8916
3.7790,0.4849,0.3128,1.0949
3.8560,0.5006,0.1094,0.9698
3.9530,0.4693,-0.1565,0.7039
3.9730,0.9072,-0.0157,1.2044
4.0930,0.2503,-0.1878,0.8916
4.1250,0.4849,0.0625,0.8603
4.1970,0.3754,-0.1252,0.8916
4.2470,0.5006,-0.0001,0.8760
4.3250,0.5006,-0.0313,0.8290
4.4550,0.4224,-0.0313,0.9072
4.4630,0.4224,-0.0313,0.8760
4.5420,0.4693,0.0156,0.8603
4.6410,0.4224,-0.0313,0.8916
4.7260,0.4224,-0.0470,0.8760
4.7520,0.4380,-0.0001,0.8916
