time,x,y,z
0.0400,0.0626,0.1563,0.9385
0.1090,0.0783,0.1876,0.9385
0.1800,0.0313,0.1876,0.9542
0.2490,0.0313,0.1094,0.9385
0.3190,0.1095,0.1407,0.9542
0.3890,-0.0312,0.1094,1.0480
0.4590,-0.0312,0.2033,0.9385
0.5200,0.2347,0.1720,0.9698
0.6100,0.1252,0.1094,1.0793
0.6600,0.1408,0.0938,1.0793
0.7290,0.1565,0.2189,0.9385
0.7990,0.0001,0.2971,0.8290
0.8790,0.0313,0.1563,0.9542
0.9490,-0.0781,-0.0001,0.9385
1.0190,-0.0625,-0.0313,0.8760
1.0890,-0.2189,0.1094,0.7977
1.1590,-0.2502,0.1563,0.7977
1.2280,-0.1251,0.0312,0.7195
1.3120,-0.1563,0.1563,0.8290
1.3680,-0.0781,-0.1565,0.8760
1.4390,-0.1407,-0.1095,0.9229
1.5240,-0.1563,0.0938,0.9854
1.5690,-0.0156,-0.0470,1.0480
1.6530,-0.1407,-0.1408,1.0324
1.7200,-0.1251,-0.2660,1.0011
1.7890,-0.2502,-0.3285,0.9854
1.8590,0.1721,-0.1252,1.1731
1.9290,-0.0938,-0.3598,0.9854
1.9980,0.1252,-0.7821,1.3765
2.0690,-0.0781,-0.2503,1.0324
2.1400,-0.0312,-0.3442,0.9385
2.2090,0.0783,-0.3442,0.9385
2.2790,0.0626,-0.3598,0.9542
2.3490,0.0783,-0.3285,0.9385
2.4410,0.0470,-0.3129,0.9542
2.4890,0.0157,-0.2816,1.0011
2.5590,0.0783,-0.2503,0.8760
2.6370,0.3129,-0.2190,0.9072
2.7000,0.1252,-0.2190,0.9854
2.7690,0.1252,-0.2034,0.9385
2.8610,0.1252,-0.0939,0.8603
2.9360,0.2972,0.4535,1.3139
2.9790,0.1721,0.3910,0.8290
3.0510,0.0470,-0.0157,0.9854
3.1290,0.1408,0.0781,0.9542
3.1900,0.0939,0.0781,0.9698
3.2590,0.1095,0.0469,0.9385
3.3330,0.0939,0.0625,0.9698
3.4000,0.1252,0.0625,0.9698
3.4700,0.0626,0.1094,0.9854
3.5400,0.1721,0.0469,0.9542
3.6340,0.0001,0.1563,0.9854
3.6850,0.1878,-0.0157,1.0480
3.7490,0.2034,0.0156,0.9385
3.8370,0.1095,0.0156,0.9542
3.8890,0.2660,-0.0313,0.9542
3.9590,0.1252,0.0938,1.0167
4.0460,0.1878,0.0469,0.9542
4.0990,0.1565,0.0469,0.9542
4.1690,0.2034,0.0625,0.9542
4.2440,0.1878,0.0469,0.9698
4.3100,0.1565,0.0625,0.9854
4.3790,0.1565,0.0625,0.9542
4.4490,0.1721,0.0469,0.9542
4.5190,0.2034,0.0469,0.9542
4.5890,0.1721,0.0781,0.9542
4.6610,0.2034,0.0625,0.9542
4.7190,0.2034,0.0625,0.9542
4.7890,0.1408,0.0781,0.9698
4.8690,0.2034,0.0469,0.9385
4.9500,0.1878,0.0938,0.9385
5.0090,0.1252,0.0625,0.9698
5.0790,0.1565,0.0625,0.9542
5.1490,0.1565,0.0625,0.9698
5.2190,0.1565,0.0625,0.9542
5.2790,0.1565,0.0469,0.9542
5.3600,0.1565,0.0625,0.9542
5.4420,0.1408,0.0625,0.9698
5.4990,0.1565,0.0625,0.9698
5.5690,0.1565,0.0469,0.9698
5.6500,0.1565,0.0625,0.9542
5.7090,0.1565,0.0625,0.9698
5.7790,0.1565,0.0625,0.9542
5.8580,0.1408,0.0625,0.9542
5.9190,0.1565,0.0625,0.9698
5.9890,0.1565,0.0625,0.9542
6.0600,0.1408,0.0469,0.9698
6.1190,0.1565,0.0625,0.9542
6.1900,0.1565,0.0625,0.9698
6.2690,0.1565,0.0625,0.9542
6.3570,0.1252,0.0625,0.9542
6.4100,0.1565,0.0625,0.9698
6.4790,0.1408,0.0625,0.9698
6.5560,0.1565,0.0625,0.9698
6.6100,0.1565,0.0625,0.9542
6.6890,0.1408,0.0625,0.9698
6.7590,0.1408,0.0625,0.9542
6.8290,0.1565,0.0625,0.9698
6.8990,0.1565,0.0625,0.9542
6.9690,0.1565,0.0625,0.9698
7.0660,0.1408,0.0625,0.9698
7.1090,0.1408,0.0625,0.9542
7.1910,0.1408,0.0625,0.9698
7.2690,0.1408,0.0469,0.9698
7.3190,0.1408,0.0625,0.9698
7.3890,0.1408,0.0625,0.9542
7.4710,0.1408,0.0625,0.9698
7.5290,0.1565,0.0625,0.9698
7.5990,0.1408,0.0625,0.9542
7.6740,0.1408,0.0625,0.9698
7.7390,0.1408,0.0625,0.9698
7.8090,0.1408,0.0625,0.9698
7.8790,0.1565,0.0781,0.9542
7.9730,0.1408,0.0625,0.9542
8.0190,0.1565,0.0625,0.9698
8.0890,0.1565,0.0469,0.9542
8.1770,0.1565,0.0625,0.9698
8.2300,0.1565,0.0625,0.9698
8.3020,0.1565,0.0625,0.9542
8.3800,0.1565,0.0469,0.9698
8.4290,0.1408,0.0781,0.9542
8.5090,0.1408,0.0625,0.9542
8.5790,0.1565,0.0625,0.9698
8.6740,0.1565,0.0625,0.9698
8.7190,0.1408,0.0625,0.9698
8.7930,0.1565,0.0469,0.9542
8.8750,0.1565,0.0625,0.9542
8.9290,0.1408,0.0625,0.9542
9.0010,0.1408,0.0625,0.9698
9.0840,0.1408,0.0625,0.9542
9.1390,0.1408,0.0781,0.9542
9.2090,0.1565,0.0625,0.9698
9.2890,0.1565,0.0625,0.9698
9.3490,0.1565,0.0469,0.9542
9.4190,0.1408,0.0469,0.9698
9.5070,0.1565,0.0625,0.9542
9.5790,0.1565,0.0469,0.9542
9.6300,0.1565,0.0625,0.9542
9.6990,0.1408,0.0625,0.9542
9.7590,0.1408,0.0469,0.9698
9.8390,0.1408,0.0781,0.9698
9.9160,0.1565,0.0625,0.9698
9.9880,0.1408,0.0625,0.9698
10.0490,0.1565,0.0625,0.9698
10.1190,0.1565,0.0625,0.9542
10.1900,0.1408,0.0625,0.9698
10.2490,0.1408,0.0625,0.9698
10.3290,0.1408,0.0469,0.9698
10.3990,0.1721,0.0625,0.9698
10.4590,0.1408,0.0469,0.9698
10.5390,0.1408,0.0625,0.9698
10.6230,0.1408,0.0625,0.9542
10.7050,0.1565,0.0625,0.9698
10.7490,0.1565,0.0625,0.9698
10.8190,0.1408,0.0469,0.9698
10.9030,0.1565,0.0625,0.9542
10.9850,0.1565,0.0625,0.9542
11.0290,0.1565,0.0625,0.9542
11.1060,0.1565,0.0625,0.9698
11.1700,0.1565,0.0469,0.9698
11.2390,0.1408,0.0625,0.9698
11.3090,0.1408,0.0625,0.9698
11.4200,0.1408,0.0469,0.9698
11.4490,0.1565,0.0625,0.9698
11.5190,0.1565,0.0625,0.9542
11.5930,0.1565,0.0625,0.9698
11.6590,0.1565,0.0469,0.9698
11.7300,0.1565,0.0625,0.9542
11.8120,0.1721,0.0625,0.9542
11.8600,0.1408,0.0625,0.9698
11.9400,0.1565,0.0469,0.9698
12.0090,0.1408,0.0469,0.9698
12.0690,0.1408,0.0625,0.9542
12.1400,0.1565,0.0625,0.9542
12.2200,0.1721,0.0469,0.9698
12.3160,0.1408,0.0625,1.0167
12.3590,0.0626,0.1563,1.1731
12.4290,0.2034,-0.0470,1.4703
12.5030,-0.2189,-0.4536,1.8144
12.6180,-0.8915,-0.3129,1.8301
12.6490,-0.5317,1.2356,1.9239
12.7420,-0.2033,-0.2972,1.8926
12.8070,-0.0312,-0.4224,0.1878
12.8400,-0.0625,-0.0939,-0.0312
12.9300,0.0939,-0.1252,-0.0625
13.0230,0.0001,-0.0783,0.0001
13.0600,-0.0312,-0.0626,0.0157
13.1470,-0.0312,-0.0783,0.0157
13.2110,-0.0312,-0.0157,0.0157
13.3070,-0.0625,-0.0157,0.0313
13.3510,-0.0781,-0.0313,0.0470
13.4190,-0.0781,-0.0313,0.0313
13.5280,-0.0781,-0.0157,0.0157
13.5530,-1.9863,1.9081,0.5475
13.6200,-1.1730,0.0312,0.3442
13.7210,0.5319,-0.3754,-0.2815
13.7630,0.7977,-0.4380,0.2034
13.8470,-0.0938,-1.0636,0.1408
13.9250,0.0001,-1.0324,-0.0312
13.9700,0.1721,-0.9698,-0.0625
14.8160,0.2190,-0.9698,0.0626
14.8180,0.2347,-1.0324,0.0001
14.8190,0.1721,-1.0793,-0.0312
14.8220,0.1721,-1.0793,-0.1094
14.8240,0.1721,-1.0636,-0.0781
14.8260,0.1878,-1.0480,-0.0625
14.8280,0.1721,-1.0949,-0.0781
14.8300,0.1878,-1.0636,-0.0469
14.8320,0.1878,-1.0793,-0.0625
14.8350,0.1721,-1.0636,-0.0312
14.8370,0.1878,-1.0636,-0.0469
14.8380,0.1878,-1.0636,-0.0312
14.8690,0.1878,-1.0636,-0.0312
14.9840,0.1721,-1.0636,-0.0312
15.0510,0.1878,-1.0793,-0.0312
15.0900,0.1878,-1.0636,-0.0312
15.1600,0.1878,-1.0636,-0.0312
15.2710,0.1878,-1.0636,-0.0312
15.3390,0.1878,-1.0636,-0.0312
15.3690,0.1878,-1.0480,-0.0312
15.4410,0.1878,-1.0636,-0.0312
15.5510,0.1878,-1.0636,-0.0312
15.5790,0.1878,-1.0480,-0.0312
15.6490,0.1721,-1.0636,-0.0156
15.7340,0.1878,-1.0636,-0.0312
15.7900,0.1878,-1.0636,-0.0156
15.8590,0.1721,-1.0636,-0.0156
15.9330,0.1878,-1.0480,-0.0312
16.0500,0.1721,-1.0636,-0.0156
16.0860,0.1878,-1.0636,-0.0156
16.1530,0.1878,-1.0793,-0.0156
16.2490,0.1878,-1.0636,-0.0156
16.2790,0.1878,-1.0480,-0.0156
16.3820,0.1878,-1.0949,-0.0469
16.4190,0.1565,-0.9854,-0.2033
16.4890,0.0470,-1.0636,-0.4379
16.5660,0.2190,-0.9698,-0.1251
16.6500,0.7039,-1.3921,-0.2815
16.6990,0.9229,-0.9385,-0.8758
16.7690,1.0636,-1.1575,-0.9228
16.8640,0.6883,-0.8760,-0.2815
16.9560,1.0011,-0.7977,0.8447
16.9840,0.6726,-0.0626,0.4224
17.0700,0.6413,-0.1878,0.5631
17.1920,0.5944,-0.1721,0.5944
17.1940,0.4067,-0.1252,0.6883
17.2860,0.4849,0.0156,0.7195
17.3770,0.5006,0.1407,0.7039
17.4050,0.5319,0.1876,0.6413
17.4840,0.4849,0.2658,0.6570
17.5560,0.5006,0.4848,0.6257
17.6790,0.6413,0.6412,0.5475
17.6810,0.5944,0.4692,0.5006
17.7570,0.5162,0.3910,0.6570
17.8090,0.4536,0.3128,0.7977
17.8890,0.5788,0.2346,0.7821
17.9690,0.5944,0.3440,0.7508
18.0590,0.5319,0.3440,0.7039
18.0990,0.5319,0.3753,0.7039
18.1920,0.5162,0.3128,0.7352
18.2720,0.5788,0.3440,0.6883
18.3090,0.5944,0.3597,0.6726
18.3930,0.5944,0.3128,0.7039
18.4730,0.6101,0.3284,0.6883
18.5610,0.5944,0.3440,0.6726
18.5980,0.5162,0.3753,0.6726
18.6730,0.5006,0.2815,0.8134
18.7620,0.6101,0.3597,0.6883
18.7990,0.5944,0.3597,0.6570
18.8720,0.5475,0.3284,0.7195
18.9680,0.5788,0.3284,0.7195
19.0590,0.5475,0.3128,0.7039
19.0840,0.5944,0.3440,0.6883
19.1940,0.5944,0.3284,0.7039
19.2260,0.5944,0.3440,0.7039
19.3140,0.5475,0.3284,0.7039
19.3850,0.5475,0.3440,0.6883
19.4640,0.5631,0.3440,0.7039
19.4990,0.5944,0.3284,0.7039
19.5910,0.5788,0.3753,0.6726
19.6630,0.5788,0.3753,0.6726
19.7090,0.5631,0.3597,0.6726
19.7800,0.5788,0.3597,0.6726
19.8730,0.5631,0.3597,0.6726
19.9190,0.5788,0.3910,0.6570
19.9940,0.5944,0.3597,0.6726
20.0870,0.5631,0.3910,0.6726
20.2000,0.5631,0.3284,0.6726
20.2020,0.5788,0.4222,0.6257
20.3020,0.6101,0.3284,0.6413
20.4000,0.5162,0.2346,0.8134
20.4210,0.5788,0.3597,0.7508
20.4980,0.5631,0.2815,0.8760
20.5920,0.4849,0.3597,0.6570
20.6190,0.6413,0.4222,0.5475
20.6890,0.6101,0.3753,0.6257
20.7810,0.6257,0.3753,0.6413
20.8290,0.6257,0.3910,0.6257
20.8990,0.5944,0.3753,0.6413
20.9870,0.6101,0.4066,0.6257
21.0810,0.6101,0.3910,0.6257
21.1100,0.6101,0.4066,0.6257
21.2050,0.6257,0.3910,0.6257
21.2890,0.6101,0.3753,0.6413
21.3200,0.6101,0.3753,0.6413
21.4170,0.6257,0.3753,0.6413
21.4920,0.6257,0.4066,0.6257
21.5290,0.6101,0.3910,0.6101
21.6010,0.6413,0.3753,0.6257
21.6980,0.5631,0.3284,0.6257
21.8000,0.5631,0.3597,0.7039
21.8260,0.6413,0.3440,0.6883
21.9030,0.5788,0.2189,0.9072
22.0240,0.6413,0.3128,0.6257
22.0260,0.6413,0.4066,0.5319
