time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
1.3020,0.0645,-0.2902,0.9919,0.0
1.3170,0.0645,-0.2902,0.9919,0.0
1.3750,0.0420,-0.2814,0.9948,0.0
1.3750,0.0420,-0.2814,0.9948,0.0
1.4280,0.0420,-0.2814,0.9948,0.0
1.4430,0.0469,-0.2883,0.9919,0.0
1.4790,0.0469,-0.2883,0.9919,0.0
1.5140,0.0391,-0.2814,0.9948,0.0
1.5140,0.0391,-0.2814,0.9948,0.0
1.5790,0.0391,-0.2814,0.9948,0.0
1.5800,0.0401,-0.2795,0.9958,0.0
1.6340,0.0401,-0.2795,0.9958,0.0
1.6530,0.0420,-0.2863,0.9948,0.0
1.6860,0.0420,-0.2863,0.9948,0.0
1.7170,0.0420,-0.2863,0.9948,0.0
1.7220,0.0391,-0.2805,0.9938,0.0
1.7370,0.0391,-0.2805,0.9938,0.0
1.7880,0.0391,-0.2805,0.9938,0.0
1.7920,0.0342,-0.2785,0.9948,0.0
1.8370,0.0342,-0.2785,0.9948,0.0
1.8640,0.0459,-0.2824,0.9919,0.0
1.8900,0.0459,-0.2824,0.9919,0.0
1.9190,0.0459,-0.2824,0.9919,0.0
1.9330,0.0381,-0.2824,0.9968,0.0
1.9920,0.0381,-0.2824,0.9968,0.0
2.0030,0.0381,-0.2824,0.9968,0.0
2.0420,0.0381,-0.2824,0.9968,0.0
2.0740,0.0391,-0.2824,0.9938,0.0
2.0930,0.0391,-0.2824,0.9938,0.0
2.1160,0.0391,-0.2824,0.9938,0.0
2.1450,0.0391,-0.2873,0.9948,0.0
2.1460,0.0391,-0.2873,0.9948,0.0
2.1960,0.0391,-0.2873,0.9948,0.0
2.2130,0.0391,-0.2814,0.9929,0.0
2.2480,0.0391,-0.2814,0.9929,0.0
2.2830,0.0391,-0.2834,0.9948,0.0
2.2990,0.0391,-0.2834,0.9948,0.0
2.3180,0.0391,-0.2834,0.9948,0.0
2.3480,0.0391,-0.2834,0.9948,0.0
2.3490,0.0391,-0.2805,0.9968,0.0
2.4030,0.0391,-0.2805,0.9968,0.0
2.4380,0.0401,-0.2814,0.9938,0.0
2.4940,0.0381,-0.2824,0.9948,0.0
2.5040,0.0381,-0.2824,0.9948,0.0
2.5170,0.0381,-0.2824,0.9948,0.0
2.5560,0.0381,-0.2824,0.9948,0.0
2.5620,0.0381,-0.2893,0.9948,0.0
2.6080,0.0381,-0.2893,0.9948,0.0
2.6370,0.0401,-0.2814,0.9938,0.0
2.7020,0.0391,-0.2844,0.9968,0.0
2.7030,0.0391,-0.2844,0.9968,0.0
2.7150,0.0391,-0.2844,0.9968,0.0
2.7590,0.0391,-0.2844,0.9968,0.0
2.7730,0.0381,-0.2805,0.9958,0.0
2.8110,0.0381,-0.2805,0.9958,0.0
2.8430,0.0381,-0.2834,0.9919,0.0
2.9150,0.0381,-0.2834,0.9948,0.0
2.9760,0.0381,-0.2834,0.9948,0.0
2.9770,0.0381,-0.2834,0.9948,0.0
2.9820,0.0381,-0.2814,0.9958,0.0
3.0130,0.0381,-0.2814,0.9958,0.0
3.0520,0.0391,-0.2824,0.9958,0.0
3.0640,0.0391,-0.2824,0.9958,0.0
3.1160,0.0391,-0.2824,0.9958,0.0
3.1180,0.0391,-0.2824,0.9958,0.0
3.1200,0.0381,-0.2775,0.9977,0.0
3.1640,0.0381,-0.2775,0.9977,0.0
3.1940,0.0381,-0.2912,0.9948,0.0
3.2150,0.0381,-0.2912,0.9948,0.0
3.2680,0.0381,-0.2853,0.9958,0.0
3.2690,0.0381,-0.2853,0.9958,0.0
3.3200,0.0381,-0.2853,0.9958,0.0
3.3210,0.0381,-0.2853,0.9958,0.0
3.3380,0.0352,-0.2785,0.9929,0.0
3.4030,0.0371,-0.2853,0.9958,0.0
3.4160,0.0371,-0.2853,0.9958,0.0
3.4660,0.0371,-0.2853,0.9958,0.0
3.4710,0.0381,-0.2805,0.9968,0.0
3.5140,0.0381,-0.2805,0.9968,0.0
3.5430,0.0352,-0.2912,0.9948,0.0
3.5670,0.0352,-0.2912,0.9948,0.0
3.6130,0.0342,-0.3039,0.9968,0.0
3.6660,0.0342,-0.3039,0.9968,0.0
3.6820,0.0156,-0.3068,0.9929,0.0
3.7140,0.0156,-0.3068,0.9929,0.0
3.7520,0.0098,-0.2160,0.9919,0.0
3.7680,0.0098,-0.2160,0.9919,0.0
3.8220,0.0606,-0.3137,0.9997,0.0
3.8680,0.0606,-0.3137,0.9997,0.0
3.8950,0.0215,-0.2424,0.9977,0.0
3.9130,0.0215,-0.2424,0.9977,0.0
3.9640,0.0371,-0.2971,0.9929,0.0
3.9650,0.0371,-0.2971,0.9929,0.0
4.0200,0.0371,-0.2971,0.9929,0.0
4.0310,0.0235,-0.3694,0.9890,0.0
4.1030,0.0958,-0.2834,0.9948,0.0
4.1120,0.0958,-0.2834,0.9948,0.0
4.1170,0.0958,-0.2834,0.9948,0.0
4.1690,0.0958,-0.2834,0.9948,0.0
4.1700,0.0078,-0.2775,0.9968,0.0
4.2200,0.0078,-0.2775,0.9968,0.0
4.2430,-0.0049,-0.2707,0.9948,0.0
4.2740,-0.0049,-0.2707,0.9948,0.0
4.3130,0.0420,-0.2726,0.9929,0.0
4.3140,0.0420,-0.2726,0.9929,0.0
4.3230,0.0420,-0.2726,0.9929,0.0
4.3810,0.0772,-0.2971,0.9919,0.0
4.4260,0.0772,-0.2971,0.9919,0.0
4.4540,0.0274,-0.2824,0.9929,0.0
4.4780,0.0274,-0.2824,0.9929,0.0
4.5160,0.0274,-0.2824,0.9929,0.0
4.5200,0.0733,-0.2951,0.9958,0.0
4.5290,0.0733,-0.2951,0.9958,0.0
4.5810,0.0733,-0.2951,0.9958,0.0
4.5930,0.0635,-0.2697,0.9968,0.0
4.6300,0.0635,-0.2697,0.9968,0.0
4.6660,0.0459,-0.2863,0.9968,0.0
4.6820,0.0459,-0.2863,0.9968,0.0
4.7190,0.0459,-0.2863,0.9968,0.0
4.7320,0.0850,-0.2824,0.9938,0.0
4.7850,0.0850,-0.2824,0.9938,0.0
4.8040,0.0928,-0.3020,0.9821,0.0
4.8360,0.0928,-0.3020,0.9821,0.0
4.8720,0.0479,-0.2697,0.9890,0.0
4.8860,0.0479,-0.2697,0.9890,0.0
4.9190,0.0479,-0.2697,0.9890,0.0
4.9360,0.0479,-0.2697,0.9890,0.0
4.9420,0.0899,-0.2502,1.0007,0.0
4.9860,0.0899,-0.2502,1.0007,0.0
5.0140,0.0772,-0.2912,0.9987,0.0
5.0800,0.0645,-0.3459,0.9753,0.0
5.0840,0.0645,-0.3459,0.9753,0.0
5.1170,0.0645,-0.3459,0.9753,0.0
5.1390,0.0645,-0.3459,0.9753,0.0
5.1530,0.1290,-0.2521,0.9899,0.0
5.1910,0.1290,-0.2521,0.9899,0.0
5.2240,0.0557,-0.3049,1.0046,0.0
5.2420,0.0557,-0.3049,1.0046,0.0
5.2960,-0.0049,-0.2932,1.0144,0.0
5.2960,-0.0049,-0.2932,1.0144,0.0
5.3160,-0.0049,-0.2932,1.0144,0.0
5.3640,-0.0254,-0.2052,1.0388,0.0
5.3950,-0.0254,-0.2052,1.0388,0.0
5.4340,0.3303,-0.0381,1.0065,0.0
5.4470,0.3303,-0.0381,1.0065,0.0
5.4970,0.3303,-0.0381,1.0065,0.0
5.5020,-0.0762,-0.0752,1.0280,0.0
5.5120,-0.0762,-0.0752,1.0280,0.0
5.5510,-0.0762,-0.0752,1.0280,0.0
5.5740,0.0928,-0.2248,1.0378,0.0
5.6030,0.0928,-0.2248,1.0378,0.0
5.6430,0.0557,-0.0352,1.0075,0.0
5.6540,0.0557,-0.0352,1.0075,0.0
5.7050,0.0557,-0.0352,1.0075,0.0
5.7130,0.0381,-0.1573,1.0290,0.0
5.7130,0.0381,-0.1573,1.0290,0.0
5.7560,0.0381,-0.1573,1.0290,0.0
5.8370,0.0762,-0.1808,1.0271,0.0
5.8520,-0.0176,-0.2267,1.0466,0.0
5.8520,-0.0176,-0.2267,1.0466,0.0
5.9060,-0.0176,-0.2267,1.0466,0.0
5.9120,-0.0176,-0.2267,1.0466,0.0
5.9230,0.0694,-0.1114,1.0202,0.0
5.9610,0.0694,-0.1114,1.0202,0.0
5.9940,0.0850,-0.1857,1.0310,0.0
6.0660,0.0420,-0.1339,1.0134,0.0
6.0670,0.0420,-0.1339,1.0134,0.0
6.1160,0.0420,-0.1339,1.0134,0.0
6.1170,0.0420,-0.1339,1.0134,0.0
6.1320,0.0752,-0.2629,1.0251,0.0
6.1660,0.0752,-0.2629,1.0251,0.0
6.2040,0.0752,-0.1143,0.9929,0.0
6.2170,0.0752,-0.1143,0.9929,0.0
6.2720,0.0752,-0.1143,0.9929,0.0
6.2730,0.0518,-0.1329,1.0232,0.0
6.3130,0.0518,-0.1329,1.0232,0.0
6.3200,0.0518,-0.1329,1.0232,0.0
6.3420,0.0889,-0.2414,1.0251,0.0
6.4110,0.0537,-0.1720,1.0261,0.0
6.4190,0.0537,-0.1720,1.0261,0.0
6.4710,0.0537,-0.1720,1.0261,0.0
6.4820,0.0723,-0.2140,1.0241,0.0
6.5160,0.0723,-0.2140,1.0241,0.0
6.5240,0.0723,-0.2140,1.0241,0.0
6.5530,0.0801,-0.2277,1.0192,0.0
6.5760,0.0801,-0.2277,1.0192,0.0
6.6240,0.0469,-0.1700,1.0192,0.0
6.6780,0.0469,-0.1700,1.0192,0.0
6.6930,0.0606,-0.1925,1.0124,0.0
6.7110,0.0606,-0.1925,1.0124,0.0
6.7270,0.0606,-0.1925,1.0124,0.0
6.7630,0.0704,-0.1974,1.0241,0.0
6.7810,0.0704,-0.1974,1.0241,0.0
6.8330,0.0606,-0.2111,1.0241,0.0
6.8340,0.0606,-0.2111,1.0241,0.0
6.8850,0.0606,-0.2111,1.0241,0.0
6.9040,0.0322,-0.1710,1.0114,0.0
6.9180,0.0322,-0.1710,1.0114,0.0
6.9360,0.0322,-0.1710,1.0114,0.0
6.9740,0.0684,-0.2072,1.0183,0.0
6.9880,0.0684,-0.2072,1.0183,0.0
7.0370,0.0684,-0.2072,1.0183,0.0
7.0420,0.0606,-0.2072,0.9977,0.0
7.1130,0.0694,-0.2433,0.9850,0.0
7.1130,0.0694,-0.2433,0.9850,0.0
7.1400,0.0694,-0.2433,0.9850,0.0
7.1820,0.0586,-0.2619,1.0056,0.0
7.2430,0.0586,-0.2619,1.0056,0.0
7.2520,0.0840,-0.3244,0.9909,0.0
7.2930,0.0840,-0.3244,0.9909,0.0
7.3170,0.0840,-0.3244,0.9909,0.0
7.3220,0.0704,-0.3303,0.9948,0.0
7.3960,0.0938,-0.3479,0.9714,0.0
7.3960,0.0938,-0.3479,0.9714,0.0
7.4470,0.0938,-0.3479,0.9714,0.0
7.4630,0.0215,-0.3088,1.0095,0.0
7.4980,0.0215,-0.3088,1.0095,0.0
7.5160,0.0215,-0.3088,1.0095,0.0
7.5340,0.1094,-0.3723,0.9743,0.0
7.5980,0.1094,-0.3723,0.9743,0.0
7.6020,0.0586,-0.3303,0.9850,0.0
7.6520,0.0586,-0.3303,0.9850,0.0
7.6740,0.0450,-0.1984,0.9821,0.0
7.7030,0.0450,-0.1984,0.9821,0.0
7.7170,0.0450,-0.1984,0.9821,0.0
7.7430,0.0674,-0.1544,0.9997,0.0
7.7540,0.0674,-0.1544,0.9997,0.0
7.8060,0.0674,-0.1544,0.9997,0.0
7.8120,0.0616,-0.3068,0.9919,0.0
7.8550,0.0616,-0.3068,0.9919,0.0
7.8840,0.0733,-0.3831,0.9968,0.0
7.9060,0.0733,-0.3831,0.9968,0.0
7.9180,0.0733,-0.3831,0.9968,0.0
7.9520,0.0547,-0.2746,0.9919,0.0
7.9590,0.0547,-0.2746,0.9919,0.0
8.0090,0.0547,-0.2746,0.9919,0.0
8.0230,0.0684,-0.2169,0.9919,0.0
8.0590,0.0684,-0.2169,0.9919,0.0
8.0940,0.0752,-0.3000,0.9987,0.0
8.1140,0.0752,-0.3000,0.9987,0.0
8.1600,0.0752,-0.3000,0.9987,0.0
8.1600,0.0391,-0.3264,0.9929,0.0
8.2140,0.0391,-0.3264,0.9929,0.0
8.2340,0.0645,-0.2668,0.9919,0.0
8.2660,0.0645,-0.2668,0.9919,0.0
8.3020,0.0752,-0.3235,0.9909,0.0
8.3160,0.0752,-0.3235,0.9909,0.0
8.3160,0.0752,-0.3235,0.9909,0.0
8.3710,0.0625,-0.2560,0.9958,0.0
8.4120,0.0625,-0.2560,0.9958,0.0
8.4430,0.0616,-0.3117,0.9899,0.0
8.4660,0.0616,-0.3117,0.9899,0.0
8.5120,0.0596,-0.2639,0.9968,0.0
8.5120,0.0596,-0.2639,0.9968,0.0
8.5660,0.0596,-0.2639,0.9968,0.0
8.5820,0.0616,-0.2805,0.9938,0.0
8.6170,0.0616,-0.2805,0.9938,0.0
8.6910,0.0303,-0.2922,0.9909,0.0
8.7110,0.0303,-0.2922,0.9909,0.0
8.7150,0.0303,-0.2922,0.9909,0.0
8.7220,0.0557,-0.2658,0.9948,0.0
8.7670,0.0557,-0.2658,0.9948,0.0
8.7940,0.0557,-0.3039,0.9899,0.0
8.8180,0.0557,-0.3039,0.9899,0.0
8.8630,0.0537,-0.2687,0.9977,0.0
8.9110,0.0537,-0.2687,0.9977,0.0
8.9180,0.0537,-0.2687,0.9977,0.0
8.9330,0.0577,-0.2472,0.9968,0.0
8.9700,0.0577,-0.2472,0.9968,0.0
9.0020,0.0498,-0.0987,0.9938,0.0
9.0220,0.0498,-0.0987,0.9938,0.0
9.0750,0.0420,-0.0977,0.9987,0.0
9.0760,0.0420,-0.0977,0.9987,0.0
9.1160,0.0420,-0.0977,0.9987,0.0
9.1240,0.0420,-0.0977,0.9987,0.0
9.1430,0.0371,-0.1036,0.9694,0.0
9.1760,0.0371,-0.1036,0.9694,0.0
9.2120,-0.0762,-0.0987,1.0026,0.0
9.2280,-0.0762,-0.0987,1.0026,0.0
9.2770,-0.0762,-0.0987,1.0026,0.0
9.2820,0.0274,-0.2130,0.9577,0.0
9.3190,0.0274,-0.2130,0.9577,0.0
9.3290,0.0274,-0.2130,0.9577,0.0
9.3560,-0.0274,-0.1573,0.9899,0.0
9.3790,-0.0274,-0.1573,0.9899,0.0
9.4230,0.0557,-0.1827,0.9098,0.0
9.4280,0.0557,-0.1827,0.9098,0.0
9.4830,0.0557,-0.1827,0.9098,0.0
9.4920,0.0195,-0.1583,0.9948,0.0
9.5140,0.0195,-0.1583,0.9948,13.072685241699219
9.5340,0.0195,-0.1583,0.9948,13.072685241699219
9.5630,0.0762,-0.2052,0.9176,13.072685241699219
9.5850,0.0762,-0.2052,0.9176,13.072685241699219
9.6380,0.0127,-0.1691,0.9753,13.072685241699219
9.6390,0.0127,-0.1691,0.9753,13.072685241699219
9.6890,0.0127,-0.1691,0.9753,13.072685241699219
9.7030,0.0352,-0.1945,0.9430,13.072685241699219
9.7140,0.0352,-0.1945,0.9430,22.23428726196289
9.7400,0.0352,-0.1945,0.9430,22.23428726196289
9.7730,0.0215,-0.1994,0.9665,22.23428726196289
9.8430,0.1104,-0.2541,0.8580,22.23428726196289
9.8440,0.1104,-0.2541,0.8580,22.23428726196289
9.8930,0.1104,-0.2541,0.8580,22.23428726196289
9.9150,0.0479,-0.2003,0.9020,22.23428726196289
9.9160,0.0479,-0.2003,0.9020,0.0
9.9450,0.0479,-0.2003,0.9020,0.0
9.9840,0.1046,-0.1876,0.9362,0.0
9.9960,0.1046,-0.1876,0.9362,0.0
10.0530,0.0166,-0.1739,0.9684,0.0
10.0960,0.0166,-0.1739,0.9684,0.0
10.1160,0.0166,-0.1739,0.9684,3.57550048828125
10.1220,0.0049,-0.1691,1.0378,3.57550048828125
10.1490,0.0049,-0.1691,1.0378,3.57550048828125
10.1930,0.0322,-0.2502,0.8482,3.57550048828125
10.1970,0.0322,-0.2502,0.8482,3.57550048828125
10.2510,0.0322,-0.2502,0.8482,3.57550048828125
10.2630,0.0186,-0.2209,0.9342,3.57550048828125
10.3030,0.0186,-0.2209,0.9342,3.57550048828125
10.3180,0.0186,-0.2209,0.9342,7.903295993804932
10.3330,0.0254,-0.3098,0.9479,7.903295993804932
10.3520,0.0254,-0.3098,0.9479,7.903295993804932
10.4020,0.0752,-0.4134,0.8160,7.903295993804932
10.4030,0.0752,-0.4134,0.8160,7.903295993804932
10.4560,0.0752,-0.4134,0.8160,7.903295993804932
10.4730,0.0303,-0.3792,0.9108,7.903295993804932
10.5040,0.0303,-0.3792,0.9108,7.903295993804932
10.5170,0.0303,-0.3792,0.9108,110.3902816772461
10.5440,0.1573,-0.2726,1.0085,110.3902816772461
10.5560,0.1573,-0.2726,1.0085,110.3902816772461
10.6060,0.1573,-0.2726,1.0085,110.3902816772461
10.6120,0.0410,-0.8258,0.9411,110.3902816772461
10.6600,0.0410,-0.8258,0.9411,110.3902816772461
10.6830,0.0997,-0.2707,1.0261,110.3902816772461
10.7080,0.0997,-0.2707,1.0261,110.3902816772461
10.7100,0.0997,-0.2707,1.0261,0.0
10.7520,0.0948,-0.1935,0.9684,0.0
10.7570,0.0948,-0.1935,0.9684,0.0
10.8120,0.0948,-0.1935,0.9684,0.0
10.8230,0.0010,-0.4173,0.9479,0.0
10.8630,0.0010,-0.4173,0.9479,0.0
10.8940,0.0264,-0.2511,0.9088,0.0
10.9200,0.0264,-0.2511,0.9088,0.0
10.9200,0.0264,-0.2511,0.9088,7.295888900756836
10.9660,0.0528,-0.5257,1.0359,7.295888900756836
11.0170,0.0528,-0.5257,1.0359,7.295888900756836
11.0320,0.0127,-0.2414,0.9792,7.295888900756836
11.0670,0.0127,-0.2414,0.9792,7.295888900756836
11.1030,0.1104,-1.2821,1.0075,7.295888900756836
11.1100,0.1104,-1.2821,1.0075,84.689697265625
11.1170,0.1104,-1.2821,1.0075,84.689697265625
11.1670,0.1104,-1.2821,1.0075,84.689697265625
11.1720,-0.0137,-0.2033,0.9450,84.689697265625
11.2210,-0.0137,-0.2033,0.9450,84.689697265625
11.2440,0.0489,0.0195,1.0427,84.689697265625
11.2720,0.0489,0.0195,1.0427,84.689697265625
11.3140,0.0254,-0.2893,1.0036,84.689697265625
11.3140,0.0254,-0.2893,1.0036,73.45638275146484
11.3970,0.0254,-0.2893,1.0036,73.45638275146484
11.3970,0.0303,-0.4652,0.9841,73.45638275146484
11.4220,0.0303,-0.4652,0.9841,73.45638275146484
11.4530,0.0371,-0.2658,0.9968,73.45638275146484
11.4740,0.0371,-0.2658,0.9968,73.45638275146484
11.5160,0.0371,-0.2658,0.9968,73.45638275146484
11.5240,0.0371,-0.2736,0.9948,73.45638275146484
11.5240,0.0371,-0.2736,0.9948,73.45638275146484
11.5740,0.0371,-0.2736,0.9948,73.45638275146484
11.5940,0.0381,-0.2736,0.9987,73.45638275146484
11.6280,0.0381,-0.2736,0.9987,73.45638275146484
11.6620,0.0332,-0.2746,0.9987,73.45638275146484
11.6760,0.0332,-0.2746,0.9987,73.45638275146484
11.7180,0.0332,-0.2746,0.9987,73.45638275146484
11.7260,0.0332,-0.2746,0.9987,73.45638275146484
11.7320,0.0342,-0.2736,0.9977,73.45638275146484
11.7800,0.0342,-0.2736,0.9977,73.45638275146484
11.8040,0.0342,-0.2736,0.9958,73.45638275146484
11.8730,0.0352,-0.2736,0.9997,73.45638275146484
11.8800,0.0352,-0.2736,0.9997,73.45638275146484
11.9150,0.0352,-0.2736,0.9997,73.45638275146484
11.9320,0.0352,-0.2736,0.9997,73.45638275146484
11.9430,0.0362,-0.2736,1.0007,73.45638275146484
11.9840,0.0362,-0.2736,1.0007,73.45638275146484
12.0140,0.0342,-0.2736,1.0007,73.45638275146484
12.0360,0.0342,-0.2736,1.0007,73.45638275146484
12.0850,0.0342,-0.2736,0.9987,73.45638275146484
12.0860,0.0342,-0.2736,0.9987,73.45638275146484
12.1160,0.0342,-0.2736,0.9987,73.45638275146484
12.1390,0.0342,-0.2736,0.9987,73.45638275146484
12.1530,0.0352,-0.2736,0.9968,73.45638275146484
12.1910,0.0352,-0.2736,0.9968,73.45638275146484
12.2230,0.0352,-0.2726,0.9958,73.45638275146484
12.2420,0.0352,-0.2726,0.9958,73.45638275146484
12.2960,0.0352,-0.2726,0.9997,73.45638275146484
12.2960,0.0352,-0.2726,0.9997,73.45638275146484
12.3160,0.0352,-0.2726,0.9997,73.45638275146484
12.3460,0.0352,-0.2726,0.9997,73.45638275146484
12.3620,0.0342,-0.2736,1.0007,73.45638275146484
12.4330,0.0352,-0.2736,0.9997,73.45638275146484
12.4490,0.0352,-0.2736,0.9997,73.45638275146484
12.5020,0.0352,-0.2726,1.0007,73.45638275146484
12.5120,0.0352,-0.2726,1.0007,71.85224151611328
12.5510,0.0352,-0.2726,1.0007,71.85224151611328
12.5740,0.0342,-0.2736,0.9958,71.85224151611328
12.6030,0.0342,-0.2736,0.9958,71.85224151611328
12.6430,0.0342,-0.2736,0.9968,71.85224151611328
12.6530,0.0342,-0.2736,0.9968,71.85224151611328
12.7050,0.0342,-0.2736,0.9968,71.85224151611328
12.7130,0.0352,-0.2726,0.9987,71.85224151611328
12.7140,0.0352,-0.2726,0.9987,73.45638275146484
12.7570,0.0352,-0.2726,0.9987,73.45638275146484
12.7830,0.0342,-0.2736,0.9987,73.45638275146484
12.8090,0.0342,-0.2736,0.9987,73.45638275146484
12.8520,0.0342,-0.2726,0.9987,73.45638275146484
12.8590,0.0342,-0.2726,0.9987,73.45638275146484
12.9160,0.0342,-0.2726,0.9987,73.45638275146484
12.9220,0.0342,-0.2726,0.9987,73.45638275146484
12.9610,0.0342,-0.2726,0.9987,73.45638275146484
12.9920,0.0352,-0.2736,0.9968,73.45638275146484
13.0130,0.0352,-0.2736,0.9968,73.45638275146484
13.0660,0.0362,-0.2736,0.9987,73.45638275146484
13.0670,0.0362,-0.2736,0.9987,73.45638275146484
13.1130,0.0362,-0.2736,0.9987,73.45638275146484
13.1310,0.0352,-0.2736,0.9977,73.45638275146484
13.1620,0.0352,-0.2736,0.9977,73.45638275146484
13.2020,0.0362,-0.2726,0.9997,73.45638275146484
13.2160,0.0362,-0.2726,0.9997,73.45638275146484
13.2640,0.0362,-0.2726,0.9997,73.45638275146484
13.2720,0.0352,-0.2726,0.9977,73.45638275146484
13.3110,0.0352,-0.2726,0.9977,73.45638275146484
13.3110,0.0352,-0.2726,0.9977,73.45638275146484
13.3410,0.0352,-0.2736,0.9968,73.45638275146484
13.3670,0.0352,-0.2736,0.9968,73.45638275146484
13.4120,0.0352,-0.2736,0.9977,73.45638275146484
13.4120,0.0352,-0.2736,0.9977,73.45638275146484
13.4660,0.0352,-0.2736,0.9977,73.45638275146484
13.4820,0.0352,-0.2736,0.9958,73.45638275146484
13.5170,0.0352,-0.2736,0.9958,75.06068420410156
13.5170,0.0352,-0.2736,0.9958,75.06068420410156
13.5530,0.0352,-0.2736,0.9997,75.06068420410156
13.5660,0.0352,-0.2736,0.9997,75.06068420410156
13.6160,0.0352,-0.2736,0.9997,75.06068420410156
13.6220,0.0352,-0.2736,0.9997,75.06068420410156
13.6670,0.0352,-0.2736,0.9997,75.06068420410156
13.6930,0.0352,-0.2736,0.9977,75.06068420410156
13.7120,0.0352,-0.2736,0.9977,75.06068420410156
13.7650,0.0371,-0.2736,0.9987,75.06068420410156
13.7660,0.0371,-0.2736,0.9987,75.06068420410156
13.8190,0.0371,-0.2736,0.9987,75.06068420410156
13.8330,0.0322,-0.2736,0.9968,75.06068420410156
13.8700,0.0322,-0.2736,0.9968,75.06068420410156
13.9040,0.0332,-0.2736,0.9997,75.06068420410156
13.9120,0.0332,-0.2736,0.9997,73.45638275146484
13.9200,0.0332,-0.2736,0.9997,73.45638275146484
13.9700,0.0332,-0.2736,0.9997,73.45638275146484
13.9710,0.0342,-0.2746,0.9987,73.45638275146484
14.0220,0.0342,-0.2746,0.9987,73.45638275146484
14.0430,0.0332,-0.2736,0.9968,73.45638275146484
14.0740,0.0332,-0.2736,0.9968,73.45638275146484
14.1560,0.0342,-0.2746,0.9977,73.45638275146484
14.1570,0.0342,-0.2746,0.9977,73.45638275146484
14.1750,0.0342,-0.2746,0.9977,73.45638275146484
14.1810,0.0342,-0.2736,0.9987,73.45638275146484
14.2250,0.0342,-0.2736,0.9987,73.45638275146484
14.2540,0.0342,-0.2736,0.9968,73.45638275146484
14.2760,0.0342,-0.2736,0.9968,73.45638275146484
14.3140,0.0342,-0.2736,0.9968,75.06068420410156
14.3210,0.0322,-0.2746,0.9987,75.06068420410156
14.3730,0.0322,-0.2746,0.9987,75.06068420410156
14.3940,0.0322,-0.2736,0.9977,75.06068420410156
14.4260,0.0322,-0.2736,0.9977,75.06068420410156
14.4640,0.0322,-0.2736,0.9977,75.06068420410156
14.4760,0.0322,-0.2736,0.9977,75.06068420410156
14.5170,0.0322,-0.2736,0.9977,73.45638275146484
14.5270,0.0322,-0.2736,0.9977,73.45638275146484
14.5320,0.0313,-0.2736,1.0007,73.45638275146484
14.5790,0.0313,-0.2736,1.0007,73.45638275146484
14.6040,0.0381,-0.2736,0.9968,73.45638275146484
14.6310,0.0381,-0.2736,0.9968,73.45638275146484
14.6740,0.0362,-0.2717,1.0007,73.45638275146484
14.7190,0.0362,-0.2717,1.0007,73.45638275146484
14.7320,0.0362,-0.2717,1.0007,73.45638275146484
14.7430,0.0362,-0.2736,0.9968,73.45638275146484
14.7840,0.0362,-0.2736,0.9968,73.45638275146484
14.8140,0.0352,-0.2736,0.9948,73.45638275146484
14.8360,0.0352,-0.2736,0.9948,73.45638275146484
14.8880,0.0342,-0.2736,0.9958,73.45638275146484
