
time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
0,0190,0,0733,0,4935,0,9469,182.8056640625
0,0190,-0,1016,0,3635,0,9938,182.8056640625
0,0560,-0,1016,0,3635,0,9938,187.63876342773438
0,0680,-0,1016,0,3635,0,9938,187.63876342773438
0,0890,-0,0059,0,3684,0,9205,187.63876342773438
0,1150,-0,0059,0,3684,0,9205,187.63876342773438
0,1590,-0,0469,0,3518,1,0466,187.63876342773438
0,1650,-0,0469,0,3518,1,0466,187.63876342773438
0,2140,-0,0469,0,3518,1,0466,187.63876342773438
0,2300,0,0147,0,3958,0,9821,187.63876342773438
0,2560,0,0147,0,3958,0,9821,195.69517517089844
0,2640,0,0147,0,3958,0,9821,195.69517517089844
0,2990,-0,0176,0,3626,0,9118,195.69517517089844
0,3150,-0,0176,0,3626,0,9118,195.69517517089844
0,3660,-0,0176,0,3626,0,9118,195.69517517089844
0,3690,0,1055,0,4163,1,0173,195.69517517089844
0,4160,0,1055,0,4163,1,0173,195.69517517089844
0,4390,-0,0283,0,3626,0,9372,195.69517517089844
0,4560,-0,0283,0,3626,0,9372,190.86114501953125
0,4660,-0,0283,0,3626,0,9372,190.86114501953125
0,5090,-0,0498,0,3674,0,9811,190.86114501953125
0,5160,-0,0498,0,3674,0,9811,190.86114501953125
0,5650,-0,0498,0,3674,0,9811,190.86114501953125
0,5810,-0,0713,0,3381,0,9606,190.86114501953125
0,6150,-0,0713,0,3381,0,9606,190.86114501953125
0,6490,0,0401,0,3293,0,9968,190.86114501953125
0,6560,0,0401,0,3293,0,9968,190.86114501953125
0,6660,0,0401,0,3293,0,9968,190.86114501953125
0,7170,0,0401,0,3293,0,9968,190.86114501953125
0,7190,0,0147,0,3303,0,9215,190.86114501953125
0,7670,0,0147,0,3303,0,9215,190.86114501953125
0,7880,-0,2619,0,3557,1,0505,190.86114501953125
0,8160,-0,2619,0,3557,1,0505,190.86114501953125
0,8560,-0,2619,0,3557,1,0505,219.87332153320313
0,8580,0,0508,0,3274,0,9997,219.87332153320313
0,8660,0,0508,0,3274,0,9997,219.87332153320313
0,9170,0,0508,0,3274,0,9997,219.87332153320313
0,9280,-0,0498,0,3029,0,8668,219.87332153320313
1,0140,-0,0498,0,3029,0,8668,219.87332153320313
1,0150,-0,0313,0,1114,0,8805,219.87332153320313
1,0180,-0,0313,0,1114,0,8805,219.87332153320313
1,0570,-0,0313,0,1114,0,8805,221.4856414794922
1,0700,-0,2199,0,3010,1,1101,221.4856414794922
1,0700,-0,2199,0,3010,1,1101,221.4856414794922
1,1190,-0,2199,0,3010,1,1101,221.4856414794922
1,1390,0,1915,0,2560,0,7359,221.4856414794922
1,1690,0,1915,0,2560,0,7359,221.4856414794922
1,2160,0,0586,0,0586,0,7534,221.4856414794922
1,2190,0,0586,0,0586,0,7534,221.4856414794922
1,2560,0,0586,0,0586,0,7534,253.74293518066406
1,2680,0,0586,0,0586,0,7534,253.74293518066406
1,2780,-0,2570,0,0244,1,2851,253.74293518066406
1,3190,-0,2570,0,0244,1,2851,253.74293518066406
1,3490,-0,1906,-0,0792,1,0828,253.74293518066406
1,3700,-0,1906,-0,0792,1,0828,253.74293518066406
1,4190,-0,0811,-0,1964,0,9782,253.74293518066406
1,4210,-0,0811,-0,1964,0,9782,253.74293518066406
1,4560,-0,0811,-0,1964,0,9782,273.10650634765625
1,4700,-0,0811,-0,1964,0,9782,273.10650634765625
1,4880,-0,2443,-0,2150,1,1404,273.10650634765625
1,5200,-0,2443,-0,2150,1,1404,273.10650634765625
1,5590,-0,1094,-0,3059,1,1385,273.10650634765625
1,5700,-0,1094,-0,3059,1,1385,273.10650634765625
1,6190,-0,1094,-0,3059,1,1385,273.10650634765625
1,6290,-0,1573,-0,2873,0,9968,273.10650634765625
1,6560,-0,1573,-0,2873,0,9968,273.10650634765625
1,6690,-0,1573,-0,2873,0,9968,273.10650634765625
1,6990,-0,1173,-0,3567,0,9714,273.10650634765625
1,7200,-0,1173,-0,3567,0,9714,273.10650634765625
1,7690,-0,1779,-0,3029,1,0710,273.10650634765625
1,7710,-0,1779,-0,3029,1,0710,273.10650634765625
1,8210,-0,1779,-0,3029,1,0710,273.10650634765625
1,8390,-0,1094,-0,3762,0,9929,273.10650634765625
1,8560,-0,1094,-0,3762,0,9929,231.16070556640625
1,8700,-0,1094,-0,3762,0,9929,231.16070556640625
1,9090,-0,0772,-0,3792,1,0398,231.16070556640625
1,9200,-0,0772,-0,3792,1,0398,231.16070556640625
1,9710,-0,0772,-0,3792,1,0398,231.16070556640625
1,9790,-0,0498,-0,3117,0,9870,231.16070556640625
2,0220,-0,0498,-0,3117,0,9870,231.16070556640625
2,0480,-0,1573,-0,2932,0,8903,231.16070556640625
2,0560,-0,1573,-0,2932,0,8903,27.02290153503418
2,0720,-0,1573,-0,2932,0,8903,27.02290153503418
2,1190,-0,1202,-0,3254,0,8746,27.02290153503418
2,1210,-0,1202,-0,3254,0,8746,27.02290153503418
2,1890,-0,0596,-0,3264,1,0319,27.02290153503418
2,2220,-0,0596,-0,3264,1,0319,27.02290153503418
2,2560,-0,0596,-0,3264,1,0319,10.006916046142578
2,2580,-0,0362,-0,3108,0,8218,10.006916046142578
2,2730,-0,0362,-0,3108,0,8218,10.006916046142578
2,3230,-0,0362,-0,3108,0,8218,10.006916046142578
2,3290,-0,0313,-0,3489,1,0407,10.006916046142578
2,3720,-0,0313,-0,3489,1,0407,10.006916046142578
2,3990,0,0967,-0,4036,0,9176,10.006916046142578
2,4220,0,0967,-0,4036,0,9176,10.006916046142578
2,4560,0,0967,-0,4036,0,9176,10.450226783752441
2,4690,-0,0958,-0,3919,1,1082,10.450226783752441
2,4720,-0,0958,-0,3919,1,1082,10.450226783752441
2,5230,-0,0958,-0,3919,1,1082,10.450226783752441
2,5390,0,0684,-0,3068,0,9811,10.450226783752441
2,5730,0,0684,-0,3068,0,9811,10.450226783752441
2,6090,-0,0107,-0,2150,1,0095,10.450226783752441
2,6230,-0,0107,-0,2150,1,0095,10.450226783752441
2,6560,-0,0107,-0,2150,1,0095,10.450226783752441
