
time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
0,0040,0,0870,0,7964,0,6997,0.0
0,0190,0,0870,0,7964,0,6997,0.0
0,0490,0,0919,0,7945,0,6010,0.0
0,0690,0,0919,0,7945,0,6010,0.0
0,1140,0,2951,0,7446,0,6166,0.0
0,1180,0,2951,0,7446,0,6166,0.0
0,1690,0,2951,0,7446,0,6166,0.0
0,1810,0,1769,0,7906,0,6870,0.0
0,2000,0,1769,0,7906,0,6870,0.0
0,2190,0,1769,0,7906,0,6870,0.0
0,2510,0,0010,0,8170,0,7486,0.0
0,2690,0,0010,0,8170,0,7486,0.0
0,3250,-0,0381,0,8482,0,6674,0.0
0,3700,-0,0381,0,8482,0,6674,0.0
0,3920,0,0850,0,8082,0,5951,0.0
0,4000,0,0850,0,8082,0,5951,0.0
0,4240,0,0850,0,8082,0,5951,0.0
0,4610,0,0606,0,8355,0,7056,0.0
0,4700,0,0606,0,8355,0,7056,0.0
0,5200,0,0606,0,8355,0,7056,0.0
0,5310,0,1202,0,8404,0,6577,0.0
0,5700,0,1202,0,8404,0,6577,0.0
0,6010,0,1202,0,8404,0,6577,0.0
0,6010,0,2570,0,7495,0,5658,0.0
0,6200,0,2570,0,7495,0,5658,0.0
0,6710,0,2570,0,7495,0,5658,0.0
0,6710,0,2345,0,7114,0,5424,0.0
0,7200,0,2345,0,7114,0,5424,0.0
0,7410,0,3586,0,6714,0,6166,0.0
0,7700,0,3586,0,6714,0,6166,0.0
0,8000,0,3586,0,6714,0,6166,0.0
0,8110,0,5267,0,6762,0,5629,0.0
0,8200,0,5267,0,6762,0,5629,0.0
0,8700,0,5267,0,6762,0,5629,0.0
0,8810,0,5551,0,6929,0,5541,0.0
0,9200,0,5551,0,6929,0,5541,0.0
0,9510,0,5736,0,5697,0,6293,0.0
0,9700,0,5736,0,5697,0,6293,0.0
1,0000,0,5736,0,5697,0,6293,0.0
1,0210,0,5736,0,5697,0,6293,0.0
1,0210,0,8091,0,6459,0,4906,0.0
1,0700,0,8091,0,6459,0,4906,0.0
1,0910,0,7593,0,6547,0,4085,0.0
1,1200,0,7593,0,6547,0,4085,0.0
1,1610,0,5267,0,5883,0,5023,0.0
1,1700,0,5267,0,5883,0,5023,0.0
1,2000,0,5267,0,5883,0,5023,0.0
1,2190,0,5267,0,5883,0,5023,0.0
1,2310,0,5590,0,5854,0,4759,0.0
1,2700,0,5590,0,5854,0,4759,0.0
1,3010,0,8218,0,5150,0,2658,0.0
1,3200,0,8218,0,5150,0,2658,0.0
1,3710,0,8218,0,5150,0,2658,0.0
1,3710,0,7104,0,4261,0,4652,0.0
1,4000,0,7104,0,4261,0,4652,0.0
1,4200,0,7104,0,4261,0,4652,0.0
1,4410,0,7603,0,2609,0,4280,0.0
1,4700,0,7603,0,2609,0,4280,0.0
1,5110,0,8951,0,3215,0,1603,0.0
1,5190,0,8951,0,3215,0,1603,0.0
1,5700,0,8951,0,3215,0,1603,0.0
