
time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
0,0540,0,0303,-0,2619,1,0095,9.491912841796875
0,0680,0,0322,-0,2121,0,9899,9.491912841796875
0,0830,0,0322,-0,2121,0,9899,9.491912841796875
0,1330,0,0322,-0,2121,0,9899,9.491912841796875
0,1330,0,0391,-0,2570,0,9997,9.491912841796875
0,1820,0,0391,-0,2570,0,9997,9.491912841796875
0,1820,0,0391,-0,2570,0,9997,9.491912841796875
0,2030,0,0450,-0,2824,0,9938,9.491912841796875
0,2320,0,0450,-0,2824,0,9938,9.491912841796875
0,2730,0,0420,-0,2365,0,9860,9.491912841796875
0,2810,0,0420,-0,2365,0,9860,9.491912841796875
0,3320,0,0420,-0,2365,0,9860,9.491912841796875
0,3450,0,0381,-0,2580,0,9987,9.491912841796875
0,3830,0,0381,-0,2580,0,9987,9.491912841796875
0,3830,0,0381,-0,2580,0,9987,9.491912841796875
0,4130,0,0498,-0,2736,0,9987,9.491912841796875
0,4320,0,0498,-0,2736,0,9987,9.491912841796875
0,4820,0,0498,-0,2736,0,9987,9.491912841796875
0,4820,0,0723,-0,4153,0,9743,9.491912841796875
0,5320,0,0723,-0,4153,0,9743,9.491912841796875
0,5530,0,0274,-0,2502,0,9938,9.491912841796875
0,5830,0,0274,-0,2502,0,9938,7.903295993804932
0,5830,0,0274,-0,2502,0,9938,7.903295993804932
0,6250,0,0469,-0,2883,0,9880,7.903295993804932
0,6320,0,0469,-0,2883,0,9880,7.903295993804932
0,6820,0,0469,-0,2883,0,9880,7.903295993804932
0,6930,0,0362,-0,2971,0,9870,7.903295993804932
0,7310,0,0362,-0,2971,0,9870,7.903295993804932
0,7630,0,0557,-0,2981,0,9909,7.903295993804932
0,7860,0,0557,-0,2981,0,9909,7.903295993804932
0,7860,0,0557,-0,2981,0,9909,7.903295993804932
0,8320,0,0557,-0,2981,0,9909,7.903295993804932
0,8320,0,0322,-0,2941,0,9870,7.903295993804932
0,8820,0,0322,-0,2941,0,9870,7.903295993804932
0,9030,0,0371,-0,2189,1,0007,7.903295993804932
0,9320,0,0371,-0,2189,1,0007,7.903295993804932
0,9730,0,0088,-0,3831,0,9772,7.903295993804932
0,9830,0,0088,-0,3831,0,9772,7.903295993804932
0,9840,0,0088,-0,3831,0,9772,7.903295993804932
1,0320,0,0088,-0,3831,0,9772,7.903295993804932
1,0440,0,0010,-0,2668,0,9997,7.903295993804932
1,0820,0,0010,-0,2668,0,9997,7.903295993804932
1,1130,0,1163,-0,3772,1,0075,7.903295993804932
1,1310,0,1163,-0,3772,1,0075,7.903295993804932
1,1840,0,1163,-0,3772,1,0075,7.903295993804932
1,1840,0,1163,-0,3772,1,0075,0.0
1,1850,0,0068,-0,2775,0,9997,0.0
1,2320,0,0068,-0,2775,0,9997,0.0
1,2530,0,0215,-0,2746,0,9880,0.0
1,2820,0,0215,-0,2746,0,9880,0.0
1,3230,0,0537,-0,3225,0,9909,0.0
1,3310,0,0537,-0,3225,0,9909,0.0
1,3830,0,0537,-0,3225,0,9909,0.0
1,3830,0,0537,-0,3225,0,9909,0.0
1,3930,0,0332,-0,2629,0,9948,0.0
1,4320,0,0332,-0,2629,0,9948,0.0
1,4630,0,0508,-0,3147,0,9890,0.0
1,4820,0,0508,-0,3147,0,9890,0.0
1,5310,0,0508,-0,3147,0,9890,0.0
1,5330,0,0479,-0,2756,0,9899,0.0
1,5830,0,0479,-0,2756,0,9899,0.0
1,5830,0,0479,-0,2756,0,9899,0.0
1,6030,0,0489,-0,3010,0,9899,0.0
1,6320,0,0489,-0,3010,0,9899,0.0
1,6730,0,0401,-0,2795,0,9890,0.0
1,6810,0,0401,-0,2795,0,9890,0.0
1,7310,0,0401,-0,2795,0,9890,0.0
1,7430,0,0420,-0,3117,0,9929,0.0
1,7830,0,0420,-0,3117,0,9929,0.0
1,7830,0,0420,-0,3117,0,9929,0.0
1,8130,0,0430,-0,2814,0,9909,0.0
1,8320,0,0430,-0,2814,0,9909,0.0
1,8820,0,0430,-0,2814,0,9909,0.0
1,8830,0,0313,-0,2580,0,9919,0.0
1,9310,0,0313,-0,2580,0,9919,0.0
1,9530,0,0322,-0,2560,0,9938,0.0
1,9830,0,0322,-0,2560,0,9938,0.0
1,9830,0,0322,-0,2560,0,9938,0.0
2,0230,0,0410,-0,3293,0,9938,0.0
2,0320,0,0410,-0,3293,0,9938,0.0
2,0830,0,0410,-0,3293,0,9938,0.0
2,0930,0,0733,-0,2687,0,9899,0.0
2,1350,0,0733,-0,2687,0,9899,0.0
2,1630,0,0137,-0,3088,0,9948,0.0
2,1800,0,0137,-0,3088,0,9948,0.0
2,1820,0,0137,-0,3088,0,9948,0.0
2,2330,0,0137,-0,3088,0,9948,0.0
2,2340,0,0655,-0,3029,0,9958,0.0
2,2820,0,0655,-0,3029,0,9958,0.0
2,3030,0,0283,-0,2551,0,9929,0.0
2,3340,0,0283,-0,2551,0,9929,0.0
2,3730,0,0352,-0,2932,0,9948,0.0
2,3810,0,0352,-0,2932,0,9948,0.0
2,3810,0,0352,-0,2932,0,9948,0.0
2,4320,0,0352,-0,2932,0,9948,0.0
2,4430,0,0606,-0,2922,0,9938,0.0
2,4820,0,0606,-0,2922,0,9938,0.0
2,5130,0,0469,-0,2463,0,9880,0.0
2,5330,0,0469,-0,2463,0,9880,0.0
2,5800,0,0469,-0,2463,0,9880,0.0
2,5840,0,0469,-0,2463,0,9880,0.0
2,5840,0,0479,-0,3235,0,9909,0.0
2,6330,0,0479,-0,3235,0,9909,0.0
