time,x,y,z
0.0210,0.1565,0.2658,0.8290
0.0970,0.0626,0.2189,1.0011
0.1510,0.2034,0.2971,0.8447
0.2310,0.1408,0.1876,0.9698
0.3010,0.1878,0.1876,0.9698
0.3710,0.1252,0.1563,0.9229
0.4410,0.1878,0.0938,0.8916
0.5130,0.1408,0.0938,0.9072
0.6260,0.0939,0.1094,0.8603
0.6630,0.1252,0.0469,0.9072
0.7600,0.0939,0.0469,0.8447
0.8100,0.0313,0.0156,0.8760
0.8710,0.0626,-0.0783,0.8447
0.9470,0.0001,-0.1565,0.9229
1.0200,0.0470,-0.2190,0.9385
1.0710,-0.0625,-0.3129,1.0480
1.1530,0.0626,-0.3285,1.1106
1.2410,-0.1094,-0.2503,1.1418
1.2810,-0.1720,-0.1565,1.1106
1.3510,-0.1407,-0.1408,0.9229
1.4210,-0.1251,-0.0470,1.0480
1.4810,-0.1720,0.0625,0.9229
1.5520,-0.1094,0.2658,0.9072
1.6310,-0.0625,0.2033,0.8760
1.7000,0.1095,0.0781,0.8603
1.7720,0.1878,-0.1565,-0.1720
1.8410,1.9552,-0.1408,-0.0312
1.9010,0.7977,-0.2503,-0.2502
1.9820,1.3608,-0.2503,-0.1876
2.0510,0.8290,-0.1252,-0.2346
2.1210,1.3139,-0.0001,0.0157
2.1910,1.1575,-0.0783,-0.1876
2.2620,1.0167,-0.0313,-0.1563
2.3350,0.9229,-0.0157,-0.1563
2.4000,1.0793,0.0156,-0.1407
2.4710,1.0480,-0.0313,-0.1407
2.5530,1.0636,-0.0626,-0.1094
2.6010,1.0480,-0.0783,-0.1094
2.6820,0.9698,-0.1252,-0.1094
2.7510,0.9072,-0.1408,-0.1251
2.8450,0.9229,-0.1252,-0.1094
2.9050,1.0793,-0.1095,-0.0938
2.9650,1.0636,-0.1095,-0.0625
3.0340,1.0011,-0.1252,-0.0625
3.1010,0.9854,-0.1095,-0.0625
3.1610,0.9385,-0.1095,-0.0625
3.2610,0.9542,-0.1095,-0.0625
3.3110,1.0793,-0.0939,-0.0781
3.3920,1.0324,-0.0783,-0.0469
3.4520,1.0480,-0.0626,-0.0469
3.5120,1.0636,-0.0470,-0.0469
3.5820,1.0324,-0.0470,-0.0312
3.6630,1.0011,-0.0313,-0.0625
3.7370,0.9542,-0.0470,-0.0625
3.7910,1.0011,-0.0313,-0.0625
3.8610,1.0167,-0.0313,-0.0625
3.9600,0.9854,-0.0313,-0.0781
4.0110,1.0011,-0.0157,-0.0469
4.0850,0.9229,-0.0157,-0.0312
4.1520,1.0480,-0.0157,-0.0469
4.2120,0.9229,-0.0157,-0.0469
4.2910,1.0636,-0.0157,-0.0312
4.3610,0.9229,-0.0157,-0.0625
4.4420,0.8916,-0.0313,-0.0625
4.5020,1.0011,-0.0157,-0.0781
4.5730,0.9854,-0.0313,-0.0781
4.6650,0.9854,-0.0313,-0.0781
4.7020,1.0011,-0.0157,-0.0938
4.7820,1.0480,-0.0157,-0.0938
4.8520,0.9698,-0.0157,-0.0938
4.9110,1.0636,-0.0157,-0.0938
4.9920,1.1262,-0.0157,-0.0938
5.0620,1.1888,-0.0157,-0.0938
5.1310,1.0167,-0.0157,-0.0781
5.2030,1.0793,-0.0157,-0.0625
5.2720,1.0011,-0.0313,-0.0781
5.3450,0.8760,-0.0157,-0.0625
5.4110,1.1106,-0.0157,-0.0938
5.4920,0.9854,-0.0313,-0.0781
5.5620,0.9542,-0.0157,-0.0625
5.6210,0.9698,-0.0157,-0.0781
5.7020,0.9854,-0.0001,-0.0938
5.7710,0.9385,-0.0157,-0.0625
5.8580,1.0636,-0.0001,-0.0781
5.9110,1.0167,-0.0157,-0.0781
5.9820,1.0324,-0.0001,-0.0781
6.0630,0.9854,-0.0157,-0.0625
6.1220,0.9854,-0.0157,-0.0781
6.2070,0.9542,-0.0157,-0.0781
6.2650,0.9854,-0.0001,-0.0938
6.3220,0.9854,-0.0157,-0.0781
6.3920,1.0167,-0.0157,-0.0938
6.4710,1.0480,-0.0157,-0.0938
6.5420,1.0167,-0.0001,-0.0781
6.6020,1.0167,-0.0001,-0.0781
6.7080,1.0324,-0.0157,-0.0625
6.7420,1.0324,-0.0001,-0.0781
6.8120,1.0011,-0.0157,-0.0625
6.8920,0.9698,-0.0157,-0.0625
6.9670,1.0167,-0.0157,-0.0625
7.0220,0.9854,-0.0157,-0.0625
7.1010,0.9542,-0.0157,-0.0469
7.1940,1.0480,-0.0157,-0.0625
7.2710,1.0011,-0.0157,-0.0781
7.3120,0.9542,-0.0001,-0.0781
7.3820,0.9854,-0.0001,-0.0625
7.4810,1.0167,-0.0001,-0.0781
7.5210,1.0167,-0.0157,-0.0781
7.6030,1.0167,-0.0157,-0.0625
7.6870,1.0480,-0.0157,-0.0625
7.7320,1.0167,-0.0001,-0.0625
7.8020,0.9698,-0.0001,-0.0625
7.8810,0.9698,-0.0001,-0.0781
7.9320,0.9698,-0.0001,-0.0781
8.0240,0.9854,-0.0001,-0.0938
8.0850,1.0167,-0.0157,-0.1094
8.1810,1.0011,-0.0001,-0.0938
8.2210,1.0324,-0.0157,-0.0938
8.2820,1.0167,-0.0157,-0.0781
8.4070,1.0167,-0.0157,-0.0781
8.4320,1.0011,-0.0157,-0.0625
8.5020,0.9854,-0.0157,-0.0625
8.5910,0.9854,-0.0157,-0.0625
8.6440,0.9854,-0.0157,-0.0625
8.7110,1.0011,-0.0157,-0.0625
8.7840,1.0167,-0.0157,-0.0625
8.8750,1.0011,-0.0157,-0.0781
8.9120,0.9698,-0.0157,-0.0625
8.9930,1.0011,-0.0001,-0.0781
9.0740,1.0011,-0.0157,-0.0781
9.1350,1.0167,-0.0157,-0.0781
9.2260,1.0167,-0.0157,-0.0781
9.2950,0.9542,-0.0157,-0.0781
9.3320,1.0167,-0.0157,-0.0625
9.4110,1.0324,-0.0157,-0.0625
9.4840,1.0011,-0.0313,-0.0625
9.5510,1.0167,-0.0157,-0.0781
9.6190,1.0167,-0.0157,-0.0625
9.7070,0.9542,-0.0157,-0.0625
9.7940,1.0011,-0.0157,-0.0781
9.8320,1.0167,-0.0001,-0.0938
9.9010,1.0011,-0.0001,-0.0938
10.0040,0.9854,-0.0157,-0.0781
10.0410,0.9854,-0.0001,-0.0781
10.1110,1.0324,-0.0001,-0.0781
10.1950,1.0011,-0.0001,-0.0625
10.2510,1.0011,-0.0313,-0.0625
10.3270,1.0167,-0.0001,-0.0469
10.4150,0.9854,-0.0157,-0.0625
10.4620,0.9854,-0.0001,-0.0625
10.5310,1.0011,-0.0001,-0.0625
10.6080,1.0011,-0.0157,-0.0625
10.6950,0.9698,-0.0157,-0.0781
10.7530,0.9542,-0.0001,-0.0781
10.8260,0.9385,-0.0001,-0.0781
10.9050,1.0324,-0.0157,-0.0938
10.9940,0.9854,-0.0157,-0.0781
11.0330,1.0480,-0.0157,-0.0781
11.1260,0.9542,-0.0001,-0.0781
11.1720,0.9698,-0.0157,-0.0781
11.2430,1.0793,-0.0001,-0.0781
11.3300,1.3452,-0.0001,-0.0938
11.4020,1.5485,0.0312,-0.0781
11.4620,1.9552,0.0312,-0.1251
11.5330,-2.0020,0.0625,-0.1251
11.6320,1.8770,0.0469,-0.1407
11.6710,1.8457,0.0156,-0.1563
11.7420,-2.0020,0.1094,-0.2658
11.8120,-2.0020,0.1407,-0.2658
11.9300,1.9552,0.1094,-0.2971
11.9410,1.3608,0.0625,-0.2346
12.0210,1.5954,0.0781,-0.2189
12.0810,0.9072,-0.0001,-0.1563
12.1610,1.0636,-0.0313,-0.1563
12.2480,1.7206,0.0156,-0.1094
