time,x,y,z
10.5730,-0.0781,-0.1095,-0.2346
10.6330,-0.0625,-0.1095,-0.2815
10.7150,-0.7351,-0.0157,-0.6099
10.7800,0.0313,-0.1095,0.1721
10.8420,0.1095,-0.0470,-0.0156
10.9120,0.0470,0.4848,-1.0166
10.9820,0.2972,-0.1878,-0.7038
11.0910,-0.1251,0.0938,-1.4076
11.1270,0.1252,-0.2816,-0.9384
11.2010,-0.0156,-0.0939,-1.1104
11.2890,0.0157,-0.1095,-1.0010
11.3770,0.0157,-0.0939,-0.9853
11.4020,0.0001,-0.0939,-1.0010
11.4830,0.0157,-0.0783,-1.0166
11.5320,0.0001,-0.0939,-1.0010
11.6030,0.0157,-0.0939,-1.0010
11.6880,0.0001,-0.0939,-1.0166
11.7750,0.0001,-0.0939,-1.0010
11.8130,0.0157,-0.0939,-1.0010
11.9110,0.0001,-0.0939,-1.0010
11.9790,0.0001,-0.1095,-1.0010
12.0330,0.0001,-0.0783,-1.0010
12.1020,0.0001,-0.0939,-1.0166
12.1940,0.0001,-0.0939,-1.0166
12.2430,0.0157,-0.0939,-1.0166
12.3120,0.0001,-0.0939,-1.0010
12.3970,0.0001,-0.0939,-1.0166
12.4890,0.0157,-0.0939,-1.0166
12.5220,0.0001,-0.0939,-1.0166
12.5930,0.0157,-0.0939,-1.0166
12.6920,0.0001,-0.1095,-1.0010
12.7320,0.0001,-0.0939,-1.0010
12.8100,0.0001,-0.0783,-1.0010
12.8900,0.0001,-0.0783,-1.0166
12.9340,0.0001,-0.0939,-1.0166
13.0120,0.0001,-0.0939,-1.0010
13.1210,0.0001,-0.0939,-1.0166
13.1860,0.0157,-0.0939,-1.0010
13.2240,0.0001,-0.0939,-1.0166
13.3030,0.0001,-0.0939,-1.0166
13.4220,0.0157,-0.0939,-1.0166
13.4400,0.0001,-0.0939,-1.0010
13.5090,0.0157,-0.0939,-1.0166
13.5970,0.0001,-0.1095,-1.0010
13.6430,0.0001,-0.0939,-1.0166
13.7410,0.0157,-0.0783,-1.0166
13.8050,0.0157,-0.0939,-1.0166
13.8520,0.0001,-0.0783,-1.0166
13.9220,0.0001,-0.0783,-1.0010
14.0090,0.0001,-0.0783,-1.0166
14.8600,0.0001,-0.0939,-1.0166
14.8620,0.0001,-0.0939,-1.0166
14.8630,0.0001,-0.0939,-1.0010
14.8650,0.0001,-0.0939,-1.0010
14.8670,0.0001,-0.0939,-1.0010
14.8690,0.0001,-0.0783,-1.0010
14.8700,0.0001,-0.0939,-1.0010
14.8720,0.0001,-0.0939,-1.0010
14.8740,0.0001,-0.0939,-1.0166
14.8760,0.0001,-0.0783,-1.0166
14.8780,0.0001,-0.0939,-1.0010
14.8800,0.0001,-0.0783,-1.0166
14.9460,0.0157,-0.0939,-1.0166
15.0180,0.0157,-0.0939,-1.0010
15.0440,0.0001,-0.0939,-1.0166
15.1120,0.0001,-0.0939,-1.0166
15.2190,0.0001,-0.0939,-1.0166
15.2520,0.0001,-0.0939,-1.0010
15.3640,0.0157,-0.0939,-1.0166
15.4350,0.0001,-0.0939,-1.0010
15.4790,0.0001,-0.0783,-1.0166
15.5530,0.0001,-0.0939,-1.0166
15.6390,-0.0156,-0.0939,-1.0166
15.6820,0.0001,-0.0783,-1.0166
15.7530,0.0157,-0.0939,-1.0010
15.8590,0.0001,-0.0783,-1.0166
15.9330,0.0001,-0.0939,-1.0166
15.9620,0.0001,-0.0939,-1.0166
16.0590,0.0001,-0.0939,-1.0010
16.1340,0.0001,-0.0783,-1.0010
16.1720,0.0001,-0.0939,-1.0166
16.2510,0.0001,-0.0939,-1.0010
16.3580,0.0001,-0.1095,-1.0166
16.3810,0.0001,-0.0939,-1.0010
16.4520,0.0001,-0.0939,-1.0010
16.5480,0.0001,-0.0939,-1.0010
16.6420,0.0001,-0.0939,-1.0166
16.6640,0.0001,-0.0939,-1.0010
16.7580,0.0157,-0.0939,-1.0166
16.8380,0.0001,-0.0939,-1.0010
16.8730,0.0001,-0.0783,-1.0010
16.9440,0.0001,-0.0939,-1.0166
17.0450,0.0001,-0.0939,-1.0166
17.0840,0.0001,-0.0939,-1.0166
17.1690,0.0157,-0.0939,-1.0010
17.2490,0.0001,-0.0939,-1.0010
17.3470,0.0001,-0.0939,-1.0010
17.3680,0.0157,-0.0939,-1.0166
17.4460,0.0001,-0.0939,-1.0010
17.5550,0.0001,-0.0939,-1.0010
