time,x,y,z
0.0560,0.0313,0.3128,0.8916
0.1120,0.0626,0.3753,0.8760
0.2080,0.0626,0.3910,0.8760
0.2520,0.0626,0.3753,0.8760
0.3220,0.0783,0.3753,0.8916
0.3940,0.0470,0.3753,0.8916
0.4790,0.0626,0.4222,0.8603
0.5330,0.0313,0.3753,0.8290
0.6150,0.0626,0.4535,0.8603
0.6930,-0.0156,0.4222,0.7665
0.7430,0.0001,0.4066,0.7665
0.8130,0.0783,0.4379,0.7352
0.8980,0.0470,0.4066,0.7352
0.9520,0.0470,0.4692,0.7352
1.0230,-0.0625,0.4222,0.8134
1.0930,0.1408,0.4535,0.8916
1.1530,0.1095,0.4066,0.8134
1.2240,0.1252,0.3753,0.8134
1.3030,0.2190,0.3128,0.8447
1.3630,0.1721,0.2658,0.9072
1.4430,0.0001,0.2033,1.0480
1.5140,-0.0312,0.1876,0.9854
1.6080,0.0157,0.0625,0.7977
1.6440,0.0939,-0.2034,0.9229
1.7230,0.4067,-0.1878,0.8603
1.7970,0.4067,-0.1565,0.3129
1.8530,0.9072,-0.0470,0.0313
1.9330,1.2670,-0.1252,-0.1094
2.0270,1.5954,-0.0001,-0.0625
2.0720,0.8134,-0.0001,-0.0625
2.1330,1.5172,-0.0001,-0.0312
2.2130,1.0324,-0.0313,-0.1563
2.3100,1.0793,-0.0313,-0.0781
2.3530,0.9698,0.0156,-0.0469
2.4250,1.0480,-0.0470,-0.0625
2.5280,0.9385,-0.0470,-0.1094
2.5630,1.0480,-0.0470,-0.0625
2.6340,0.9385,-0.0157,-0.0469
2.7090,1.0011,-0.0470,-0.0781
2.7730,1.0636,-0.0470,-0.1251
2.8330,1.0167,-0.0157,-0.0781
2.9160,0.9542,-0.0313,-0.0469
2.9820,0.9854,-0.0313,-0.0469
3.0530,0.9854,-0.0313,-0.0781
3.1230,0.9698,-0.0313,-0.0625
3.2180,0.9542,-0.0313,-0.0469
3.2780,1.0480,-0.0470,-0.0781
3.3830,0.9854,-0.0313,-0.0938
3.4040,1.0949,-0.0157,-0.0625
3.4640,0.8603,-0.0157,-0.0312
3.5330,0.9229,-0.0157,-0.0625
3.6150,1.1418,-0.0470,-0.0781
3.7440,1.3921,0.0469,-0.0312
3.7630,1.0636,-0.0470,0.0157
3.8330,0.9698,-0.0313,-0.0312
3.9220,0.9854,-0.0157,-0.0781
3.9630,1.0949,-0.0157,-0.0781
4.0330,0.9072,-0.0313,-0.0156
4.0930,1.0011,-0.0157,-0.0156
4.1730,0.9854,-0.0313,-0.0781
4.2430,0.9698,-0.0313,-0.0469
