time,x,y,z
10.8790,0.2034,-0.1721,0.9385
10.8970,0.2190,-0.1721,0.9698
10.9660,0.2503,-0.1878,0.9385
11.0740,0.2660,-0.1565,0.9854
11.1040,0.2034,-0.1721,0.9542
11.1740,0.1721,-0.1721,0.9229
11.2440,0.1878,-0.2034,0.9542
11.3360,0.2190,-0.1878,0.9542
11.4540,0.2190,-0.1565,0.9542
11.4560,0.2034,-0.1565,0.9698
11.5300,0.1721,-0.1565,0.9698
11.6280,0.1878,-0.1565,0.9698
11.6640,0.2034,-0.1408,0.9542
11.7410,0.2034,-0.1565,0.9385
11.8490,0.2034,-0.1878,0.9542
11.8810,0.1721,-0.1408,0.9698
11.9630,0.1565,-0.1721,0.9542
12.0730,0.2034,-0.1721,0.9542
12.0850,0.2034,-0.1252,0.9698
12.1560,0.1721,-0.2034,0.9385
12.2590,0.1721,-0.2034,0.9542
12.3340,0.1721,-0.1878,0.9542
12.3640,0.1565,-0.1878,0.9542
12.4510,0.2034,-0.1878,0.9698
12.5450,0.2347,-0.1878,0.9542
12.5750,0.1878,-0.2190,0.9698
12.6600,0.1721,-0.2816,1.0011
12.7600,0.2034,-0.3129,0.9229
12.8460,0.1721,-0.2972,0.9072
12.8740,0.2347,-0.2660,1.0480
12.9530,0.2503,-0.2660,0.9542
