time,x,y,z
1.783,-0.00,0.24,1.04
1.793,-0.02,0.24,1.04
1.810,-0.02,0.23,1.04
1.815,-0.02,0.23,1.04
1.824,-0.03,0.24,1.02
1.834,-0.02,0.24,1.02
1.843,-0.04,0.24,1.03
1.854,-0.04,0.24,1.03
1.866,-0.03,0.24,1.04
1.873,-0.02,0.23,1.03
1.883,-0.01,0.22,1.04
1.893,-0.02,0.23,1.04
1.905,-0.01,0.22,1.04
1.924,0.01,0.23,1.02
1.925,-0.01,0.24,1.04
1.936,-0.01,0.24,1.03
1.943,-0.02,0.24,1.02
1.953,-0.01,0.24,1.03
1.967,-0.03,0.25,1.02
1.973,-0.03,0.25,1.04
1.987,-0.01,0.24,1.02
1.993,-0.01,0.23,1.03
2.009,0.00,0.22,1.03
2.023,0.00,0.22,1.03
2.025,-0.00,0.23,1.03
2.040,0.00,0.23,1.04
2.042,-0.01,0.23,1.03
2.054,-0.00,0.23,1.04
2.071,-0.00,0.22,1.02
2.072,-0.01,0.24,1.02
2.088,-0.01,0.24,1.01
2.093,-0.00,0.24,1.02
2.112,-0.01,0.24,1.03
2.113,-0.00,0.23,1.03
2.123,-0.00,0.22,1.03
2.139,-0.00,0.22,1.04
2.143,-0.00,0.21,1.03
2.156,-0.00,0.22,1.03
2.164,-0.00,0.22,1.04
2.175,-0.00,0.22,1.02
2.189,-0.00,0.22,1.03
2.193,-0.02,0.23,1.03
2.216,-0.01,0.23,1.03
2.217,-0.00,0.23,1.01
2.223,0.00,0.23,1.02
2.233,-0.00,0.24,1.02
2.243,-0.01,0.23,1.02
2.253,-0.02,0.23,1.03
2.277,-0.02,0.23,1.03
2.279,-0.02,0.22,1.04
2.300,-0.02,0.22,1.03
2.301,-0.02,0.24,1.01
2.302,-0.03,0.22,1.00
2.334,-0.03,0.24,1.02
2.335,-0.02,0.24,1.03
2.335,-0.02,0.24,1.03
2.350,-0.02,0.24,1.04
2.369,-0.03,0.24,1.04
2.370,-0.02,0.23,1.03
2.376,-0.02,0.22,1.04
2.384,-0.02,0.23,1.03
2.393,-0.02,0.22,1.02
2.405,-0.03,0.23,1.03
2.420,-0.03,0.23,1.04
2.427,-0.04,0.23,1.04
2.435,-0.02,0.23,1.04
2.443,-0.02,0.24,1.05
2.453,-0.02,0.24,1.05
2.466,-0.02,0.24,1.04
2.473,-0.02,0.24,1.04
2.483,-0.01,0.23,1.04
2.493,-0.01,0.22,1.04
2.503,-0.01,0.22,1.02
2.516,-0.00,0.21,1.02
2.538,-0.01,0.22,1.02
2.539,-0.01,0.23,1.02
2.550,-0.02,0.24,1.03
2.554,-0.03,0.24,1.03
2.581,-0.02,0.25,1.02
2.582,-0.01,0.25,1.01
2.583,-0.01,0.25,1.01
2.593,-0.02,0.25,1.00
2.603,-0.01,0.26,1.02
2.626,-0.03,0.25,1.02
2.627,-0.02,0.23,1.01
2.638,-0.01,0.23,1.01
2.643,-0.03,0.23,1.02
2.653,-0.02,0.22,0.98
2.669,-0.03,0.25,1.00
2.673,-0.02,0.25,0.99
2.686,-0.03,0.26,0.99
2.693,-0.04,0.26,0.98
2.709,-0.01,0.26,1.00
2.721,-0.01,0.28,1.02
2.722,-0.02,0.24,1.01
2.739,-0.02,0.24,1.03
2.753,-0.02,0.22,1.03
2.753,-0.04,0.22,1.06
2.770,-0.02,0.22,1.04
2.773,-0.04,0.22,1.06
2.783,-0.02,0.23,1.04
2.793,-0.02,0.24,1.04
2.804,-0.02,0.24,1.04
2.816,-0.02,0.25,1.04
2.823,-0.02,0.26,1.04
2.834,-0.03,0.25,1.04
2.844,-0.02,0.24,1.04
2.854,-0.02,0.24,1.06
2.864,-0.03,0.22,1.04
2.874,-0.02,0.22,1.04
2.896,-0.02,0.22,1.03
2.897,-0.02,0.22,1.03
2.903,-0.01,0.22,1.02
2.921,-0.00,0.25,1.02
2.922,-0.00,0.24,1.02
2.936,-0.00,0.24,1.03
2.943,-0.00,0.23,1.01
2.954,-0.01,0.24,1.01
2.966,-0.00,0.24,1.02
2.973,-0.00,0.24,1.00
2.983,0.00,0.23,1.00
2.993,0.01,0.24,0.99
3.008,0.02,0.24,1.00
3.018,0.03,0.24,0.98
3.026,0.01,0.24,1.00
3.034,0.02,0.26,1.00
3.043,0.02,0.28,1.00
3.053,0.01,0.29,1.02
3.064,-0.01,0.30,1.01
3.074,-0.01,0.30,1.02
3.097,-0.01,0.28,1.03
3.098,-0.00,0.29,1.02
3.103,-0.01,0.26,1.04
3.113,-0.02,0.26,1.04
3.123,-0.01,0.25,1.05
3.134,-0.02,0.25,1.06
3.143,-0.01,0.25,1.04
3.154,-0.00,0.25,1.04
3.168,-0.00,0.26,1.05
3.179,-0.01,0.25,1.03
3.185,-0.01,0.24,1.04
3.193,-0.01,0.25,1.02
3.213,0.00,0.23,1.02
3.223,0.02,0.24,1.00
3.233,0.02,0.23,1.00
3.243,0.03,0.24,0.99
3.253,0.04,0.24,0.98
3.264,0.03,0.24,0.98
3.274,0.02,0.24,0.99
3.293,0.02,0.25,0.98
3.293,0.02,0.26,1.00
3.304,0.03,0.25,0.99
3.316,0.02,0.24,1.00
3.323,0.02,0.23,1.00
3.334,0.03,0.24,1.00
3.343,0.04,0.23,1.01
3.354,0.04,0.22,1.02
3.381,0.04,0.22,1.02
3.382,0.05,0.21,1.03
3.383,0.03,0.21,1.04
3.396,0.03,0.21,1.04
3.403,0.02,0.20,1.05
3.421,0.03,0.21,1.04
3.421,0.02,0.21,1.08
3.433,0.01,0.22,1.07
3.443,0.01,0.21,1.07
3.455,0.01,0.20,1.06
3.464,0.01,0.22,1.06
3.473,0.02,0.20,1.06
3.496,0.03,0.21,1.06
3.497,0.04,0.21,1.04
3.503,0.04,0.22,1.04
3.513,0.03,0.22,1.03
3.523,0.02,0.22,1.04
3.550,0.01,0.22,1.04
3.551,0.02,0.22,1.04
3.552,0.00,0.21,1.05
3.571,0.01,0.21,1.05
3.572,0.01,0.20,1.06
3.593,0.01,0.20,1.07
3.594,0.01,0.21,1.05
3.604,0.02,0.20,1.03
3.613,0.03,0.20,1.04
3.628,0.02,0.20,1.04
3.637,0.01,0.21,1.04
3.643,0.01,0.21,1.03
3.653,0.02,0.21,1.03
3.663,0.01,0.23,1.02
3.673,0.02,0.23,1.03
3.697,0.02,0.22,1.02
3.697,0.02,0.22,1.04
3.703,0.02,0.23,1.02
3.713,0.01,0.22,1.03
3.724,0.02,0.21,1.02
3.734,0.02,0.21,1.00
3.748,0.01,0.21,1.00
3.754,0.00,0.20,1.02
3.764,0.01,0.20,1.04
3.773,0.01,0.21,1.03
3.797,0.01,0.21,1.02
3.797,0.00,0.20,1.02
3.803,0.01,0.23,1.02
3.813,0.00,0.22,0.99
3.824,-0.01,0.23,1.02
3.837,-0.00,0.23,1.02
3.843,-0.02,0.22,1.00
3.854,-0.01,0.20,1.02
3.868,-0.01,0.24,1.02
3.873,-0.01,0.22,1.04
3.884,-0.00,0.23,1.02
3.893,-0.01,0.23,1.02
3.914,-0.01,0.23,1.03
3.915,-0.00,0.23,1.03
3.923,-0.00,0.23,1.02
3.934,-0.00,0.23,1.03
3.943,-0.01,0.22,1.04
3.954,-0.01,0.23,1.03
3.969,-0.02,0.24,1.02
3.973,-0.01,0.23,1.04
3.984,-0.02,0.23,1.03
4.001,-0.02,0.22,1.04
4.002,-0.02,0.22,1.03
4.022,-0.01,0.21,1.03
4.045,-0.02,0.21,1.03
4.045,-0.02,0.21,1.02
4.046,-0.02,0.22,1.02
4.061,-0.00,0.23,1.02
4.062,-0.00,0.22,1.02
4.073,-0.00,0.24,1.02
4.087,-0.01,0.23,1.01
4.093,-0.01,0.23,1.02
4.103,-0.02,0.23,1.03
4.113,-0.02,0.22,1.03
4.130,-0.02,0.22,1.02
4.133,-0.02,0.22,1.04
4.143,-0.02,0.22,1.05
4.154,-0.02,0.20,1.04
4.163,-0.03,0.20,1.04
4.174,-0.02,0.21,1.04
4.197,-0.02,0.20,1.03
4.198,-0.02,0.22,1.02
4.203,-0.02,0.23,1.02
4.213,-0.03,0.24,1.01
4.224,-0.03,0.23,1.02
4.238,-0.02,0.22,1.00
4.244,-0.03,0.22,1.03
4.257,-0.04,0.20,1.02
4.264,-0.03,0.20,1.04
4.275,-0.02,0.20,1.04
4.300,-0.02,0.20,1.05
4.301,-0.03,0.19,1.05
4.302,-0.03,0.21,1.02
4.314,-0.04,0.22,1.03
4.324,-0.04,0.23,1.02
4.336,-0.04,0.24,1.04
4.346,-0.04,0.23,1.01
4.353,-0.04,0.24,1.02
4.377,-0.04,0.23,1.01
4.378,-0.04,0.23,1.02
4.389,-0.04,0.22,1.02
4.393,-0.04,0.20,1.03
4.403,-0.03,0.20,1.03
4.433,-0.04,0.20,1.02
4.434,-0.05,0.20,1.05
4.444,-0.05,0.21,1.04
4.453,-0.04,0.21,1.04
4.464,-0.05,0.22,1.02
4.474,-0.04,0.21,1.04
4.483,-0.05,0.22,1.02
4.498,-0.04,0.22,1.04
4.530,-0.03,0.20,1.02
4.530,-0.03,0.21,1.03
4.531,-0.04,0.20,1.04
4.532,-0.04,0.19,1.03
4.555,-0.05,0.20,1.03
4.555,-0.05,0.20,1.04
4.563,-0.04,0.20,1.05
4.573,-0.05,0.19,1.04
4.610,-0.04,0.20,1.05
4.612,-0.03,0.20,1.04
4.613,-0.03,0.19,1.02
4.613,-0.03,0.21,1.02
4.643,-0.03,0.20,1.02
4.644,-0.04,0.19,1.03
4.645,-0.03,0.20,1.04
4.654,-0.04,0.20,1.04
4.665,-0.03,0.19,1.05
4.675,-0.03,0.19,1.04
4.688,-0.04,0.19,1.05
4.693,-0.04,0.20,1.04
4.704,-0.04,0.20,1.03
4.722,-0.04,0.20,1.03
4.736,-0.04,0.20,1.02
4.743,-0.04,0.22,1.03
4.754,-0.05,0.21,1.04
4.778,-0.05,0.21,1.04
4.779,-0.05,0.20,1.03
4.790,-0.05,0.19,1.04
4.793,-0.04,0.20,1.03
4.803,-0.04,0.19,1.04
4.813,-0.05,0.20,1.04
4.825,-0.03,0.19,1.04
4.837,-0.05,0.19,1.04
4.843,-0.04,0.20,1.04
4.853,-0.04,0.20,1.04
4.864,-0.05,0.19,1.05
4.873,-0.04,0.20,1.03
4.887,-0.04,0.22,1.03
4.893,-0.04,0.20,1.03
4.904,-0.05,0.22,1.01
4.914,-0.04,0.20,1.01
4.935,-0.06,0.20,1.01
4.936,-0.05,0.21,1.00
4.943,-0.03,0.18,1.02
4.954,-0.06,0.19,1.03
4.969,-0.03,0.19,1.02
4.973,-0.02,0.19,1.02
4.985,-0.02,0.17,1.04
4.993,-0.04,0.18,1.03
5.004,-0.03,0.21,1.02
5.033,-0.03,0.19,1.02
5.033,-0.03,0.21,1.03
5.034,-0.04,0.22,1.01
5.043,-0.04,0.22,1.01
5.058,-0.03,0.21,1.03
5.070,-0.04,0.19,1.04
5.074,-0.04,0.20,1.04
5.083,-0.04,0.18,1.04
5.093,-0.04,0.18,1.04
5.109,-0.04,0.18,1.05
5.113,-0.04,0.18,1.05
5.124,-0.04,0.18,1.06
5.137,-0.05,0.18,1.03
5.143,-0.04,0.19,1.04
5.154,-0.04,0.20,1.04
5.164,-0.04,0.20,1.05
5.174,-0.04,0.20,1.04
5.183,-0.04,0.20,1.04
5.193,-0.04,0.21,1.04
5.210,-0.03,0.20,1.04
5.213,-0.03,0.20,1.03
5.224,-0.02,0.20,1.03
5.234,-0.03,0.18,1.03
5.243,-0.04,0.19,1.04
5.254,-0.04,0.18,1.02
5.263,-0.04,0.19,1.04
5.273,-0.04,0.19,1.04
5.284,-0.04,0.19,1.05
5.293,-0.04,0.20,1.04
5.325,-0.04,0.20,1.04
5.326,-0.04,0.21,1.03
5.328,-0.05,0.20,1.02
5.337,-0.05,0.21,1.03
5.343,-0.04,0.20,1.00
5.354,-0.04,0.20,1.03
5.363,-0.03,0.20,1.03
5.373,-0.04,0.20,1.02
5.393,-0.04,0.18,1.01
5.394,-0.04,0.19,1.03
5.403,-0.04,0.20,1.02
5.413,-0.05,0.20,1.02
5.426,-0.04,0.20,1.02
5.434,-0.03,0.20,1.02
5.443,-0.04,0.21,1.02
5.453,-0.04,0.21,1.01
5.464,-0.05,0.22,1.04
5.473,-0.05,0.21,1.04
5.483,-0.05,0.21,1.04
5.493,-0.05,0.21,1.03
5.503,-0.05,0.20,1.04
5.514,-0.06,0.20,1.03
5.528,-0.05,0.19,1.04
5.537,-0.05,0.19,1.04
5.543,-0.04,0.20,1.04
5.577,-0.04,0.20,1.04
5.578,-0.04,0.20,1.05
5.579,-0.03,0.20,1.04
5.583,-0.04,0.21,1.04
5.610,-0.03,0.21,1.04
5.613,-0.04,0.20,1.03
5.614,-0.05,0.20,1.03
5.630,-0.04,0.21,1.03
5.639,-0.05,0.21,1.03
5.643,-0.04,0.21,1.03
5.653,-0.03,0.20,1.04
5.663,-0.04,0.20,1.05
5.673,-0.04,0.19,1.05
5.683,-0.04,0.18,1.04
5.693,-0.04,0.18,1.03
5.703,-0.05,0.20,1.03
5.713,-0.05,0.18,1.02
5.727,-0.04,0.19,1.03
5.742,-0.04,0.21,1.02
5.743,-0.04,0.22,1.02
5.754,-0.04,0.20,1.00
5.767,-0.04,0.22,1.02
5.781,-0.03,0.21,1.00
5.781,-0.04,0.21,1.02
5.793,-0.03,0.20,1.02
5.803,-0.03,0.20,1.01
5.813,-0.04,0.19,1.01
5.824,-0.04,0.19,1.02
5.837,-0.04,0.20,1.03
5.843,-0.03,0.19,1.00
5.854,-0.03,0.20,1.00
5.863,-0.03,0.18,1.01
5.873,-0.03,0.20,1.02
5.884,-0.04,0.20,1.00
5.893,-0.03,0.20,1.01
5.903,-0.03,0.20,1.01
5.913,-0.03,0.20,1.02
5.926,-0.03,0.20,1.02
5.945,-0.02,0.20,1.03
5.946,-0.03,0.20,1.02
5.953,-0.03,0.19,1.04
5.971,-0.02,0.19,1.04
5.972,-0.03,0.20,1.05
5.985,-0.02,0.19,1.05
5.993,-0.02,0.18,1.04
6.003,-0.01,0.18,1.07
6.035,-0.02,0.18,1.06
6.036,-0.02,0.18,1.04
6.036,-0.01,0.17,1.07
6.048,-0.01,0.17,1.06
6.057,-0.02,0.19,1.06
6.066,-0.03,0.16,1.06
6.073,-0.02,0.15,1.06
6.084,-0.01,0.16,1.03
6.093,-0.02,0.15,1.04
6.104,-0.02,0.16,1.08
6.113,-0.01,0.16,1.05
6.138,-0.02,0.16,1.06
6.139,-0.01,0.16,1.06
6.146,-0.02,0.16,1.06
6.155,-0.02,0.16,1.06
6.164,-0.03,0.17,1.05
6.173,-0.03,0.16,1.04
6.184,-0.03,0.16,1.06
6.193,-0.03,0.16,1.05
6.203,-0.04,0.15,1.07
6.213,-0.04,0.15,1.06
6.231,-0.04,0.16,1.07
6.232,-0.04,0.16,1.08
6.243,-0.04,0.16,1.08
6.254,-0.04,0.16,1.06
6.263,-0.03,0.18,1.06
6.274,-0.03,0.16,1.06
6.287,-0.02,0.16,1.06
6.293,-0.02,0.16,1.05
6.304,-0.02,0.15,1.04
6.313,-0.00,0.14,1.04
6.333,-0.01,0.14,1.05
6.334,-0.01,0.14,1.03
6.343,-0.02,0.16,1.03
6.353,-0.01,0.14,1.03
6.365,-0.01,0.13,1.04
6.373,-0.02,0.14,1.04
6.407,-0.03,0.14,1.04
6.407,-0.03,0.15,1.03
6.408,-0.02,0.15,1.03
6.417,-0.02,0.14,1.02
6.424,-0.02,0.13,1.03
6.438,-0.02,0.13,1.04
6.443,-0.03,0.13,1.04
6.453,-0.03,0.12,1.03
6.469,-0.04,0.14,1.04
6.473,-0.04,0.14,1.03
6.483,-0.04,0.15,1.04
6.493,-0.04,0.15,1.03
6.503,-0.04,0.16,1.05
6.513,-0.03,0.17,1.02
6.530,-0.03,0.17,1.02
6.532,-0.03,0.17,1.04
6.543,-0.02,0.16,1.03
6.568,-0.02,0.16,1.02
6.568,-0.01,0.17,1.03
6.575,-0.02,0.17,1.02
6.588,-0.02,0.17,1.01
6.605,-0.01,0.16,1.02
6.606,-0.02,0.16,1.02
6.619,-0.01,0.16,1.04
6.623,-0.02,0.16,1.04
6.633,0.00,0.16,1.03
6.643,0.01,0.16,1.03
6.663,0.02,0.16,1.02
6.663,0.01,0.17,1.02
6.673,-0.00,0.16,1.02
6.686,0.00,0.18,1.04
6.693,-0.00,0.18,1.05
6.703,-0.02,0.19,1.06
6.727,-0.02,0.18,1.06
6.728,-0.04,0.17,1.07
6.734,-0.02,0.18,1.07
6.743,-0.01,0.18,1.07
6.754,-0.03,0.17,1.08
6.782,-0.02,0.16,1.06
6.783,-0.02,0.16,1.07
6.783,-0.01,0.16,1.06
6.796,-0.02,0.16,1.07
6.803,-0.03,0.16,1.07
6.829,-0.04,0.16,1.05
6.830,-0.03,0.16,1.07
6.834,-0.03,0.17,1.06
6.843,-0.02,0.18,1.05
6.853,-0.02,0.18,1.03
6.866,-0.02,0.18,1.04
6.873,-0.02,0.18,1.02
6.885,-0.03,0.19,1.03
6.893,-0.04,0.19,1.02
6.904,-0.04,0.20,1.03
6.928,-0.04,0.19,1.04
6.931,-0.04,0.22,1.03
6.932,-0.03,0.22,1.03
6.943,-0.04,0.22,1.02
6.954,-0.03,0.23,1.00
6.969,-0.02,0.22,1.02
6.973,-0.02,0.22,1.02
6.985,-0.02,0.22,1.01
6.993,-0.02,0.22,1.00
7.004,-0.01,0.21,1.02
7.025,-0.02,0.20,1.01
7.025,-0.02,0.20,1.01
7.037,-0.03,0.19,1.01
7.048,-0.01,0.21,1.01
7.066,-0.01,0.20,1.00
7.067,-0.01,0.19,1.00
7.073,-0.01,0.18,1.00
7.084,-0.00,0.18,1.01
7.093,-0.00,0.16,1.00
7.103,-0.01,0.17,1.01
7.127,-0.02,0.18,1.01
7.128,-0.03,0.16,1.04
7.133,-0.04,0.17,1.04
7.143,-0.03,0.17,1.04
7.154,-0.04,0.17,1.03
7.166,-0.04,0.19,1.04
7.173,-0.05,0.19,1.05
7.184,-0.06,0.19,1.03
7.193,-0.06,0.19,1.03
7.204,-0.05,0.19,1.03
7.230,-0.04,0.19,1.04
7.231,-0.04,0.17,1.06
7.232,-0.04,0.19,1.04
7.243,-0.04,0.18,1.04
7.254,-0.04,0.17,1.04
7.270,-0.04,0.18,1.05
7.274,-0.04,0.18,1.04
7.287,-0.03,0.19,1.02
7.293,-0.03,0.21,1.04
7.304,-0.03,0.19,1.03
7.323,-0.02,0.20,1.02
7.328,-0.02,0.19,1.01
7.337,-0.01,0.19,1.02
7.343,-0.00,0.20,1.00
7.353,0.00,0.20,0.99
7.367,-0.00,0.21,0.99
7.376,-0.01,0.22,0.98
7.411,0.00,0.23,0.97
7.412,0.01,0.23,0.95
7.412,0.02,0.24,0.97
7.413,0.03,0.24,0.97
7.424,0.04,0.24,0.96
7.433,0.04,0.24,0.97
7.443,0.04,0.23,0.98
7.457,0.05,0.23,0.98
7.467,0.04,0.22,1.00
7.473,0.04,0.22,1.01
7.484,0.03,0.21,1.00
7.493,0.04,0.23,1.01
7.503,0.04,0.23,1.01
7.529,0.04,0.23,1.01
7.530,0.05,0.23,1.01
7.534,0.05,0.22,1.02
7.543,0.04,0.22,1.03
7.589,0.02,0.22,1.05
7.590,0.02,0.21,1.06
7.591,0.02,0.23,1.06
7.592,0.00,0.23,1.06
7.592,0.01,0.23,1.06
7.618,0.02,0.25,1.04
7.619,0.03,0.26,1.03
7.623,0.05,0.28,1.01
7.634,0.06,0.30,1.00
7.643,0.07,0.31,0.99
7.668,0.06,0.31,1.01
7.668,0.07,0.30,1.02
7.673,0.06,0.28,1.02
7.683,0.07,0.26,1.02
7.693,0.06,0.25,1.02
7.704,0.07,0.25,1.04
7.731,0.06,0.24,1.03
7.732,0.06,0.22,1.04
7.732,0.07,0.23,1.04
7.743,0.08,0.23,1.04
7.754,0.10,0.25,1.03
7.772,0.08,0.25,1.03
7.773,0.08,0.25,1.02
7.787,0.08,0.24,1.03
7.793,0.06,0.25,1.00
7.803,0.04,0.25,0.99
7.830,0.02,0.20,1.10
7.831,0.00,0.18,1.10
7.831,-0.01,0.19,1.08
7.843,0.01,0.22,1.08
7.854,0.04,0.23,1.08
7.868,0.06,0.24,1.05
7.873,0.10,0.24,1.03
7.884,0.07,0.27,1.01
7.893,0.07,0.30,1.00
7.904,0.03,0.33,0.99
7.930,0.01,0.36,0.99
7.931,-0.04,0.38,1.00
7.931,-0.07,0.42,1.05
7.943,-0.06,0.44,1.04
7.953,-0.06,0.45,1.04
7.971,-0.04,0.47,1.05
7.972,-0.02,0.48,1.06
7.984,0.02,0.51,1.06
7.993,0.04,0.53,1.06
8.004,0.06,0.49,1.06
8.030,0.06,0.46,1.06
8.031,0.05,0.42,1.04
8.031,0.02,0.39,0.98
8.048,0.02,0.36,0.94
8.059,0.00,0.30,0.92
8.068,-0.00,0.26,0.91
8.073,0.01,0.23,0.94
8.083,0.04,0.18,0.98
8.093,0.03,0.14,1.01
8.103,0.01,0.09,1.03
8.133,0.02,0.07,1.02
8.133,0.02,0.07,0.98
8.134,0.05,0.06,0.92
8.143,0.05,0.19,0.94
8.154,-0.00,0.22,0.84
8.169,-0.12,0.30,0.75
8.173,-0.20,0.34,0.76
8.184,-0.22,0.37,0.76
8.193,-0.18,0.34,0.74
8.204,-0.06,0.32,0.73
8.236,0.16,0.29,0.82
8.237,0.34,0.27,0.91
8.237,0.36,0.22,0.99
8.243,0.26,0.18,1.05
8.254,0.10,0.10,1.07
8.265,0.01,0.12,1.12
8.273,0.03,0.20,1.27
8.284,0.01,0.24,1.34
8.293,0.02,0.28,1.23
8.303,0.08,0.29,1.25
8.331,0.16,0.30,1.18
8.331,0.21,0.30,1.15
8.332,0.23,0.32,1.11
8.343,0.22,0.38,1.08
8.354,0.18,0.37,1.10
8.366,0.12,0.39,1.13
8.373,0.09,0.40,1.14
