time,x,y,z
2.791,0.06,0.03,1.04
2.810,0.05,0.04,1.04
2.811,0.06,0.04,1.04
2.816,0.07,0.04,1.05
2.828,0.06,0.04,1.04
2.846,0.06,0.04,1.03
2.847,0.06,0.04,1.05
2.857,0.07,0.04,1.05
2.866,0.06,0.04,1.04
2.900,0.06,0.04,1.03
2.901,0.06,0.04,1.03
2.901,0.06,0.04,1.03
2.906,0.06,0.04,1.03
2.916,0.05,0.04,1.04
2.928,0.07,0.04,1.04
2.936,0.06,0.04,1.04
2.947,0.04,0.03,1.02
2.956,0.05,0.03,1.02
2.966,0.05,0.02,1.02
2.997,0.05,0.03,1.01
2.998,0.06,0.03,1.03
2.998,0.06,0.03,1.04
3.006,0.06,0.04,1.05
3.017,0.04,0.04,1.04
3.028,0.04,0.03,1.04
3.036,0.04,0.03,1.05
3.046,0.04,0.03,1.04
3.056,0.04,0.03,1.04
3.066,0.04,0.02,1.04
3.102,0.04,0.03,1.06
3.103,0.06,0.04,1.02
3.103,0.04,0.04,1.02
3.106,0.05,0.04,1.01
3.117,0.04,0.06,1.03
3.129,0.06,0.04,1.00
3.136,0.05,0.04,1.02
3.147,0.06,0.04,1.02
3.156,0.05,0.04,1.02
3.166,0.04,0.03,1.02
3.201,0.06,0.02,1.04
3.202,0.06,0.04,1.03
3.202,0.07,0.04,1.04
3.206,0.06,0.04,1.06
3.216,0.06,0.03,1.04
3.231,0.07,0.02,1.05
3.236,0.07,0.03,1.06
3.246,0.06,0.02,1.05
3.256,0.07,0.03,1.06
3.266,0.07,0.03,1.04
3.306,0.06,0.04,1.03
3.307,0.06,0.04,1.01
3.307,0.06,0.04,1.03
3.308,0.06,0.04,1.02
3.316,0.05,0.02,1.01
3.328,0.05,0.03,1.02
3.336,0.06,0.03,1.02
3.347,0.05,0.04,1.05
3.356,0.07,0.02,1.05
3.366,0.06,0.02,1.05
3.389,0.06,0.02,1.06
3.390,0.06,0.03,1.05
3.407,0.06,0.02,1.04
3.408,0.06,0.01,1.04
3.417,0.05,0.02,1.04
3.428,0.05,0.02,1.02
3.436,0.05,0.02,1.04
3.446,0.05,0.02,1.03
3.456,0.06,0.02,1.01
3.466,0.06,0.03,1.02
3.502,0.06,0.02,1.00
3.503,0.05,0.02,0.98
3.504,0.06,0.02,1.00
3.506,0.06,0.04,1.01
3.516,0.06,0.03,1.02
3.528,0.06,0.03,1.04
3.536,0.05,0.02,1.06
3.546,0.05,0.03,1.05
3.556,0.05,0.03,1.05
3.566,0.06,0.02,1.04
3.591,0.05,0.03,1.05
3.592,0.06,0.03,1.04
3.617,0.06,0.01,1.07
3.618,0.05,0.00,1.08
3.618,0.05,-0.00,1.10
3.631,0.04,0.02,1.07
3.636,0.06,0.01,1.06
3.646,0.05,0.01,1.04
3.656,0.06,0.02,1.02
3.667,0.04,0.04,1.04
3.699,0.05,0.04,1.05
3.700,0.06,0.04,1.04
3.700,0.04,0.03,1.02
3.706,0.06,0.05,1.02
3.716,0.06,0.04,1.03
3.734,0.06,0.04,1.01
3.736,0.06,0.04,1.02
3.747,0.06,0.05,1.03
3.756,0.06,0.06,1.01
3.768,0.07,0.06,1.01
3.777,0.06,0.07,1.00
3.786,0.05,0.06,1.00
3.809,0.04,0.04,1.03
3.810,0.04,0.04,1.04
3.816,0.04,0.04,1.06
3.833,0.05,0.03,1.08
3.847,0.04,0.03,1.08
3.847,0.03,0.02,1.08
3.857,0.04,0.02,1.06
3.868,0.04,0.02,1.05
3.889,0.04,0.01,1.02
3.889,0.04,-0.00,1.04
3.914,0.05,-0.00,1.05
3.914,0.05,-0.01,1.08
3.916,0.05,0.01,1.10
3.931,0.04,0.02,1.06
3.936,0.04,0.01,1.04
3.946,0.06,0.01,1.00
3.956,0.04,0.00,0.99
3.966,0.04,0.00,1.02
4.002,0.04,-0.00,1.02
4.003,0.03,0.00,1.04
4.003,0.04,-0.01,1.05
4.006,0.04,-0.02,1.05
4.017,0.03,-0.01,1.04
4.028,0.04,-0.01,1.01
4.036,0.03,-0.01,1.01
4.046,0.03,-0.01,1.00
4.056,0.04,-0.00,0.99
4.066,0.04,-0.01,1.00
4.089,0.04,-0.00,1.01
4.089,0.06,-0.01,0.99
4.108,0.05,0.01,1.00
4.109,0.05,0.01,1.01
4.116,0.06,0.02,1.00
4.128,0.06,0.02,1.00
4.136,0.05,0.01,1.02
4.146,0.06,0.02,1.03
4.156,0.05,0.04,1.06
4.166,0.04,-0.00,1.05
4.205,0.05,-0.00,1.04
4.206,0.04,0.02,1.07
4.206,0.05,0.01,1.07
4.207,0.06,0.03,1.10
4.217,0.05,0.02,1.08
4.233,0.05,0.03,1.09
4.236,0.06,0.04,1.06
4.246,0.05,0.03,1.06
4.256,0.04,0.04,1.06
4.266,0.03,0.02,1.08
4.302,0.04,0.02,1.06
4.302,0.02,0.02,1.06
4.303,0.04,0.02,1.05
4.306,0.04,0.01,1.03
4.316,0.04,0.02,1.04
4.331,0.05,0.02,1.03
4.336,0.05,0.02,1.03
4.346,0.04,0.01,1.02
4.356,0.04,0.02,1.04
4.367,0.05,0.01,1.05
4.402,0.05,0.01,1.04
4.403,0.04,0.00,1.03
4.404,0.04,0.01,1.04
4.406,0.04,0.01,1.02
4.417,0.05,-0.01,1.01
4.431,0.06,0.00,1.00
4.436,0.06,0.01,1.00
4.446,0.06,0.01,1.02
4.456,0.07,0.01,1.04
4.466,0.06,0.01,1.05
4.493,0.06,0.01,1.04
4.494,0.06,0.01,1.02
4.503,0.06,0.02,1.01
4.506,0.06,0.00,1.02
4.517,0.06,0.01,1.01
4.532,0.05,0.02,1.02
4.536,0.06,0.02,1.01
4.547,0.06,0.01,1.02
4.556,0.06,0.02,1.02
4.566,0.06,-0.00,1.05
4.599,0.05,0.01,1.06
4.600,0.05,0.02,1.05
4.600,0.05,0.02,1.07
4.606,0.04,0.02,1.06
4.616,0.05,0.02,1.06
4.632,0.05,0.02,1.06
4.636,0.04,0.02,1.05
4.646,0.04,0.02,1.06
4.656,0.05,0.02,1.06
4.666,0.05,0.03,1.06
4.693,0.06,0.03,1.05
4.693,0.05,0.03,1.04
4.699,0.05,0.03,1.06
4.706,0.05,0.02,1.05
4.716,0.05,0.03,1.04
4.728,0.05,0.03,1.05
4.736,0.06,0.03,1.04
4.747,0.05,0.04,1.03
4.756,0.06,0.03,1.05
4.766,0.04,0.03,1.04
4.789,0.06,0.02,1.04
4.799,0.04,0.03,1.06
4.799,0.06,0.01,1.04
4.807,0.04,0.02,1.06
4.822,0.04,0.03,1.07
4.837,0.04,0.02,1.05
4.850,0.05,0.02,1.04
4.852,0.04,0.02,1.01
4.861,0.04,0.03,1.01
4.868,0.04,0.02,1.02
4.884,0.04,0.02,1.04
4.886,0.04,0.02,1.04
4.907,0.02,0.02,1.04
4.908,0.04,0.02,1.06
4.925,0.02,0.01,1.05
4.928,0.03,0.01,1.03
4.936,0.03,0.03,1.01
4.947,0.04,0.04,1.06
4.956,0.03,0.03,1.04
4.966,0.04,0.01,1.03
4.995,0.04,0.01,1.02
4.996,0.05,0.02,1.02
4.997,0.04,0.02,1.03
5.006,0.05,0.03,1.04
5.017,0.04,0.03,1.02
5.027,0.04,0.03,1.00
5.036,0.04,0.03,0.98
5.046,0.05,0.03,0.98
5.056,0.04,0.03,1.00
5.066,0.05,0.02,1.00
5.096,0.05,0.03,1.03
5.097,0.04,0.03,1.04
5.098,0.02,0.04,1.02
5.107,0.02,0.03,0.99
5.117,0.02,0.04,1.01
5.128,0.02,0.04,1.01
5.136,0.02,0.04,1.00
5.151,0.03,0.05,1.04
5.156,0.03,0.05,1.01
5.167,0.04,0.06,1.08
5.192,0.04,0.06,1.03
5.193,0.04,0.04,1.03
5.201,0.04,0.06,1.02
5.206,0.05,0.04,1.06
5.217,0.04,0.05,1.08
5.227,0.04,0.04,1.06
5.236,0.04,0.05,1.05
5.246,0.04,0.06,1.03
5.256,0.03,0.06,1.02
5.266,0.02,0.06,1.02
5.290,0.02,0.06,1.03
5.290,0.02,0.08,1.03
5.299,0.01,0.09,1.04
5.310,0.01,0.10,1.05
5.316,0.01,0.10,1.06
5.328,0.01,0.11,1.05
5.336,0.00,0.10,1.06
5.346,-0.00,0.10,1.05
5.356,-0.00,0.10,1.05
5.367,-0.01,0.10,1.05
5.399,-0.02,0.10,1.03
5.400,-0.01,0.11,1.03
5.401,-0.02,0.12,1.02
5.406,-0.01,0.13,1.03
5.417,-0.00,0.14,1.02
5.432,0.01,0.14,1.01
5.436,0.00,0.14,1.00
5.446,0.01,0.13,1.00
5.456,0.01,0.15,0.99
5.467,0.01,0.15,1.00
5.498,0.02,0.16,1.02
5.499,0.01,0.16,1.03
5.499,0.00,0.14,1.02
5.506,0.01,0.13,1.01
5.516,0.01,0.12,1.01
5.532,-0.01,0.12,1.04
5.536,-0.00,0.12,1.05
5.546,0.01,0.12,1.06
5.556,-0.00,0.12,1.05
5.566,0.01,0.11,1.04
5.597,0.03,0.12,1.03
5.598,0.03,0.12,1.03
5.599,0.04,0.13,1.02
5.606,0.05,0.12,1.06
5.616,0.03,0.13,1.05
5.632,0.02,0.11,1.02
5.636,0.02,0.10,1.00
5.647,0.01,0.11,0.99
5.656,0.01,0.13,0.99
5.666,0.02,0.13,0.99
5.692,0.03,0.12,1.01
5.693,0.04,0.12,1.03
5.701,0.04,0.12,1.01
5.706,0.06,0.11,1.00
5.716,0.06,0.12,0.98
5.731,0.07,0.10,0.96
5.736,0.08,0.12,0.95
5.746,0.09,0.13,0.93
5.756,0.10,0.15,0.94
5.766,0.12,0.17,0.95
5.802,0.12,0.16,0.96
5.803,0.12,0.15,0.96
5.803,0.12,0.14,0.97
5.806,0.13,0.14,1.02
5.817,0.14,0.14,1.04
5.828,0.14,0.13,1.06
5.838,0.16,0.12,1.07
5.851,0.16,0.12,1.08
5.856,0.16,0.12,1.06
5.866,0.15,0.14,1.03
5.889,0.16,0.14,1.00
5.889,0.18,0.16,0.98
5.905,0.17,0.18,0.97
5.906,0.19,0.19,0.96
5.922,0.18,0.20,0.96
5.934,0.20,0.20,0.95
5.936,0.20,0.20,0.94
5.949,0.20,0.18,0.94
5.956,0.18,0.18,0.94
5.966,0.19,0.19,0.95
5.999,0.20,0.19,0.96
6.000,0.19,0.21,0.96
6.000,0.21,0.21,0.99
6.006,0.22,0.20,1.01
6.016,0.21,0.20,1.04
6.032,0.21,0.20,1.08
6.036,0.20,0.21,1.08
6.046,0.18,0.23,1.07
6.056,0.18,0.24,1.06
6.066,0.16,0.26,1.06
6.096,0.14,0.26,1.11
6.097,0.13,0.26,1.16
6.097,0.11,0.25,1.22
6.106,0.12,0.24,1.22
6.117,0.10,0.24,1.18
6.126,0.12,0.25,1.18
6.136,0.11,0.22,1.24
6.147,0.11,0.22,1.30
6.156,0.08,0.21,1.34
6.166,0.06,0.22,1.38
6.198,0.06,0.18,1.42
6.199,0.02,0.18,1.41
6.200,0.02,0.16,1.36
6.206,0.01,0.17,1.27
6.217,-0.02,0.14,1.14
6.228,-0.07,0.12,1.10
6.236,-0.10,-0.04,1.09
6.252,-0.19,-0.09,1.10
6.256,-0.12,-0.10,1.15
6.269,0.00,-0.36,1.38
6.283,-0.08,-0.22,1.35
6.286,-0.17,-0.02,1.30
6.313,-0.14,0.02,1.23
6.314,-0.10,-0.04,1.14
6.316,-0.08,-0.08,1.06
6.331,-0.08,-0.06,0.98
6.336,-0.11,-0.03,0.92
6.346,-0.10,-0.01,0.93
6.356,-0.10,0.01,0.95
6.366,-0.11,0.04,0.99
6.393,-0.11,0.05,1.02
6.395,-0.11,0.04,1.03
6.396,-0.12,0.02,1.02
6.406,-0.12,-0.00,0.99
6.416,-0.12,-0.01,0.96
6.432,-0.10,-0.04,0.94
6.436,-0.10,-0.06,0.89
6.446,-0.09,-0.07,0.84
6.456,-0.10,-0.07,0.85
6.466,-0.07,-0.06,0.88
6.492,-0.08,-0.05,0.90
6.492,-0.07,-0.02,0.93
6.496,-0.06,-0.04,0.91
6.507,-0.06,-0.03,0.90
6.517,-0.06,-0.00,0.88
6.532,-0.05,0.02,0.86
6.536,-0.04,0.05,0.83
6.549,-0.04,0.10,0.81
6.556,-0.03,0.12,0.85
6.566,-0.02,0.13,0.88
6.606,-0.02,0.13,0.93
6.607,-0.01,0.13,1.00
6.609,-0.02,0.12,1.05
6.610,-0.01,0.12,1.08
6.617,-0.00,0.10,1.12
6.629,0.00,0.09,1.17
6.636,0.01,0.10,1.20
6.646,0.03,0.08,1.25
6.656,0.05,0.08,1.28
6.666,0.05,0.07,1.32
6.698,0.06,0.07,1.32
6.699,0.02,0.08,1.27
6.699,-0.01,0.06,1.24
6.706,-0.02,-0.02,1.23
6.716,-0.00,-0.11,1.24
6.726,0.02,-0.21,1.24
6.736,0.02,-0.27,1.25
6.746,0.06,-0.29,1.23
6.756,0.13,-0.25,1.22
6.766,0.18,-0.16,1.16
6.795,0.20,-0.05,1.06
6.801,0.24,0.04,1.00
6.802,0.27,0.10,0.97
6.806,0.26,0.13,0.94
6.817,0.22,0.11,0.92
6.828,0.16,0.10,0.88
6.857,0.10,0.04,0.85
6.858,0.09,-0.00,0.85
6.858,0.06,-0.03,0.80
6.866,0.06,-0.01,0.77
6.897,0.02,0.04,0.74
6.901,0.03,0.12,0.73
6.901,0.03,0.20,0.76
6.906,0.02,0.26,0.81
6.917,0.03,0.29,0.88
6.928,0.01,0.29,0.94
6.936,0.01,0.27,1.00
6.946,-0.01,0.22,1.05
6.956,-0.02,0.18,1.07
6.966,0.00,0.15,1.06
6.996,0.01,0.14,1.10
6.997,0.03,0.18,1.14
6.998,0.06,0.25,1.19
7.006,0.09,0.27,1.27
7.017,0.10,0.30,1.31
7.028,0.09,0.30,1.34
7.036,0.09,0.24,1.35
7.046,0.07,0.17,1.33
7.056,0.06,0.08,1.29
7.066,0.05,0.04,1.26
7.089,0.04,0.03,1.22
7.090,0.02,0.04,1.14
7.106,-0.01,0.06,1.07
7.107,-0.04,0.08,0.97
7.117,-0.09,0.09,0.88
7.132,-0.14,0.10,0.83
7.136,-0.19,0.10,0.82
7.146,-0.21,0.08,0.81
7.156,-0.24,0.02,0.80
7.166,-0.26,-0.01,0.76
7.195,-0.29,-0.04,0.80
7.196,-0.27,-0.07,0.82
7.196,-0.23,-0.06,0.93
7.206,-0.20,-0.02,0.98
7.216,-0.16,-0.01,1.04
7.227,-0.14,0.02,1.09
7.236,-0.08,0.02,1.10
7.247,-0.04,0.05,1.05
7.256,-0.02,0.04,1.00
7.266,0.02,0.07,0.92
7.290,0.01,0.16,0.91
7.290,0.01,0.21,0.88
7.311,0.00,0.23,0.84
7.312,0.01,0.24,0.88
7.316,0.01,0.18,0.94
7.332,0.01,0.15,0.97
7.336,0.01,0.11,1.04
7.346,0.01,0.05,1.10
7.356,0.02,0.00,1.10
7.366,0.02,-0.00,1.06
7.393,0.03,-0.01,1.00
7.394,0.07,-0.02,0.97
7.399,0.09,-0.00,1.01
7.408,0.10,0.02,1.08
7.416,0.12,0.02,1.20
7.429,0.11,-0.03,1.32
7.436,0.09,-0.12,1.35
7.449,0.05,-0.17,1.26
7.456,0.03,-0.18,1.08
7.466,0.03,-0.12,0.90
7.499,0.06,0.00,0.84
7.500,0.09,0.17,0.82
7.500,0.10,0.29,0.90
7.506,0.12,0.29,1.03
7.516,0.11,0.19,1.07
7.531,0.12,0.03,1.12
7.536,0.13,-0.07,1.15
7.546,0.12,-0.10,1.16
7.556,0.13,-0.05,1.16
7.566,0.14,0.02,1.12
7.589,0.09,0.11,1.06
7.590,0.05,0.17,0.98
7.609,0.01,0.20,0.89
7.610,-0.03,0.18,0.86
7.616,-0.07,0.17,0.86
7.633,-0.09,0.21,0.92
7.636,-0.07,0.20,0.99
7.647,-0.03,0.17,1.04
7.656,-0.02,0.13,1.08
7.666,-0.03,0.14,1.06
7.689,-0.06,0.17,1.03
7.690,-0.06,0.21,1.00
7.706,-0.04,0.24,0.95
7.707,-0.05,0.26,0.98
7.721,-0.03,0.29,1.02
7.736,-0.04,0.34,1.12
7.737,-0.02,0.35,1.26
7.751,-0.01,0.32,1.37
7.756,0.01,0.18,1.34
7.767,-0.06,0.04,1.29
7.780,-0.08,-0.02,1.08
7.787,-0.14,-0.06,0.86
7.810,-0.16,-0.08,0.70
7.811,-0.16,-0.06,0.66
7.820,-0.16,0.01,0.82
7.828,-0.15,0.06,1.02
7.847,-0.18,0.05,1.21
7.848,-0.19,0.01,1.31
7.857,-0.19,-0.04,1.38
7.867,-0.16,-0.09,1.32
7.878,-0.16,-0.11,1.20
7.886,-0.13,-0.10,1.14
7.913,-0.08,-0.06,1.13
7.914,-0.02,-0.03,1.16
7.920,0.02,0.01,1.18
7.929,0.08,0.04,1.22
7.936,0.11,0.06,1.25
7.946,0.12,0.03,1.24
7.956,0.16,-0.02,1.20
7.966,0.20,-0.06,1.15
7.996,0.24,-0.03,1.11
7.997,0.29,0.01,1.04
7.998,0.30,0.05,0.98
8.006,0.28,0.09,0.94
8.016,0.27,0.07,0.90
8.032,0.28,0.02,0.94
8.036,0.30,-0.05,0.93
8.046,0.28,-0.12,0.96
8.056,0.27,-0.15,1.00
8.067,0.27,-0.17,1.00
8.099,0.28,-0.19,0.95
8.099,0.25,-0.20,0.86
8.100,0.17,-0.17,0.78
8.106,0.11,-0.10,0.66
8.117,0.08,-0.04,0.58
8.133,0.07,0.05,0.52
8.136,0.06,0.20,0.62
8.146,0.06,0.32,0.86
8.156,0.10,0.35,1.18
8.168,0.21,0.25,1.40
8.179,0.27,0.11,1.50
8.186,0.27,-0.06,1.47
8.209,0.23,-0.16,1.38
8.210,0.15,-0.19,1.24
8.216,0.08,-0.18,1.09
8.228,0.03,-0.15,1.03
8.236,-0.00,-0.11,0.98
8.247,-0.05,-0.02,0.96
8.256,-0.02,0.06,0.96
8.267,0.03,0.12,0.96
8.283,0.05,0.13,0.88
8.286,0.06,0.14,0.86
8.296,0.07,0.16,0.82
8.306,0.09,0.12,0.84
8.330,0.07,0.14,0.94
8.331,0.07,0.10,1.04
8.336,0.12,0.05,1.12
8.347,0.16,0.01,1.18
8.356,0.20,0.00,1.21
8.367,0.19,-0.01,1.17
8.378,0.18,-0.05,1.14
8.386,0.13,-0.10,1.09
8.396,0.13,-0.18,1.09
8.406,0.18,-0.26,1.08
8.432,0.24,-0.47,1.12
8.433,0.32,-0.28,0.93
8.438,0.27,-0.02,0.75
8.447,-0.01,0.20,0.60
8.456,-0.38,0.41,0.65
8.467,-0.54,0.46,0.83
8.483,-0.40,0.26,1.22
8.486,-0.34,0.02,1.66
8.496,-0.13,-0.29,1.85
8.506,-0.18,-0.33,1.79
8.530,-0.20,-0.29,1.75
8.531,-0.19,-0.28,1.59
8.536,-0.11,-0.29,1.41
8.548,-0.04,-0.25,1.22
8.556,-0.01,-0.15,1.06
8.566,-0.04,-0.03,0.93
8.578,-0.10,0.06,0.88
8.586,-0.10,0.08,0.88
8.596,-0.05,0.03,0.95
