time,x,y,z
1.296,0.02,0.11,1.04
1.302,0.03,0.10,1.04
1.312,0.02,0.11,1.04
1.333,0.02,0.11,1.04
1.334,0.01,0.12,1.04
1.346,0.02,0.11,1.04
1.352,0.02,0.12,1.04
1.364,0.01,0.12,1.03
1.379,0.02,0.12,1.04
1.384,0.02,0.12,1.05
1.392,0.01,0.12,1.02
1.402,0.02,0.14,1.02
1.413,0.02,0.12,1.02
1.430,0.02,0.13,1.01
1.434,0.02,0.12,1.05
1.446,0.02,0.13,1.06
1.452,0.01,0.12,1.02
1.464,0.01,0.13,1.02
1.475,0.02,0.14,1.02
1.482,0.01,0.13,1.04
1.492,0.02,0.14,1.02
1.502,0.02,0.14,1.05
1.518,0.02,0.13,1.05
1.527,0.02,0.12,1.04
1.535,0.01,0.13,1.05
1.546,0.01,0.13,1.07
1.552,0.01,0.14,1.06
1.562,0.02,0.13,1.06
1.579,0.02,0.14,1.05
1.583,0.02,0.13,1.04
1.596,0.02,0.13,1.03
1.602,0.02,0.14,1.04
1.613,0.02,0.13,1.03
1.631,0.01,0.13,1.04
1.632,0.02,0.12,1.03
1.646,0.02,0.12,1.04
1.652,0.02,0.13,1.04
1.673,0.02,0.14,1.06
1.674,0.02,0.14,1.04
1.686,0.03,0.13,1.03
1.694,0.04,0.12,1.04
1.702,0.03,0.12,1.04
1.712,0.04,0.13,1.04
1.722,0.04,0.14,1.04
1.733,0.01,0.14,1.03
1.747,0.01,0.14,1.05
1.752,0.02,0.14,1.03
1.762,0.02,0.14,1.04
1.772,0.02,0.14,1.02
1.782,0.02,0.13,1.04
1.792,0.02,0.13,1.04
1.802,0.03,0.13,1.05
1.814,0.02,0.12,1.03
1.834,0.04,0.13,1.03
1.835,0.04,0.13,1.02
1.842,0.03,0.13,1.03
1.852,0.03,0.14,1.03
1.863,0.02,0.13,1.03
1.890,0.02,0.14,1.03
1.891,0.01,0.13,1.04
1.892,0.01,0.14,1.04
1.902,0.01,0.14,1.05
1.913,0.01,0.13,1.06
1.929,0.02,0.13,1.06
1.932,0.01,0.13,1.04
1.942,0.02,0.12,1.06
1.952,0.02,0.12,1.05
1.962,0.04,0.12,1.05
1.972,0.02,0.12,1.05
1.992,0.02,0.12,1.04
2.002,0.03,0.12,1.03
2.016,0.04,0.13,1.04
2.039,0.04,0.12,1.03
2.040,0.03,0.13,1.03
2.057,0.03,0.12,1.04
2.058,0.01,0.13,1.04
2.063,0.01,0.13,1.04
2.073,0.02,0.13,1.04
2.082,0.01,0.12,1.04
2.096,0.01,0.14,1.04
2.102,0.02,0.13,1.03
2.113,0.02,0.12,1.05
2.131,0.02,0.13,1.05
2.132,0.02,0.12,1.04
2.145,0.02,0.12,1.04
2.152,0.02,0.12,1.04
2.163,0.02,0.12,1.04
2.175,0.02,0.12,1.04
2.182,0.02,0.12,1.03
2.192,0.01,0.12,1.03
2.202,0.02,0.12,1.03
2.215,0.02,0.13,1.04
2.223,0.02,0.12,1.05
2.233,0.02,0.12,1.06
2.243,0.02,0.13,1.06
2.252,0.02,0.12,1.05
2.263,0.02,0.13,1.04
2.272,0.02,0.12,1.04
2.283,0.01,0.12,1.05
2.292,0.02,0.13,1.05
2.302,0.02,0.13,1.05
2.312,0.01,0.13,1.04
2.323,0.02,0.12,1.04
2.333,0.02,0.12,1.04
2.343,0.01,0.13,1.04
2.352,0.02,0.12,1.04
2.363,0.02,0.11,1.06
2.380,0.02,0.12,1.04
2.386,0.02,0.12,1.04
2.397,0.01,0.12,1.04
2.402,0.01,0.12,1.04
2.413,0.01,0.12,1.04
2.432,0.01,0.12,1.03
2.433,0.02,0.13,1.04
2.445,0.02,0.14,1.04
2.452,0.02,0.14,1.05
2.463,0.02,0.14,1.05
2.472,0.03,0.13,1.05
2.483,0.03,0.12,1.03
2.492,0.04,0.12,1.04
2.502,0.04,0.13,1.02
2.519,0.04,0.13,1.05
2.524,0.03,0.14,1.03
2.533,0.02,0.10,1.02
2.543,0.02,0.12,1.01
2.552,0.02,0.13,1.01
2.563,0.02,0.14,1.05
2.572,0.02,0.13,1.06
2.583,0.02,0.14,1.08
2.593,0.02,0.12,1.06
2.602,0.02,0.12,1.06
2.619,0.03,0.12,1.04
2.625,0.02,0.12,1.04
2.633,0.03,0.13,1.06
2.643,0.02,0.12,1.04
2.652,0.03,0.13,1.05
2.663,0.03,0.14,1.05
2.683,0.04,0.12,1.02
2.684,0.03,0.12,1.04
2.698,0.03,0.13,1.03
2.703,0.02,0.14,1.03
2.712,0.02,0.13,1.03
2.731,0.02,0.13,1.04
2.735,0.02,0.14,1.05
2.745,0.02,0.14,1.04
2.752,0.01,0.14,1.04
2.762,0.01,0.14,1.04
2.772,0.01,0.14,1.03
2.782,0.02,0.13,1.04
2.792,0.02,0.15,1.04
2.802,0.02,0.13,1.05
2.813,0.02,0.14,1.04
2.823,0.03,0.13,1.04
2.845,0.04,0.13,1.03
2.846,0.02,0.14,1.04
2.852,0.03,0.14,1.03
2.863,0.03,0.14,1.01
2.879,0.04,0.14,1.02
2.905,0.04,0.15,1.02
2.905,0.03,0.14,1.02
2.906,0.04,0.14,1.03
2.912,0.03,0.14,1.02
2.931,0.04,0.14,1.04
2.932,0.04,0.15,1.03
2.943,0.04,0.14,1.03
2.952,0.04,0.15,1.02
2.963,0.04,0.15,1.02
2.978,0.04,0.15,1.02
2.982,0.04,0.16,1.02
3.002,0.04,0.16,1.01
3.014,0.04,0.18,1.00
3.025,0.05,0.18,1.01
3.037,0.06,0.19,1.01
3.046,0.06,0.19,1.00
3.067,0.07,0.20,1.01
3.068,0.07,0.20,1.00
3.076,0.07,0.20,0.99
3.082,0.08,0.19,1.00
3.092,0.10,0.18,0.98
3.102,0.10,0.19,0.99
3.113,0.10,0.18,1.02
3.122,0.10,0.17,1.02
3.133,0.08,0.18,1.02
3.142,0.08,0.18,1.03
3.152,0.08,0.19,1.05
3.163,0.06,0.20,1.05
3.183,0.06,0.20,1.05
3.184,0.04,0.20,1.05
3.196,0.04,0.18,1.05
3.202,0.04,0.19,1.05
3.213,0.02,0.17,1.05
3.232,0.02,0.18,1.04
3.232,0.01,0.18,1.06
3.246,0.00,0.20,1.06
3.252,-0.00,0.21,1.06
3.263,-0.01,0.22,1.06
3.279,-0.03,0.22,1.05
3.284,-0.02,0.23,1.04
3.296,-0.03,0.21,1.02
3.302,-0.04,0.20,1.00
3.313,-0.05,0.18,1.00
3.331,-0.06,0.16,0.98
3.331,-0.06,0.14,0.99
3.343,-0.07,0.13,1.00
3.352,-0.06,0.13,1.02
3.363,-0.06,0.14,1.03
3.375,-0.07,0.14,1.07
3.382,-0.06,0.15,1.07
3.392,-0.06,0.16,1.08
3.402,-0.06,0.17,1.09
3.412,-0.03,0.18,1.10
3.436,-0.02,0.20,1.11
3.437,-0.02,0.23,1.09
3.444,-0.03,0.24,1.04
3.453,-0.03,0.24,1.03
3.462,-0.03,0.24,1.00
3.475,-0.02,0.25,0.99
3.482,-0.02,0.24,0.97
3.492,-0.01,0.22,0.97
3.502,-0.01,0.20,0.98
3.512,-0.01,0.19,0.97
3.529,-0.01,0.19,0.98
3.533,-0.00,0.20,1.00
3.545,-0.01,0.20,1.01
3.552,-0.02,0.21,1.01
3.562,-0.02,0.22,1.02
3.580,-0.03,0.23,1.02
3.584,-0.03,0.23,1.03
3.597,-0.02,0.23,1.01
3.602,-0.02,0.23,1.03
3.612,0.01,0.22,1.03
3.637,0.02,0.22,1.03
3.638,0.01,0.21,1.04
3.644,0.02,0.19,1.03
3.652,0.01,0.20,1.02
3.662,-0.01,0.22,1.11
3.675,-0.02,0.21,1.08
3.690,-0.03,0.22,1.10
3.695,-0.02,0.23,1.06
3.703,-0.02,0.23,1.06
3.715,-0.02,0.21,1.08
3.736,-0.02,0.20,1.08
3.736,-0.01,0.21,1.07
3.748,-0.01,0.22,1.10
3.752,-0.02,0.22,1.10
3.762,-0.02,0.23,1.10
3.779,-0.02,0.23,1.12
3.782,-0.01,0.24,1.12
3.792,-0.00,0.24,1.10
3.802,0.00,0.23,1.09
3.812,-0.01,0.21,1.08
3.834,-0.00,0.17,1.08
3.838,0.02,0.12,1.10
3.853,0.03,0.08,1.14
3.854,0.03,0.04,1.17
3.863,0.03,0.02,1.20
3.872,0.02,0.01,1.22
3.882,-0.00,0.02,1.26
3.903,-0.02,0.02,1.26
3.904,-0.02,0.04,1.24
3.912,-0.02,0.06,1.22
3.922,-0.01,0.06,1.18
3.939,-0.00,0.08,1.14
3.942,-0.00,0.07,1.09
3.952,0.00,0.04,1.07
3.962,0.00,0.01,1.08
3.973,-0.00,-0.01,1.08
3.983,0.02,-0.02,1.09
3.997,0.03,-0.02,1.10
4.002,0.04,-0.02,1.10
4.012,0.04,-0.00,1.12
4.023,0.04,-0.00,1.12
4.039,0.06,0.02,1.13
4.067,0.05,0.03,1.12
4.067,0.06,0.03,1.11
4.068,0.06,0.04,1.11
4.074,0.06,0.02,1.07
4.082,0.07,0.03,1.07
4.096,0.08,0.03,1.04
4.102,0.07,0.05,1.01
4.112,0.07,0.05,0.99
4.122,0.06,0.07,0.97
4.134,0.04,0.10,0.95
4.143,0.02,0.11,0.92
4.152,0.02,0.13,0.90
4.162,0.02,0.14,0.91
4.172,-0.00,0.15,0.88
4.182,0.01,0.17,0.90
4.197,0.02,0.18,0.91
4.202,0.02,0.18,0.91
4.212,0.02,0.19,0.91
4.239,0.02,0.19,0.92
4.240,0.01,0.19,0.92
4.246,0.02,0.18,0.89
4.252,0.03,0.18,0.90
4.262,0.03,0.20,0.90
4.273,0.03,0.20,0.90
4.282,0.04,0.22,0.90
4.292,0.06,0.22,0.91
4.302,0.04,0.23,0.92
4.313,0.05,0.23,0.94
4.322,0.03,0.24,0.96
4.339,0.03,0.24,0.99
4.343,0.03,0.25,1.00
4.352,0.03,0.25,1.05
4.365,0.02,0.25,1.06
4.372,0.02,0.26,1.06
4.383,0.03,0.25,1.09
4.392,0.02,0.26,1.12
4.402,0.01,0.24,1.13
4.412,0.02,0.21,1.16
4.422,0.04,0.22,1.17
4.439,0.04,0.23,1.18
4.443,0.01,0.21,1.17
4.452,-0.01,0.17,1.17
4.464,0.00,0.13,1.17
4.473,0.02,0.10,1.18
4.483,0.02,0.06,1.22
4.497,0.02,0.04,1.22
4.502,0.00,0.03,1.22
4.512,0.00,0.04,1.21
4.523,-0.00,0.06,1.19
4.539,-0.01,0.09,1.16
4.543,-0.03,0.08,1.14
4.552,-0.03,0.08,1.13
4.564,-0.04,0.08,1.10
4.573,-0.04,0.07,1.10
4.583,-0.04,0.07,1.10
4.597,-0.03,0.06,1.12
4.602,-0.04,0.07,1.14
4.612,-0.04,0.06,1.13
4.623,-0.04,0.06,1.12
4.637,-0.05,0.05,1.10
4.645,-0.04,0.05,1.07
4.652,-0.02,0.04,1.05
4.663,-0.01,0.04,1.04
4.680,-0.00,0.05,0.99
4.697,-0.00,0.08,0.96
4.697,-0.01,0.10,0.91
4.705,-0.02,0.14,0.86
4.712,-0.02,0.17,0.82
4.723,-0.01,0.21,0.78
4.732,-0.00,0.20,0.75
4.750,0.01,0.22,0.72
4.756,0.01,0.22,0.70
4.762,0.02,0.24,0.68
4.779,0.02,0.21,0.72
4.784,0.02,0.22,0.71
4.797,0.02,0.21,0.77
4.802,0.02,0.23,0.77
4.812,0.03,0.22,0.82
4.823,0.01,0.23,0.84
4.839,0.01,0.22,0.88
4.853,-0.00,0.21,0.92
4.853,-0.02,0.22,0.95
4.862,-0.02,0.25,1.00
4.872,-0.01,0.29,1.04
4.882,-0.03,0.33,1.06
4.908,-0.03,0.33,1.08
4.908,-0.02,0.34,1.09
4.918,-0.00,0.31,1.12
4.922,0.02,0.26,1.15
4.932,0.07,0.23,1.21
4.945,0.09,0.18,1.27
4.955,0.10,0.16,1.32
4.962,0.10,0.12,1.36
4.978,0.10,0.12,1.39
4.982,0.08,0.10,1.40
4.996,0.05,0.08,1.36
5.002,0.04,0.04,1.34
5.012,0.04,0.02,1.32
5.030,0.06,-0.01,1.28
5.032,0.04,-0.04,1.28
5.054,0.04,-0.04,1.32
5.054,0.05,-0.01,1.33
5.071,0.06,0.04,1.31
5.072,0.05,0.10,1.28
5.082,0.04,0.12,1.22
5.093,0.04,0.10,1.18
5.102,0.04,0.08,1.09
5.112,0.07,0.06,1.03
5.139,0.10,0.07,0.99
5.140,0.12,0.07,0.96
5.144,0.11,0.06,0.92
5.152,0.10,0.05,0.89
5.162,0.09,0.05,0.92
5.179,0.10,0.04,0.93
5.182,0.11,0.06,0.99
5.195,0.12,0.08,1.01
5.202,0.12,0.10,1.01
5.213,0.11,0.12,1.01
5.231,0.08,0.14,0.98
5.231,0.06,0.15,0.93
5.253,0.04,0.16,0.89
5.254,0.03,0.16,0.86
5.263,0.02,0.16,0.80
5.276,0.03,0.16,0.79
5.282,0.02,0.15,0.76
5.293,0.02,0.16,0.76
5.302,0.03,0.16,0.77
5.313,0.03,0.16,0.80
5.325,0.02,0.17,0.83
5.332,0.01,0.18,0.89
5.356,0.03,0.19,0.94
5.356,0.03,0.18,1.03
5.364,0.02,0.19,1.10
5.378,-0.00,0.19,1.17
5.382,-0.01,0.18,1.23
5.393,-0.03,0.17,1.27
5.402,-0.06,0.14,1.28
5.413,-0.06,0.15,1.27
5.423,-0.09,0.14,1.24
5.433,-0.08,0.12,1.23
5.456,-0.04,0.11,1.19
5.457,-0.04,0.11,1.17
5.464,-0.11,0.08,1.15
5.473,-0.06,0.04,1.18
5.483,-0.01,-0.00,1.20
5.492,0.02,-0.05,1.23
5.502,0.00,-0.10,1.30
5.512,-0.02,-0.13,1.30
5.528,-0.10,-0.10,1.26
5.532,-0.16,-0.02,1.21
5.542,-0.20,0.03,1.17
5.552,-0.20,0.05,1.12
5.564,-0.18,0.06,1.09
5.582,-0.16,0.04,1.07
5.583,-0.11,-0.00,1.06
5.597,-0.07,-0.05,1.02
5.602,-0.06,-0.07,0.98
5.613,-0.04,-0.07,0.93
5.623,-0.03,-0.08,0.90
5.632,-0.04,-0.08,0.88
5.648,-0.04,-0.06,0.88
5.654,-0.04,-0.01,0.88
5.669,-0.03,0.04,0.86
5.686,-0.02,0.08,0.84
5.687,-0.02,0.15,0.81
5.695,-0.00,0.20,0.78
5.702,-0.00,0.21,0.74
5.718,-0.00,0.21,0.74
5.723,0.01,0.20,0.74
5.732,0.04,0.19,0.77
5.753,0.08,0.20,0.78
5.753,0.11,0.19,0.81
5.764,0.12,0.20,0.87
5.772,0.11,0.20,0.91
5.783,0.11,0.19,1.00
5.793,0.10,0.18,1.08
5.802,0.06,0.16,1.18
5.813,0.06,0.15,1.26
5.825,0.01,0.16,1.33
5.832,-0.02,0.16,1.37
5.864,-0.06,0.13,1.36
5.865,-0.05,0.13,1.36
5.865,-0.03,0.13,1.34
5.873,0.04,0.15,1.27
5.896,0.07,0.17,1.19
5.897,0.03,0.12,1.14
5.919,0.11,0.07,1.12
5.920,0.20,0.02,1.10
5.925,0.27,0.02,1.05
5.932,0.24,-0.05,1.09
5.942,0.20,-0.14,1.17
5.952,0.21,-0.07,1.23
5.963,0.19,0.04,1.18
5.982,0.16,0.10,1.22
5.983,0.10,0.14,1.20
5.992,0.06,0.13,1.14
6.002,0.02,0.12,1.10
6.013,0.00,0.09,1.05
6.024,-0.00,0.08,0.99
6.037,-0.00,0.07,0.97
6.048,0.00,0.08,0.93
6.079,-0.01,0.08,0.94
6.079,-0.00,0.10,0.93
6.080,-0.01,0.12,0.92
6.105,-0.00,0.14,0.88
6.106,0.01,0.16,0.86
6.106,0.01,0.19,0.86
6.112,-0.00,0.19,0.85
6.122,-0.01,0.18,0.83
6.132,-0.01,0.18,0.82
6.154,-0.04,0.19,0.83
6.155,-0.04,0.17,0.85
6.168,-0.08,0.17,0.88
6.175,-0.09,0.17,0.90
6.182,-0.11,0.18,0.92
6.192,-0.14,0.20,0.93
6.202,-0.18,0.20,0.94
6.212,-0.21,0.21,0.98
6.225,-0.23,0.20,0.96
6.232,-0.23,0.21,0.98
6.242,-0.24,0.19,0.97
6.252,-0.23,0.16,0.97
6.273,-0.22,0.13,0.98
6.273,-0.19,0.08,0.99
6.282,-0.16,0.06,1.02
6.293,-0.19,0.09,1.02
6.302,-0.20,0.04,1.03
6.313,-0.18,0.01,1.01
6.322,-0.16,-0.01,1.01
6.332,-0.19,-0.00,0.98
6.354,-0.22,-0.01,1.00
6.355,-0.23,-0.00,1.04
6.362,-0.24,0.04,1.05
6.375,-0.24,0.08,1.06
6.382,-0.22,0.12,1.07
6.392,-0.21,0.12,1.10
6.402,-0.19,0.11,1.16
6.412,-0.14,0.11,1.23
6.425,-0.10,0.10,1.31
6.432,-0.06,0.11,1.38
6.442,-0.02,0.12,1.45
6.452,-0.04,0.13,1.44
6.471,-0.04,0.12,1.45
6.482,-0.01,0.12,1.41
6.496,0.01,0.14,1.35
6.502,0.03,0.20,1.25
6.513,0.04,0.26,1.13
6.529,0.04,0.30,1.02
6.532,0.04,0.31,0.93
6.542,0.03,0.33,0.87
6.552,0.04,0.31,0.87
6.577,0.06,0.27,0.87
6.578,0.07,0.22,0.92
6.583,0.08,0.17,0.95
6.596,0.13,0.12,1.01
6.602,0.14,0.09,1.00
6.612,0.16,0.10,0.99
6.622,0.20,0.11,1.02
6.632,0.18,0.14,0.83
6.646,0.19,0.17,0.75
6.652,0.18,0.21,0.72
6.667,0.16,0.24,0.70
6.673,0.10,0.22,0.77
6.682,0.10,0.18,0.78
6.705,0.21,0.18,0.84
6.705,0.32,0.24,0.95
6.718,0.37,0.26,1.05
6.722,0.40,0.26,1.15
6.732,0.40,0.20,1.25
6.749,0.34,0.14,1.31
6.752,0.27,0.06,1.34
6.767,0.20,0.02,1.39
6.779,0.15,0.01,1.40
6.782,0.12,0.01,1.39
6.792,0.11,0.01,1.38
6.802,0.09,0.02,1.37
6.812,0.04,0.01,1.37
6.824,-0.00,-0.01,1.39
6.832,-0.06,-0.02,1.38
6.842,-0.12,-0.05,1.32
6.867,-0.20,-0.07,1.25
6.867,-0.25,-0.05,1.16
6.878,-0.25,-0.04,1.10
6.900,-0.24,-0.10,1.04
6.901,-0.22,-0.06,0.95
6.922,-0.18,-0.06,0.88
6.924,-0.18,-0.04,0.84
6.924,-0.21,-0.02,0.79
6.932,-0.27,0.04,0.78
6.956,-0.34,0.11,0.76
6.956,-0.37,0.16,0.74
6.962,-0.50,0.27,0.74
6.973,-0.56,0.21,0.76
6.983,-0.61,0.10,0.79
6.997,-0.68,-0.01,0.90
7.002,-0.66,-0.07,0.98
7.013,-0.62,-0.09,1.02
7.030,-0.62,-0.04,0.97
7.041,-0.64,0.01,0.90
7.042,-0.66,0.08,0.89
7.060,-0.63,0.24,1.00
7.083,-0.53,0.34,1.05
7.084,-0.37,0.41,1.32
7.086,-0.23,0.44,1.51
7.106,-0.20,0.37,1.61
7.108,-0.23,0.26,1.72
7.115,-0.14,0.23,1.61
7.122,-0.17,0.34,1.49
7.132,-0.16,0.49,1.34
7.154,0.04,0.64,1.10
7.155,0.17,0.66,0.90
7.164,0.24,0.66,0.77
7.181,0.26,0.58,0.78
7.185,0.39,0.50,0.80
7.192,0.52,0.38,0.86
7.206,0.63,0.33,0.97
7.217,0.72,0.29,1.03
7.225,0.74,0.26,1.08
7.232,0.72,0.22,1.08
7.242,0.66,0.14,1.02
7.252,0.60,0.14,1.00
7.275,0.54,0.18,0.89
7.276,0.40,0.16,0.88
7.282,0.34,0.15,0.84
7.292,0.31,0.16,0.90
7.302,0.40,0.24,0.87
7.313,0.40,0.24,0.84
7.324,0.36,0.14,0.90
7.332,0.46,0.23,0.90
7.342,0.63,0.25,1.23
7.352,0.72,0.29,1.44
7.374,0.68,0.16,1.51
7.375,0.52,-0.04,1.59
7.382,0.28,-0.17,1.54
7.393,0.06,-0.19,1.41
7.402,-0.12,-0.11,1.29
7.412,-0.28,-0.06,1.23
7.429,-0.40,0.05,1.13
7.433,-0.40,0.19,0.98
7.444,-0.34,0.26,0.91
7.452,-0.33,0.31,0.85
7.475,-0.32,0.28,0.81
7.476,-0.32,0.26,0.72
7.485,-0.39,0.22,0.62
7.497,-0.43,0.21,0.64
7.502,-0.47,0.42,0.62
7.512,-0.52,0.46,0.71
7.523,-0.64,0.49,0.82
7.533,-0.70,0.32,0.89
7.560,-0.69,-0.00,0.95
7.561,-0.60,-0.18,1.17
7.561,-0.54,-0.08,1.20
7.575,-0.64,0.00,1.17
7.582,-0.64,0.04,1.09
7.598,-0.61,-0.06,1.09
7.603,-0.45,-0.25,1.22
7.613,-0.33,-0.45,1.37
7.625,-0.25,-0.78,1.59
7.632,-0.23,-0.82,1.78
7.642,-0.33,-0.68,1.98
7.652,-0.39,-0.35,1.98
7.679,-0.37,0.02,1.77
7.679,-0.23,0.37,1.39
7.707,0.03,0.49,1.12
7.707,0.27,0.48,0.93
7.708,0.34,0.21,0.84
7.723,0.58,-0.01,0.79
7.723,0.80,-0.11,0.93
7.732,0.84,-0.06,0.99
7.745,0.86,0.16,1.01
7.752,0.99,0.21,1.18
7.762,0.89,0.20,1.13
7.781,0.62,0.46,1.13
7.781,0.46,0.52,0.98
7.801,0.18,0.45,0.92
7.802,-0.04,0.30,0.80
7.813,-0.14,0.14,0.75
7.825,0.03,0.03,0.67
7.832,0.24,-0.02,0.70
7.842,0.40,0.04,0.78
7.863,0.49,-0.03,0.79
7.864,0.37,-0.14,0.88
7.889,0.28,-0.29,0.95
7.890,0.44,-0.36,0.83
7.917,0.52,-0.13,1.04
7.917,0.38,-0.33,1.31
7.918,0.26,-0.42,1.47
7.927,0.18,-0.43,1.61
7.932,0.06,-0.35,1.68
7.942,-0.23,-0.15,1.66
7.952,-0.33,0.07,1.47
7.969,-0.64,0.36,1.21
7.975,-0.56,0.30,0.91
7.991,-0.44,0.24,0.66
7.992,-0.38,0.07,0.56
8.002,-0.34,0.01,0.55
8.013,-0.39,0.01,0.43
8.030,-0.35,0.02,0.60
8.043,-0.46,0.10,0.78
8.043,-0.55,0.10,1.06
8.077,-0.60,0.10,1.28
8.078,-0.44,0.06,1.47
8.079,-0.22,0.05,1.46
8.092,-0.14,-0.09,1.53
8.092,-0.10,-0.26,1.71
8.102,0.00,-0.34,1.77
8.112,0.05,-0.20,1.59
8.136,0.01,0.01,1.43
8.137,-0.04,0.14,1.32
8.151,-0.03,0.14,1.22
8.152,0.02,-0.01,1.16
8.176,0.13,-0.16,1.18
8.177,0.33,-0.15,1.10
8.183,0.39,-0.23,1.04
8.193,0.27,-0.04,0.94
8.202,0.23,0.02,1.02
8.212,0.28,0.08,1.06
8.228,0.24,0.13,1.12
8.232,0.13,0.08,1.07
8.242,0.10,0.02,1.01
8.252,0.20,-0.00,0.88
8.264,0.36,-0.05,0.87
8.272,0.38,-0.24,1.05
8.290,0.32,-0.44,1.33
8.292,0.30,-0.53,1.47
8.302,0.26,-0.46,1.54
8.312,0.22,-0.33,1.49
8.324,0.16,-0.23,1.52
8.332,0.13,-0.22,1.58
8.342,0.16,-0.20,1.67
8.352,0.12,-0.15,1.69
8.372,0.08,-0.12,1.69
8.373,0.01,-0.10,1.59
8.382,-0.02,-0.17,1.47
8.393,-0.00,-0.25,1.42
8.402,0.02,-0.31,1.34
8.412,0.01,-0.32,1.24
8.425,-0.03,-0.28,1.12
8.432,-0.08,-0.22,0.99
8.442,-0.12,-0.18,0.84
8.452,-0.15,-0.14,0.75
8.479,-0.14,-0.09,0.70
8.480,-0.10,-0.10,0.70
8.487,-0.08,-0.12,0.70
8.493,-0.06,-0.09,0.66
8.502,-0.01,-0.02,0.62
