time,x,y,z
7.267,0.24,0.47,0.59
7.268,0.22,0.46,0.63
7.281,0.21,0.44,0.71
7.290,0.12,0.41,0.78
7.304,0.09,0.41,0.85
7.311,0.10,0.42,0.86
7.320,0.11,0.45,0.87
7.330,0.11,0.46,0.86
7.340,0.10,0.46,0.86
7.354,0.09,0.46,0.88
7.365,0.07,0.44,0.92
7.380,0.02,0.44,0.94
7.381,-0.03,0.42,1.04
7.390,-0.08,0.43,1.13
7.400,-0.10,0.43,1.18
7.416,-0.08,0.43,1.17
7.420,-0.01,0.45,1.12
7.430,0.03,0.46,1.06
7.440,0.05,0.44,1.01
7.454,0.11,0.45,0.96
7.464,0.19,0.39,0.94
7.478,0.23,0.31,0.94
7.479,0.23,0.19,1.01
7.490,0.20,0.08,1.12
7.500,0.12,0.06,1.19
7.516,0.00,0.05,1.28
7.520,-0.10,0.09,1.36
7.530,-0.16,0.17,1.36
7.540,-0.15,0.21,1.32
7.575,-0.14,0.24,1.26
7.577,-0.09,0.21,1.22
7.577,-0.03,0.17,1.20
7.582,0.04,0.14,1.16
7.590,0.07,0.12,1.10
7.600,0.08,0.11,1.05
7.616,0.04,0.11,0.99
7.620,-0.03,0.16,0.93
7.630,-0.08,0.26,0.89
7.640,-0.13,0.37,0.88
7.662,-0.17,0.45,0.85
7.663,-0.15,0.48,0.79
7.670,-0.10,0.48,0.74
7.683,-0.03,0.46,0.72
7.690,0.05,0.40,0.67
7.700,0.11,0.38,0.64
7.716,0.18,0.35,0.66
7.720,0.20,0.37,0.68
7.730,0.19,0.40,0.74
7.740,0.16,0.45,0.80
7.773,0.11,0.51,0.87
7.773,0.07,0.57,0.94
7.774,0.06,0.60,1.02
7.782,0.05,0.59,1.05
7.791,0.04,0.54,1.08
7.801,0.09,0.49,1.07
7.817,0.15,0.48,1.04
7.820,0.21,0.49,0.98
7.835,0.24,0.52,0.94
7.840,0.26,0.58,0.93
7.851,0.25,0.61,0.97
7.881,0.18,0.63,1.04
7.882,0.12,0.62,1.12
7.882,0.08,0.63,1.18
7.890,0.08,0.60,1.22
7.900,0.12,0.60,1.18
7.916,0.16,0.54,1.16
7.934,0.17,0.50,1.12
7.935,0.18,0.46,1.12
7.946,0.16,0.42,1.14
7.950,0.09,0.39,1.12
7.962,0.08,0.39,1.11
7.970,0.09,0.40,1.11
7.997,0.11,0.41,1.16
7.998,0.16,0.42,1.18
8.001,0.21,0.42,1.21
